oktmo,name,year,foodservturnover
oktmo,municipality,year,indicator_value
87648420,Нижний Воч,2012,451.7
87648423,Диасёръя,2012,217.4
87648425,Деревянск,2012,355.2
87648435,Дон,2012,283.9
87648440,Кебанъёль,2012,783.2
87648445,Керчомъя,2012,522.5
87648447,Кужба,2012,445.0
87648450,Мыёлдино,2012,133.1
87648453,Носим (до 1 января 2018г),2012,179.6
87648455,Парч,2012,193.9
87648460,Пожег,2012,928.8
87648460,Пожег,2013,1008.8
87648465,Помоздино,2012,1415.3
87648470,Зимстан,2012,417.3
87648475,Руч,2012,526.6
87648480,Тимшер,2012,710.0
87648485,Усть-Кулом,2012,2781.1
87648490,Усть-Нем,2012,435.1
87648495,Югыдъяг,2012,1616.5
87648495,Югыдъяг,2013,1640.0
87652000,Усть-Цилемский муниципальный район,2012,13068.1
87652000,Усть-Цилемский муниципальный район,2012,2758.0
87652000,Усть-Цилемский муниципальный район,2012,189.0
87652000,Усть-Цилемский муниципальный район,2013,11969.6
87652000,Усть-Цилемский муниципальный район,2014,12988.3
87652000,Усть-Цилемский муниципальный район,2015,13640.7
87652000,Усть-Цилемский муниципальный район,2016,16591.7
87652400,Сельские поселения Усть-Цилемского муниципального района/,2012,13068.1
87652400,Сельские поселения Усть-Цилемского муниципального района/,2012,2758.0
87652400,Сельские поселения Усть-Цилемского муниципального района/,2012,189.0
87652400,Сельские поселения Усть-Цилемского муниципального района/,2013,11969.6
87652405,Среднее Бугаево,2012,556.7
87652410,Ёрмица,2012,3085.2
87652410,Ёрмица,2012,2758.0
87652415,Коровий Ручей,2012,1308.4
87652420,Нерица,2012,85.2
87652425,Новый Бор,2012,339.5
87652430,Окунев Нос,2012,442.3
87652435,Замежная,2012,743.0
87652438,Уег,2012,37.3
87652440,Усть-Цильма,2012,3380.5
87652440,Усть-Цильма,2012,189.0
87652445,Хабариха,2012,700.8
87652450,Трусово,2012,2389.2
87700000,Городские округа Республики Коми/,2012,1399716.5
87700000,Городские округа Республики Коми/,2012,51943.3
87700000,Городские округа Республики Коми/,2012,948180.0
87700000,Городские округа Республики Коми/,2013,1982900.3
87700000,Городские округа Республики Коми/,2013,137834.9
87700000,Городские округа Республики Коми/,2013,771039.4
87700000,Городские округа Республики Коми/,2014,1721476.9
87700000,Городские округа Республики Коми/,2014,788575.4
87700000,Городские округа Республики Коми/,2015,1705204.5
87700000,Городские округа Республики Коми/,2015,1098016.2
87700000,Городские округа Республики Коми/,2016,1631161.1
87700000,Городские округа Республики Коми/,2016,111519.0
87700000,Городские округа Республики Коми/,2016,1006325.6
87701000,Сыктывкар,2012,329894.4
87701000,Сыктывкар,2012,22812.2
87701000,Сыктывкар,2012,194644.0
87701000,Сыктывкар,2013,481846.7
87701000,Сыктывкар,2013,110084.3
87701000,Сыктывкар,2013,232100.0
87701000,Сыктывкар,2014,466863.9
87701000,Сыктывкар,2015,534520.5
87701000,Сыктывкар,2016,705913.2
87701000,Сыктывкар,2016,111519.0
87701000,Сыктывкар,2016,433838.3
87710000,Воркута,2012,123892.4
87710000,Воркута,2012,29131.1
87710000,Воркута,2012,84463.1
87710000,Воркута,2013,129965.8
