oktmo,name,year,harvest
95702000,город Абаза,2012,8549.22
95702000,город Абаза,2013,8101.04
95702000,город Абаза,2014,8636.4
95702000,город Абаза,2015,8886.72
95702000,город Абаза,2016,8514.16
95702000,город Абаза,2017,9668.3
95702000,город Абаза,2018,11082.2
95702000,город Абаза,2019,10245.51
95702000,город Абаза,2020,10490.13
95702000,город Абаза,2021,10833.46
95702000,город Абаза,2022,8808.46
95708000,город Саяногорск,2007,24125.59
95708000,город Саяногорск,2008,21776.24
95708000,город Саяногорск,2009,23793.27
95708000,город Саяногорск,2010,23783.21
95708000,город Саяногорск,2011,22277.33
95708000,город Саяногорск,2012,27376.39
95708000,город Саяногорск,2013,26941.01
95708000,город Саяногорск,2014,29105.07
95708000,город Саяногорск,2015,28471.39
95708000,город Саяногорск,2016,27364.04
95708000,город Саяногорск,2017,40971.0
95708000,город Саяногорск,2018,41714.4
95708000,город Саяногорск,2019,43059.26
95708000,город Саяногорск,2020,39007.61
95708000,город Саяногорск,2021,36049.21
95708000,город Саяногорск,2022,37002.27
95709000,город Сорск,2007,1204.13
95709000,город Сорск,2008,1432.09
95709000,город Сорск,2009,1661.7
95709000,город Сорск,2010,1796.66
95709000,город Сорск,2011,1947.93
95709000,город Сорск,2012,2356.38
95709000,город Сорск,2013,1812.11
95709000,город Сорск,2014,1752.08
95709000,город Сорск,2015,1614.4
95709000,город Сорск,2016,829.9
95709000,город Сорск,2017,781.0
95709000,город Сорск,2018,911.0
95709000,город Сорск,2019,810.75
95709000,город Сорск,2020,997.83
95709000,город Сорск,2021,924.44
95709000,город Сорск,2022,648.69
95715000,город Черногорск,2007,15245.32
95715000,город Черногорск,2008,15949.55
95715000,город Черногорск,2009,24486.36
95715000,город Черногорск,2010,22400.68
95715000,город Черногорск,2011,20037.12
95715000,город Черногорск,2012,29871.74
95715000,город Черногорск,2013,26618.61
95715000,город Черногорск,2014,29671.67
95715000,город Черногорск,2015,27551.03
95715000,город Черногорск,2016,25371.09
95715000,город Черногорск,2017,30414.0
95715000,город Черногорск,2018,32184.8
95715000,город Черногорск,2019,34511.87
95715000,город Черногорск,2020,34778.96
95715000,город Черногорск,2021,33914.52
95715000,город Черногорск,2022,29915.05
96602000,Ачхой-Мартановский муниципальный район,2018,54059.0
96602000,Ачхой-Мартановский муниципальный район,2019,52556.0
96602000,Ачхой-Мартановский муниципальный район,2020,56693.0
96602000,Ачхой-Мартановский муниципальный район,2021,57386.0
96604000,Веденский муниципальный район,2018,5834.0
96604000,Веденский муниципальный район,2019,4768.0
96604000,Веденский муниципальный район,2020,5097.0
96604000,Веденский муниципальный район,2021,5144.0
96607000,Грозненский муниципальный район,2018,38288.0
96607000,Грозненский муниципальный район,2019,64079.0
96607000,Грозненский муниципальный район,2020,114888.0
96607000,Грозненский муниципальный район,2021,109339.7
96610000,Гудермесский муниципальный район,2018,25849.0
96610000,Гудермесский муниципальный район,2019,27784.0
96610000,Гудермесский муниципальный район,2020,27794.0
96610000,Гудермесский муниципальный район,2021,26463.0
96611000,Итум-Калинский муниципальный район,2018,2151.0
96611000,Итум-Калинский муниципальный район,2019,1812.0
96611000,Итум-Калинский муниципальный район,2020,2137.0
96611000,Итум-Калинский муниципальный район,2021,2137.0
96612000,Курчалоевский муниципальный район,2018,57067.0
96612000,Курчалоевский муниципальный район,2019,56292.0
96612000,Курчалоевский муниципальный район,2020,66802.0
96612000,Курчалоевский муниципальный район,2021,57791.5
96616000,Надтеречный муниципальный район,2018,22546.0
96616000,Надтеречный муниципальный район,2019,22226.0
96616000,Надтеречный муниципальный район,2020,29243.0
96616000,Надтеречный муниципальный район,2021,22351.0
96622000,Наурский муниципальный район,2018,137793.0
96622000,Наурский муниципальный район,2019,125275.0
96622000,Наурский муниципальный район,2020,157200.0
96622000,Наурский муниципальный район,2021,286981.0
96625000,Ножай-Юртовский муниципальный район,2018,22663.0
96625000,Ножай-Юртовский муниципальный район,2019,19610.0
96625000,Ножай-Юртовский муниципальный район,2020,21153.0
96625000,Ножай-Юртовский муниципальный район,2021,21017.0
96628000,Шатойский муниципальный район,2018,4165.0
96628000,Шатойский муниципальный район,2019,3799.0
96628000,Шатойский муниципальный район,2020,4059.0
96628000,Шатойский муниципальный район,2021,4059.0
96631000,Серноводский муниципальный район,2018,4287.0
96631000,Серноводский муниципальный район,2019,4059.0
96631000,Серноводский муниципальный район,2020,4149.0
96631000,Серноводский муниципальный район,2021,4149.0
96634000,Урус-Мартановский муниципальный район,2018,34692.0
96634000,Урус-Мартановский муниципальный район,2019,32070.0
96634000,Урус-Мартановский муниципальный район,2020,32357.0
96634000,Урус-Мартановский муниципальный район,2021,32357.0
96637000,Шалинский муниципальный район,2018,50847.0
96637000,Шалинский муниципальный район,2019,51385.0
96637000,Шалинский муниципальный район,2020,51447.0
96637000,Шалинский муниципальный район,2021,52750.0
96640000,Шелковской муниципальный район,2018,91688.0
96640000,Шелковской муниципальный район,2019,670148.0
96640000,Шелковской муниципальный район,2020,34288.0
96640000,Шелковской муниципальный район,2021,32312.0
96691000,Шаройский муниципальный район,2018,362.0
96691000,Шаройский муниципальный район,2019,346.0
96691000,Шаройский муниципальный район,2020,362.0
96691000,Шаройский муниципальный район,2021,362.0
96701000,город Грозный,2018,196731.0
96701000,город Грозный,2019,164413.0
96701000,город Грозный,2020,133274.0
96701000,город Грозный,2021,177060.0
96702000,город Аргун,2018,2864.0
96702000,город Аргун,2019,2838.0
96702000,город Аргун,2020,2906.0
96702000,город Аргун,2021,2906.0
97524000,Красноармейский муниципальный округ,2022,26779.73
97550000,Шумерлинский муниципальный округ,2022,13203.5
97603000,Алатырский муниципальный район,2008,29460.5
97603000,Алатырский муниципальный район,2009,33414.49
97603000,Алатырский муниципальный район,2010,13691.2
97603000,Алатырский муниципальный район,2011,33167.49
97603000,Алатырский муниципальный район,2012,36754.05
97603000,Алатырский муниципальный район,2013,37965.6
97603000,Алатырский муниципальный район,2014,35965.19
97603000,Алатырский муниципальный район,2015,34640.35
97603000,Алатырский муниципальный район,2016,37102.86
97603000,Алатырский муниципальный район,2017,31768.69
97603000,Алатырский муниципальный район,2018,32201.36
97603000,Алатырский муниципальный район,2019,34334.38
97603000,Алатырский муниципальный район,2020,36097.39
97603000,Алатырский муниципальный район,2021,27429.58
97603000,Алатырский муниципальный район,2022,29229.11
97605000,Аликовский муниципальный район,2008,20890.8
97605000,Аликовский муниципальный район,2009,21090.86
97605000,Аликовский муниципальный район,2010,13291.34
97605000,Аликовский муниципальный район,2011,50649.1
97605000,Аликовский муниципальный район,2012,48529.59
97605000,Аликовский муниципальный район,2013,56848.95
97605000,Аликовский муниципальный район,2014,45964.79
97605000,Аликовский муниципальный район,2015,49688.95
97605000,Аликовский муниципальный район,2016,69982.48
97605000,Аликовский муниципальный район,2017,55118.32
97605000,Аликовский муниципальный район,2018,63690.05
97605000,Аликовский муниципальный район,2019,77658.66
97605000,Аликовский муниципальный район,2020,74477.71
97605000,Аликовский муниципальный район,2021,46240.48
97605000,Аликовский муниципальный район,2022,57469.76
97607000,Батыревский муниципальный район,2008,167869.5
97607000,Батыревский муниципальный район,2009,137696.83
97607000,Батыревский муниципальный район,2010,162774.6
97607000,Батыревский муниципальный район,2011,214076.0
97607000,Батыревский муниципальный район,2012,152823.48
97607000,Батыревский муниципальный район,2013,115557.9
97607000,Батыревский муниципальный район,2014,119504.34
97607000,Батыревский муниципальный район,2015,133831.7
97607000,Батыревский муниципальный район,2016,138074.0
97607000,Батыревский муниципальный район,2017,137768.62
97607000,Батыревский муниципальный район,2018,118607.78
97607000,Батыревский муниципальный район,2019,119626.97
97607000,Батыревский муниципальный район,2020,156239.29
97607000,Батыревский муниципальный район,2021,96151.05
97607000,Батыревский муниципальный район,2022,113239.26
97610000,Вурнарский муниципальный район,2008,32756.8
97610000,Вурнарский муниципальный район,2009,36329.22
97610000,Вурнарский муниципальный район,2010,40117.42
97610000,Вурнарский муниципальный район,2011,60772.12
97610000,Вурнарский муниципальный район,2012,51124.35
97610000,Вурнарский муниципальный район,2013,47644.99
97610000,Вурнарский муниципальный район,2014,35042.8
97610000,Вурнарский муниципальный район,2015,34942.36
97610000,Вурнарский муниципальный район,2016,39149.17
97610000,Вурнарский муниципальный район,2017,32010.55
97610000,Вурнарский муниципальный район,2018,33921.84
97610000,Вурнарский муниципальный район,2019,37367.67
97610000,Вурнарский муниципальный район,2020,37195.39
97610000,Вурнарский муниципальный район,2021,26621.38
97610000,Вурнарский муниципальный район,2022,26663.42
97613000,Ибресинский муниципальный район,2008,38430.5
97613000,Ибресинский муниципальный район,2009,36819.0
97613000,Ибресинский муниципальный район,2010,22152.39
97613000,Ибресинский муниципальный район,2011,60022.1
97613000,Ибресинский муниципальный район,2012,58384.04
97613000,Ибресинский муниципальный район,2013,48951.25
97613000,Ибресинский муниципальный район,2014,28586.78
97613000,Ибресинский муниципальный район,2015,28141.28
97613000,Ибресинский муниципальный район,2016,28898.06
97613000,Ибресинский муниципальный район,2017,23064.57
97613000,Ибресинский муниципальный район,2018,24142.85
97613000,Ибресинский муниципальный район,2019,26896.0
97613000,Ибресинский муниципальный район,2020,28684.76
97613000,Ибресинский муниципальный район,2021,20401.4
97613000,Ибресинский муниципальный район,2022,21581.4
97616000,Канашский муниципальный район,2008,45212.7
97616000,Канашский муниципальный район,2009,45147.44
97616000,Канашский муниципальный район,2010,24439.92
97616000,Канашский муниципальный район,2011,64262.96
97616000,Канашский муниципальный район,2012,60156.34
97616000,Канашский муниципальный район,2013,54941.81
97616000,Канашский муниципальный район,2014,51761.24
97616000,Канашский муниципальный район,2015,50961.35
97616000,Канашский муниципальный район,2016,58187.12
97616000,Канашский муниципальный район,2017,43675.38
97616000,Канашский муниципальный район,2018,45849.32
97616000,Канашский муниципальный район,2019,51109.37
97616000,Канашский муниципальный район,2020,56341.2
97616000,Канашский муниципальный район,2021,40290.51
97616000,Канашский муниципальный район,2022,42373.67
97619000,Козловский муниципальный район,2008,42949.8
97619000,Козловский муниципальный район,2009,46767.32
97619000,Козловский муниципальный район,2010,56738.44
97619000,Козловский муниципальный район,2011,91890.2
97619000,Козловский муниципальный район,2012,113292.81
97619000,Козловский муниципальный район,2013,103783.7
97619000,Козловский муниципальный район,2014,78699.31
97619000,Козловский муниципальный район,2015,87614.15
97619000,Козловский муниципальный район,2016,91218.39
97619000,Козловский муниципальный район,2017,73139.38
97619000,Козловский муниципальный район,2018,74773.84
97619000,Козловский муниципальный район,2019,84936.89
97619000,Козловский муниципальный район,2020,91886.88
97619000,Козловский муниципальный район,2021,95096.25
97619000,Козловский муниципальный район,2022,100657.03
97621000,Комсомольский муниципальный район,2008,61130.6
97621000,Комсомольский муниципальный район,2009,56995.91
97621000,Комсомольский муниципальный район,2010,39702.76
97621000,Комсомольский муниципальный район,2011,87534.71
97621000,Комсомольский муниципальный район,2012,84085.12
97621000,Комсомольский муниципальный район,2013,59638.05
97621000,Комсомольский муниципальный район,2014,68535.57
97621000,Комсомольский муниципальный район,2015,68468.44
97621000,Комсомольский муниципальный район,2016,88046.05
97621000,Комсомольский муниципальный район,2017,66761.52
97621000,Комсомольский муниципальный район,2018,63231.3
97621000,Комсомольский муниципальный район,2019,66002.2
97621000,Комсомольский муниципальный район,2020,83083.58
97621000,Комсомольский муниципальный район,2021,61996.6
97621000,Комсомольский муниципальный район,2022,79099.66
97624000,Красноармейский муниципальный район,2008,14995.6
97624000,Красноармейский муниципальный район,2009,15400.56
97624000,Красноармейский муниципальный район,2010,14402.57
97624000,Красноармейский муниципальный район,2011,29039.8
97624000,Красноармейский муниципальный район,2012,34152.19
97624000,Красноармейский муниципальный район,2013,26316.83
97624000,Красноармейский муниципальный район,2014,20270.97
97624000,Красноармейский муниципальный район,2015,26215.51
97624000,Красноармейский муниципальный район,2016,24420.42
97624000,Красноармейский муниципальный район,2017,21867.75
97624000,Красноармейский муниципальный район,2018,24580.08
97624000,Красноармейский муниципальный район,2019,29110.01
97624000,Красноармейский муниципальный район,2020,35031.2
97624000,Красноармейский муниципальный район,2021,22951.01
97626000,Красночетайский муниципальный район,2008,17104.7
97626000,Красночетайский муниципальный район,2009,17705.65
97626000,Красночетайский муниципальный район,2010,12465.56
97626000,Красночетайский муниципальный район,2011,24305.0
97626000,Красночетайский муниципальный район,2012,24863.58
97626000,Красночетайский муниципальный район,2013,24975.32
97626000,Красночетайский муниципальный район,2014,16292.55
97626000,Красночетайский муниципальный район,2015,16344.18
97626000,Красночетайский муниципальный район,2016,16455.57
97626000,Красночетайский муниципальный район,2017,14253.77
97626000,Красночетайский муниципальный район,2018,14295.31
97626000,Красночетайский муниципальный район,2019,15497.92
97626000,Красночетайский муниципальный район,2020,16722.39
97626000,Красночетайский муниципальный район,2021,12705.83
97626000,Красночетайский муниципальный район,2022,14298.93
97629000,ND,2008,36791.8
97629000,ND,2009,36644.12
97629000,ND,2010,19981.51
97629000,ND,2011,66580.08
97629000,ND,2012,77185.07
97629000,ND,2013,64145.49
97629000,ND,2014,35166.52
97629000,ND,2015,36108.98
97629000,ND,2016,38718.02
97629000,ND,2017,35461.34
97629000,ND,2018,36501.05
97629000,ND,2019,66351.99
97629000,ND,2020,67919.73
97629000,ND,2021,53671.4
97629000,ND,2022,56882.56
97632000,Моргаушский муниципальный район,2008,66592.4
97632000,Моргаушский муниципальный район,2009,55619.28
97632000,Моргаушский муниципальный район,2010,50585.19
97632000,Моргаушский муниципальный район,2011,135654.7
97632000,Моргаушский муниципальный район,2012,110376.15
97632000,Моргаушский муниципальный район,2013,85616.75
97632000,Моргаушский муниципальный район,2014,83849.38
97632000,Моргаушский муниципальный район,2015,85224.22
97632000,Моргаушский муниципальный район,2016,108197.76
97632000,Моргаушский муниципальный район,2017,103335.84
97632000,Моргаушский муниципальный район,2018,71423.64
97632000,Моргаушский муниципальный район,2019,86891.18
97632000,Моргаушский муниципальный район,2020,95645.66
97632000,Моргаушский муниципальный район,2021,86619.14
97632000,Моргаушский муниципальный район,2022,85962.86
97635000,Порецкий муниципальный район,2008,34652.2
97635000,Порецкий муниципальный район,2009,38626.09
97635000,Порецкий муниципальный район,2010,24256.67
97635000,Порецкий муниципальный район,2011,62536.7
97635000,Порецкий муниципальный район,2012,63051.93
97635000,Порецкий муниципальный район,2013,55209.3
97635000,Порецкий муниципальный район,2014,35992.76
97635000,Порецкий муниципальный район,2015,34872.83
97635000,Порецкий муниципальный район,2016,39789.7
97635000,Порецкий муниципальный район,2017,32153.4
97635000,Порецкий муниципальный район,2018,32523.15
97635000,Порецкий муниципальный район,2019,33552.78
97635000,Порецкий муниципальный район,2020,37739.81
97635000,Порецкий муниципальный район,2021,27243.14
97635000,Порецкий муниципальный район,2022,27525.68
97638000,Урмарский муниципальный район,2008,36226.9
97638000,Урмарский муниципальный район,2009,36939.74
97638000,Урмарский муниципальный район,2010,23338.51
97638000,Урмарский муниципальный район,2011,55506.27
97638000,Урмарский муниципальный район,2012,48522.33
97638000,Урмарский муниципальный район,2013,44332.2
97638000,Урмарский муниципальный район,2014,42368.42
97638000,Урмарский муниципальный район,2015,42082.53
97638000,Урмарский муниципальный район,2016,52702.67
97638000,Урмарский муниципальный район,2017,44310.89
97638000,Урмарский муниципальный район,2018,38492.07
97638000,Урмарский муниципальный район,2019,44747.02
97638000,Урмарский муниципальный район,2020,41205.33
97638000,Урмарский муниципальный район,2021,26975.99
97638000,Урмарский муниципальный район,2022,29462.97
97641000,Цивильский муниципальный район,2008,63666.3
97641000,Цивильский муниципальный район,2009,72248.04
97641000,Цивильский муниципальный район,2010,78380.99
97641000,Цивильский муниципальный район,2011,122205.8
97641000,Цивильский муниципальный район,2012,124520.56
97641000,Цивильский муниципальный район,2013,102770.1
97641000,Цивильский муниципальный район,2014,49715.98
97641000,Цивильский муниципальный район,2015,49067.03
97641000,Цивильский муниципальный район,2016,58472.04
97641000,Цивильский муниципальный район,2017,53631.87
97641000,Цивильский муниципальный район,2018,54900.14
97641000,Цивильский муниципальный район,2019,77326.3
97641000,Цивильский муниципальный район,2020,73587.5
97641000,Цивильский муниципальный район,2021,59763.61
97641000,Цивильский муниципальный район,2022,63352.82
97644000,Чебоксарский муниципальный район,2008,93738.4
97644000,Чебоксарский муниципальный район,2009,170440.2
97644000,Чебоксарский муниципальный район,2010,120387.87
97644000,Чебоксарский муниципальный район,2011,199260.94
97644000,Чебоксарский муниципальный район,2012,214068.69
97644000,Чебоксарский муниципальный район,2013,180776.38
97644000,Чебоксарский муниципальный район,2014,224522.79
97644000,Чебоксарский муниципальный район,2015,233396.29
97644000,Чебоксарский муниципальный район,2016,237194.77
97644000,Чебоксарский муниципальный район,2017,216758.89
97644000,Чебоксарский муниципальный район,2018,239612.98
97644000,Чебоксарский муниципальный район,2019,241572.27
97644000,Чебоксарский муниципальный район,2020,345348.12
97644000,Чебоксарский муниципальный район,2021,389438.4
97644000,Чебоксарский муниципальный район,2022,407126.6
97647000,Шемуршинский муниципальный район,2008,23341.5
97647000,Шемуршинский муниципальный район,2009,25087.97
97647000,Шемуршинский муниципальный район,2010,29778.06
97647000,Шемуршинский муниципальный район,2011,40972.6
97647000,Шемуршинский муниципальный район,2012,44622.13
97647000,Шемуршинский муниципальный район,2013,33348.8
97647000,Шемуршинский муниципальный район,2014,20648.55
97647000,Шемуршинский муниципальный район,2015,21560.81
97647000,Шемуршинский муниципальный район,2016,23887.0
97647000,Шемуршинский муниципальный район,2017,18884.11
97647000,Шемуршинский муниципальный район,2018,17751.38
97647000,Шемуршинский муниципальный район,2019,19412.63
97647000,Шемуршинский муниципальный район,2020,23053.45
97647000,Шемуршинский муниципальный район,2021,13489.34
97647000,Шемуршинский муниципальный район,2022,13754.55
97650000,Шумерлинский муниципальный район,2008,19775.0
97650000,Шумерлинский муниципальный район,2009,19354.18
97650000,Шумерлинский муниципальный район,2010,15921.62
97650000,Шумерлинский муниципальный район,2011,31916.4
97650000,Шумерлинский муниципальный район,2012,33238.34
97650000,Шумерлинский муниципальный район,2013,29112.53
97650000,Шумерлинский муниципальный район,2014,14337.68
97650000,Шумерлинский муниципальный район,2015,14393.63
97650000,Шумерлинский муниципальный район,2016,14624.99
97650000,Шумерлинский муниципальный район,2017,12880.53
97650000,Шумерлинский муниципальный район,2018,13459.72
97650000,Шумерлинский муниципальный район,2019,14765.0
97650000,Шумерлинский муниципальный район,2020,16391.48
97650000,Шумерлинский муниципальный район,2021,12496.64
97653000,Ядринский муниципальный район,2008,41504.7
97653000,Ядринский муниципальный район,2009,41590.59
97653000,Ядринский муниципальный район,2010,44979.58
97653000,Ядринский муниципальный район,2011,79921.4
97653000,Ядринский муниципальный район,2012,76702.29
97653000,Ядринский муниципальный район,2013,67237.31
97653000,Ядринский муниципальный район,2014,50021.22
97653000,Ядринский муниципальный район,2015,65310.01
97653000,Ядринский муниципальный район,2016,41443.13
97653000,Ядринский муниципальный район,2017,37304.76
97653000,Ядринский муниципальный район,2018,50794.1
97653000,Ядринский муниципальный район,2019,65804.22
97653000,Ядринский муниципальный район,2020,59862.6
97653000,Ядринский муниципальный район,2021,56434.94
97653000,Ядринский муниципальный район,2022,66323.87
97655000,Яльчикский муниципальный район,2008,58171.4
97655000,Яльчикский муниципальный район,2009,68855.22
97655000,Яльчикский муниципальный район,2010,26930.93
97655000,Яльчикский муниципальный район,2011,106326.9
97655000,Яльчикский муниципальный район,2012,84183.11
97655000,Яльчикский муниципальный район,2013,49773.2
97655000,Яльчикский муниципальный район,2014,60341.85
97655000,Яльчикский муниципальный район,2015,70148.95
97655000,Яльчикский муниципальный район,2016,69601.87
97655000,Яльчикский муниципальный район,2017,62474.26
97655000,Яльчикский муниципальный район,2018,54890.65
97655000,Яльчикский муниципальный район,2019,58301.61
97655000,Яльчикский муниципальный район,2020,65118.56
97655000,Яльчикский муниципальный район,2021,48968.14
97655000,Яльчикский муниципальный район,2022,50628.41
97658000,Янтиковский муниципальный район,2008,37417.7
97658000,Янтиковский муниципальный район,2009,38434.91
97658000,Янтиковский муниципальный район,2010,20162.61
97658000,Янтиковский муниципальный район,2011,59452.2
97658000,Янтиковский муниципальный район,2012,55653.1
97658000,Янтиковский муниципальный район,2013,49504.6
97658000,Янтиковский муниципальный район,2014,26916.68
97658000,Янтиковский муниципальный район,2015,27435.03
97658000,Янтиковский муниципальный район,2016,28928.22
97658000,Янтиковский муниципальный район,2017,24332.95
97658000,Янтиковский муниципальный район,2018,24321.42
97658000,Янтиковский муниципальный район,2019,25055.52
97658000,Янтиковский муниципальный район,2020,27023.16
97658000,Янтиковский муниципальный район,2021,19597.95
97658000,Янтиковский муниципальный район,2022,20269.68
97701000,город Чебоксары,2009,11162.3
97701000,город Чебоксары,2010,30231.25
97701000,город Чебоксары,2011,27471.1
97701000,город Чебоксары,2012,33418.5
97701000,город Чебоксары,2013,23363.15
97701000,город Чебоксары,2014,49637.23
97701000,город Чебоксары,2015,50471.32
97701000,город Чебоксары,2016,53171.79
97701000,город Чебоксары,2017,43996.17
97701000,город Чебоксары,2018,47606.53
97701000,город Чебоксары,2019,58741.86
97701000,город Чебоксары,2020,57958.15
97701000,город Чебоксары,2021,46282.66
97701000,город Чебоксары,2022,47876.86
97704000,город Алатырь,2009,18424.58
97704000,город Алатырь,2010,7473.97
97704000,город Алатырь,2011,18815.8
97704000,город Алатырь,2012,20399.89
97704000,город Алатырь,2013,22882.1
97704000,город Алатырь,2014,18303.38
97704000,город Алатырь,2015,16274.32
97704000,город Алатырь,2016,18268.38
97704000,город Алатырь,2017,12984.99
97704000,город Алатырь,2018,17056.75
97704000,город Алатырь,2019,17071.51
97704000,город Алатырь,2020,18532.14
97704000,город Алатырь,2021,15057.69
97704000,город Алатырь,2022,14596.62
97707000,город Канаш,2009,4149.91
97707000,город Канаш,2010,2365.2
97707000,город Канаш,2011,7086.7
97707000,город Канаш,2012,7335.67
97707000,город Канаш,2013,6313.4
97707000,город Канаш,2014,7930.22
97707000,город Канаш,2015,7888.78
97707000,город Канаш,2016,8019.86
97707000,город Канаш,2017,6744.37
97707000,город Канаш,2018,7747.86
97707000,город Канаш,2019,8683.07
97707000,город Канаш,2020,8897.37
97707000,город Канаш,2021,7059.13
97707000,город Канаш,2022,7069.05
97710000,город Новочебоксарск,2009,3809.96
97710000,город Новочебоксарск,2010,5157.37
97710000,город Новочебоксарск,2011,4584.5
97710000,город Новочебоксарск,2012,5857.46
97710000,город Новочебоксарск,2013,4251.3
97710000,город Новочебоксарск,2014,11057.48
97710000,город Новочебоксарск,2015,10510.3
97710000,город Новочебоксарск,2016,11188.15
97710000,город Новочебоксарск,2017,9067.03
97710000,город Новочебоксарск,2018,9974.9
97710000,город Новочебоксарск,2019,11059.0
97710000,город Новочебоксарск,2020,11379.67
97710000,город Новочебоксарск,2021,8866.83
97710000,город Новочебоксарск,2022,9186.88
97713000,город Шумерля,2009,6492.39
97713000,город Шумерля,2010,7883.12
97713000,город Шумерля,2011,15556.2
97713000,город Шумерля,2012,14787.04
97713000,город Шумерля,2013,13608.9
97713000,город Шумерля,2014,6216.43
97713000,город Шумерля,2015,6344.55
97713000,город Шумерля,2016,6529.05
97713000,город Шумерля,2017,5618.82
97713000,город Шумерля,2018,6230.13
97713000,город Шумерля,2019,6781.11
97713000,город Шумерля,2020,6815.12
97713000,город Шумерля,2021,5505.52
97713000,город Шумерля,2022,5701.38
98601000,Абыйский муниципальный район,2007,303.71
98601000,Абыйский муниципальный район,2008,150.39
98601000,Абыйский муниципальный район,2009,114.49
98601000,Абыйский муниципальный район,2010,93.96
98601000,Абыйский муниципальный район,2011,189.94
98601000,Абыйский муниципальный район,2012,213.12
98601000,Абыйский муниципальный район,2013,242.12
98601000,Абыйский муниципальный район,2014,237.61
98601000,Абыйский муниципальный район,2015,202.73
98601000,Абыйский муниципальный район,2016,170.57
98601000,Абыйский муниципальный район,2017,188.3
98601000,Абыйский муниципальный район,2018,206.68
98601000,Абыйский муниципальный район,2019,191.42
98601000,Абыйский муниципальный район,2020,233.66
98601000,Абыйский муниципальный район,2021,126.24
98603000,Алданский муниципальный район,2007,5436.08
98603000,Алданский муниципальный район,2008,5550.22
98603000,Алданский муниципальный район,2009,5443.73
98603000,Алданский муниципальный район,2010,4785.29
98603000,Алданский муниципальный район,2011,3890.46
98603000,Алданский муниципальный район,2012,4352.31
98603000,Алданский муниципальный район,2013,4543.16
98603000,Алданский муниципальный район,2014,5020.88
98603000,Алданский муниципальный район,2015,4823.77
98603000,Алданский муниципальный район,2016,4502.88
98603000,Алданский муниципальный район,2017,4934.27
98603000,Алданский муниципальный район,2018,6258.81
98603000,Алданский муниципальный район,2019,6766.8
98603000,Алданский муниципальный район,2020,8013.62
98603000,Алданский муниципальный район,2021,6018.46
98604000,Таттинский муниципальный район,2007,6898.72
98604000,Таттинский муниципальный район,2008,6625.91
98604000,Таттинский муниципальный район,2009,7120.47
98604000,Таттинский муниципальный район,2010,6420.35
98604000,Таттинский муниципальный район,2011,5303.38
98604000,Таттинский муниципальный район,2012,7422.12
98604000,Таттинский муниципальный район,2013,7237.77
98604000,Таттинский муниципальный район,2014,6838.03
98604000,Таттинский муниципальный район,2015,5690.47
98604000,Таттинский муниципальный район,2016,5207.08
98604000,Таттинский муниципальный район,2017,6390.15
98604000,Таттинский муниципальный район,2018,6055.35
98604000,Таттинский муниципальный район,2019,5812.38
98604000,Таттинский муниципальный район,2020,6257.32
98604000,Таттинский муниципальный район,2021,5843.9
98606000,Аллаиховский муниципальный район,2007,11.53
98606000,Аллаиховский муниципальный район,2008,11.51
98606000,Аллаиховский муниципальный район,2009,8.32
98606000,Аллаиховский муниципальный район,2010,10.63
98606000,Аллаиховский муниципальный район,2011,7.39
98606000,Аллаиховский муниципальный район,2012,6.33
98606000,Аллаиховский муниципальный район,2013,6.23
98606000,Аллаиховский муниципальный район,2014,6.5
98606000,Аллаиховский муниципальный район,2015,5.85
98606000,Аллаиховский муниципальный район,2016,7.45
98606000,Аллаиховский муниципальный район,2017,8.26
98606000,Аллаиховский муниципальный район,2018,10.52
98606000,Аллаиховский муниципальный район,2019,8.98
98606000,Аллаиховский муниципальный район,2020,7.52
98606000,Аллаиховский муниципальный район,2021,6.9
98608000,Амгинский муниципальный район,2007,6652.35
98608000,Амгинский муниципальный район,2008,6454.54
98608000,Амгинский муниципальный район,2009,6133.97
98608000,Амгинский муниципальный район,2010,5625.94
98608000,Амгинский муниципальный район,2011,4860.99
98608000,Амгинский муниципальный район,2012,4566.44
98608000,Амгинский муниципальный район,2013,5785.33
98608000,Амгинский муниципальный район,2014,6474.03
98608000,Амгинский муниципальный район,2015,4822.64
98608000,Амгинский муниципальный район,2016,5273.62
98608000,Амгинский муниципальный район,2017,4893.31
98608000,Амгинский муниципальный район,2018,4855.43
98608000,Амгинский муниципальный район,2019,5159.09
98608000,Амгинский муниципальный район,2020,5611.84
98608000,Амгинский муниципальный район,2021,4850.47
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2007,4.5
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2008,4.16
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2009,3.02
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2010,3.9
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2011,2.65
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2012,2.42
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2013,2.49
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2014,3.25
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2015,2.92
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2018,3.51
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2019,5.91
98610000,Анабарский национальный (долгано-эвенкийский) муниципальный район,2020,5.01
