oktmo,name,year,naturesecure
78715000,город Рыбинск,2008,221120.2
78715000,город Рыбинск,2009,229289.1
78715000,город Рыбинск,2010,235743.5
78715000,город Рыбинск,2011,282821.8
78715000,город Рыбинск,2012,469490.0
78715000,город Рыбинск,2013,506790.0
78715000,город Рыбинск,2014,643357.0
78715000,город Рыбинск,2015,639752.0
78715000,город Рыбинск,2016,394990.0
78715000,город Рыбинск,2017,581752.0
78715000,город Рыбинск,2018,677151.0
78715000,город Рыбинск,2019,629382.0
78715000,город Рыбинск,2020,635012.0
78715000,город Рыбинск,2021,655605.0
78715000,город Рыбинск,2022,667517.0
79000000,Муниципальные образования Республики Адыгеи (Адыгеи),2008,39127.4
79000000,Муниципальные образования Республики Адыгеи (Адыгеи),2009,40612.5
79000000,Муниципальные образования Республики Адыгеи (Адыгеи),2010,49914.9
79000000,Муниципальные образования Республики Адыгеи (Адыгеи),2011,48296.8
79000000,Муниципальные образования Республики Адыгеи (Адыгеи),2012,148240.0
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2008,17414.9
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2009,15161.26
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2010,20272.6
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2011,19506.7
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2012,89925.0
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2013,63089.0
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2014,37560.0
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2015,56015.0
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2016,55155.0
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2017,134358.0
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2018,146254.0
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2019,127684.0
79600000,Муниципальные районы Республики Адыгеи (Адыгеи),2020,243736.0
79605000,Гиагинский муниципальный район,2008,926.0
79605000,Гиагинский муниципальный район,2009,392.0
79605000,Гиагинский муниципальный район,2010,505.0
79605000,Гиагинский муниципальный район,2011,436.6
79605000,Гиагинский муниципальный район,2012,460.0
79605000,Гиагинский муниципальный район,2013,138.0
79605000,Гиагинский муниципальный район,2014,357.0
79605000,Гиагинский муниципальный район,2017,7972.0
79605000,Гиагинский муниципальный район,2018,10730.0
79605000,Гиагинский муниципальный район,2019,10878.0
79605000,Гиагинский муниципальный район,2020,15997.0
79605000,Гиагинский муниципальный район,2021,26965.0
79605000,Гиагинский муниципальный район,2022,21484.0
79605400,Сельские поселения Гиагинского муниципального района/,2008,926.0
79605400,Сельские поселения Гиагинского муниципального района/,2009,392.0
79605407,Гиагинское,2008,854.5
79605407,Гиагинское,2009,297.0
79605410,Дондуковское,2008,71.5
79605410,Дондуковское,2009,95.0
79615000,Кошехабльский муниципальный район,2008,0.0
79615000,Кошехабльский муниципальный район,2009,0.0
79615000,Кошехабльский муниципальный район,2010,19.1
79615000,Кошехабльский муниципальный район,2011,7.0
79615000,Кошехабльский муниципальный район,2012,73440.0
79615000,Кошехабльский муниципальный район,2013,48599.0
79615000,Кошехабльский муниципальный район,2014,12048.0
79615000,Кошехабльский муниципальный район,2017,28831.0
79615000,Кошехабльский муниципальный район,2018,18664.0
79615000,Кошехабльский муниципальный район,2019,27978.0
79615000,Кошехабльский муниципальный район,2020,46394.0
79615000,Кошехабльский муниципальный район,2021,28919.0
79615000,Кошехабльский муниципальный район,2022,35225.0
79615400,Сельские поселения Кошехабльского муниципального района/,2008,0.0
79615400,Сельские поселения Кошехабльского муниципального района/,2009,0.0
79615412,Дмитриевское,2008,0.0
79615412,Дмитриевское,2009,0.0
79615415,Егерухайское,2008,0.0
79615415,Егерухайское,2009,0.0
79615420,Кошехабльское,2008,0.0
79615420,Кошехабльское,2009,0.0
79615425,Майское,2008,0.0
79615425,Майское,2009,0.0
79618000,Красногвардейский муниципальный район,2008,80.8
79618000,Красногвардейский муниципальный район,2009,53.7
79618000,Красногвардейский муниципальный район,2010,67.1
79618000,Красногвардейский муниципальный район,2011,164.0
79618000,Красногвардейский муниципальный район,2012,215.0
79618000,Красногвардейский муниципальный район,2013,729.0
79618000,Красногвардейский муниципальный район,2014,73.0
79618000,Красногвардейский муниципальный район,2017,6165.0
79618000,Красногвардейский муниципальный район,2018,5019.0
79618000,Красногвардейский муниципальный район,2019,3211.0
79618000,Красногвардейский муниципальный район,2020,4076.0
79618000,Красногвардейский муниципальный район,2021,8018.0
79618000,Красногвардейский муниципальный район,2022,7617.0
79618400,Сельские поселения Красногвардейского муниципального района/,2008,80.8
79618400,Сельские поселения Красногвардейского муниципального района/,2009,53.7
79618415,Еленовское,2008,0.0
79618415,Еленовское,2009,29.3
79618420,Красногвардейское,2008,80.8
79618420,Красногвардейское,2009,24.4
79618435,Хатукайское,2009,0.0
79622000,Майкопский муниципальный район,2008,811.5
79622000,Майкопский муниципальный район,2009,336.5
79622000,Майкопский муниципальный район,2010,404.1
79622000,Майкопский муниципальный район,2011,964.5
79622000,Майкопский муниципальный район,2012,1525.0
79622000,Майкопский муниципальный район,2013,1457.0
79622000,Майкопский муниципальный район,2014,1689.0
79622000,Майкопский муниципальный район,2015,2383.0
79622000,Майкопский муниципальный район,2016,8114.0
79622000,Майкопский муниципальный район,2017,10841.0
79622000,Майкопский муниципальный район,2018,14404.0
79622000,Майкопский муниципальный район,2019,11796.0
79622000,Майкопский муниципальный район,2020,9993.0
79622000,Майкопский муниципальный район,2021,16896.0
79622000,Майкопский муниципальный район,2022,13821.0
79622100,Городские поселения Майкопского муниципального района,2008,798.8
79622100,Городские поселения Майкопского муниципального района,2009,288.5
79622151,Тульское,2008,205.8
79622151,Тульское,2009,0.0
79622155,Каменномостское,2008,593.0
79622155,Каменномостское,2009,288.5
79622400,Сельские поселения Майкопского муниципального района/,2008,12.7
79622400,Сельские поселения Майкопского муниципального района/,2009,48.0
79622402,Абадзехское,2008,0.0
79622402,Абадзехское,2009,0.0
79622425,Краснооктябрьское,2008,0.0
79622428,Красноульское,2009,5.0
79622434,Кужорское,2008,0.0
79622434,Кужорское,2009,29.0
79622447,Победенское,2008,12.7
79622447,Победенское,2009,14.0
79630000,Тахтамукайский муниципальный район,2008,15121.2
79630000,Тахтамукайский муниципальный район,2009,14056.06
79630000,Тахтамукайский муниципальный район,2010,19096.7
79630000,Тахтамукайский муниципальный район,2011,17606.1
79630000,Тахтамукайский муниципальный район,2012,11267.0
79630000,Тахтамукайский муниципальный район,2013,8355.0
79630000,Тахтамукайский муниципальный район,2014,17529.0
79630000,Тахтамукайский муниципальный район,2015,31918.0
79630000,Тахтамукайский муниципальный район,2016,28014.0
79630000,Тахтамукайский муниципальный район,2017,69782.0
79630000,Тахтамукайский муниципальный район,2018,74940.0
79630000,Тахтамукайский муниципальный район,2019,58393.0
79630000,Тахтамукайский муниципальный район,2020,147422.0
79630000,Тахтамукайский муниципальный район,2021,286341.0
79630000,Тахтамукайский муниципальный район,2022,116820.0
79630100,Городские поселения Тахтамукайского муниципального района/,2008,15121.2
79630100,Городские поселения Тахтамукайского муниципального района/,2009,1135.06
79630157,Энемское,2008,819.0
79630157,Энемское,2009,645.32
79630159,Яблоновское,2008,14302.2
79630159,Яблоновское,2009,489.74
79630400,Сельские поселения Тахтамукайского муниципального района/,2008,0.0
79630400,Сельские поселения Тахтамукайского муниципального района/,2009,0.0
79630420,Тахтамукайское,2008,0.0
79630420,Тахтамукайское,2009,0.0
79633000,Теучежский муниципальный район,2008,422.1
79633000,Теучежский муниципальный район,2009,256.0
79633000,Теучежский муниципальный район,2010,173.6
79633000,Теучежский муниципальный район,2011,323.5
79633000,Теучежский муниципальный район,2012,3018.0
79633000,Теучежский муниципальный район,2013,3811.0
79633000,Теучежский муниципальный район,2014,5750.0
79633000,Теучежский муниципальный район,2015,6414.0
79633000,Теучежский муниципальный район,2016,7762.0
79633000,Теучежский муниципальный район,2017,9077.0
79633000,Теучежский муниципальный район,2018,20324.0
79633000,Теучежский муниципальный район,2019,13212.0
79633000,Теучежский муниципальный район,2020,16944.0
79633000,Теучежский муниципальный район,2021,54821.0
79633000,Теучежский муниципальный район,2022,18673.0
79633100,Городские поселения Теучежского муниципального района/,2008,422.1
79633100,Городские поселения Теучежского муниципального района/,2009,256.0
79633155,Тлюстенхабльское,2008,422.1
79633155,Тлюстенхабльское,2009,256.0
79633400,Сельские поселения Теучежского муниципального района/,2008,0.0
79633400,Сельские поселения Теучежского муниципального района/,2009,0.0
79633430,Понежукайское,2008,0.0
79633430,Понежукайское,2009,0.0
79640000,Шовгеновский муниципальный район,2008,53.3
79640000,Шовгеновский муниципальный район,2009,67.0
79640000,Шовгеновский муниципальный район,2010,7.0
79640000,Шовгеновский муниципальный район,2011,5.0
79640000,Шовгеновский муниципальный район,2012,0.0
79640000,Шовгеновский муниципальный район,2018,2173.0
79640000,Шовгеновский муниципальный район,2019,2216.0
79640000,Шовгеновский муниципальный район,2020,2911.0
79640000,Шовгеновский муниципальный район,2021,2005.0
79640000,Шовгеновский муниципальный район,2022,1355.0
79640400,Сельские поселения Шовгеновского муниципального района/,2008,53.3
79640400,Сельские поселения Шовгеновского муниципального района/,2009,67.0
79640418,Мамхегское,2008,2.0
79640418,Мамхегское,2009,13.5
79640430,Хакуринохабльское,2008,51.3
79640430,Хакуринохабльское,2009,53.5
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2008,21712.5
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2009,25451.24
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2010,29506.3
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2011,28553.4
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2012,58315.0
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2013,62636.0
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2014,65762.0
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2015,54906.0
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2016,135922.0
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2017,218331.0
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2018,340608.0
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2019,435858.0
79700000,Городские округа Республики Адыгеи (Адыгеи)/,2020,628148.0
79701000,город Майкоп,2008,21712.5
79701000,город Майкоп,2009,25451.24
79701000,город Майкоп,2010,29050.3
79701000,город Майкоп,2011,28372.4
79701000,город Майкоп,2012,57993.0
79701000,город Майкоп,2013,62636.0
79701000,город Майкоп,2014,65762.0
79701000,город Майкоп,2015,54375.0
79701000,город Майкоп,2016,135006.0
79701000,город Майкоп,2017,202921.0
79701000,город Майкоп,2018,315979.0
79701000,город Майкоп,2019,405769.0
79701000,город Майкоп,2020,606892.0
79701000,город Майкоп,2021,656157.0
79701000,город Майкоп,2022,764413.0
79703000,город Адыгейск,2010,456.0
79703000,город Адыгейск,2012,322.0
79703000,город Адыгейск,2017,15410.0
79703000,город Адыгейск,2018,24629.0
79703000,город Адыгейск,2019,30089.0
79703000,город Адыгейск,2020,21256.0
79703000,город Адыгейск,2021,24809.0
79703000,город Адыгейск,2022,49138.0
80601000,Абзелиловский муниципальный район,2008,593.5
80601000,Абзелиловский муниципальный район,2009,989.6
80601000,Абзелиловский муниципальный район,2010,596.9
80601000,Абзелиловский муниципальный район,2011,567.5
80601000,Абзелиловский муниципальный район,2012,5231.0
80601000,Абзелиловский муниципальный район,2013,3904.0
80601000,Абзелиловский муниципальный район,2014,3869.0
80601000,Абзелиловский муниципальный район,2015,2044.0
80601000,Абзелиловский муниципальный район,2016,3097.0
80601000,Абзелиловский муниципальный район,2017,3332.0
80601000,Абзелиловский муниципальный район,2018,7844.0
80601000,Абзелиловский муниципальный район,2019,8302.0
80601000,Абзелиловский муниципальный район,2020,6326.0
80601000,Абзелиловский муниципальный район,2021,9018.0
80601000,Абзелиловский муниципальный район,2022,11575.0
80601400,Сельские поселения Абзелиловского муниципального района/,2010,596.9
80601410,Аскаровский сельсовет,2011,61.0
80602000,Альшеевский муниципальный район,2008,2722.3
80602000,Альшеевский муниципальный район,2009,476.4
80602000,Альшеевский муниципальный район,2010,4516.9
80602000,Альшеевский муниципальный район,2011,6175.0
80602000,Альшеевский муниципальный район,2012,16313.0
80602000,Альшеевский муниципальный район,2013,32458.0
80602000,Альшеевский муниципальный район,2014,21030.0
80602000,Альшеевский муниципальный район,2015,22560.0
80602000,Альшеевский муниципальный район,2016,26989.0
80602000,Альшеевский муниципальный район,2017,32897.0
80602000,Альшеевский муниципальный район,2018,34329.0
80602000,Альшеевский муниципальный район,2019,39546.0
80602000,Альшеевский муниципальный район,2020,5217.0
80602000,Альшеевский муниципальный район,2021,7364.0
80602000,Альшеевский муниципальный район,2022,9507.0
80602400,Сельские поселения Альшеевского муниципального района/,2010,4516.9
80602451,Раевский сельсовет,2010,4516.9
80602451,Раевский сельсовет,2011,3574.8
80603000,Архангельский муниципальный район,2009,34.1
80603000,Архангельский муниципальный район,2010,42.7
80603000,Архангельский муниципальный район,2013,459.0
80603000,Архангельский муниципальный район,2014,507.0
80603000,Архангельский муниципальный район,2015,622.0
80603000,Архангельский муниципальный район,2016,1032.0
80603000,Архангельский муниципальный район,2018,1716.0
80603000,Архангельский муниципальный район,2020,1128.0
80603400,Сельские поселения Архангельского муниципального района/,2010,42.7
80603410,Архангельский сельсовет,2010,42.7
80604000,Аскинский муниципальный район,2010,18.2
80604000,Аскинский муниципальный район,2011,18.1
80604000,Аскинский муниципальный район,2014,6.0
80604000,Аскинский муниципальный район,2015,6.0
80604000,Аскинский муниципальный район,2018,1154.0
80604000,Аскинский муниципальный район,2019,1890.0
80604000,Аскинский муниципальный район,2020,3695.0
80604000,Аскинский муниципальный район,2022,11423.0
80604400,Сельские поселения Аскинского муниципального района/,2010,18.2
80604404,Аскинский сельсовет,2010,18.2
80604404,Аскинский сельсовет,2011,18.1
80605000,Аургазинский муниципальный район,2009,275.0
80605000,Аургазинский муниципальный район,2010,328.8
80605000,Аургазинский муниципальный район,2011,3.0
80605000,Аургазинский муниципальный район,2015,98.0
80605000,Аургазинский муниципальный район,2016,97.0
80605000,Аургазинский муниципальный район,2018,9205.0
80605000,Аургазинский муниципальный район,2019,1610.0
80605000,Аургазинский муниципальный район,2020,1453.0
80605400,Сельские поселения Аургазинского муниципального района/,2010,328.8
80605446,Толбазинский сельсовет,2010,328.8
80605446,Толбазинский сельсовет,2011,3.0
80606000,Баймакский муниципальный район,2008,1394.8
80606000,Баймакский муниципальный район,2009,2171.3
80606000,Баймакский муниципальный район,2010,1001.5
80606000,Баймакский муниципальный район,2011,746.0
80606000,Баймакский муниципальный район,2012,1960.0
80606000,Баймакский муниципальный район,2013,2181.0
80606000,Баймакский муниципальный район,2014,1324.0
80606000,Баймакский муниципальный район,2015,1313.0
80606000,Баймакский муниципальный район,2016,778.0
80606000,Баймакский муниципальный район,2017,383.0
80606000,Баймакский муниципальный район,2018,625.0
80606000,Баймакский муниципальный район,2019,2872.0
80606000,Баймакский муниципальный район,2020,4111.0
80606000,Баймакский муниципальный район,2021,9050.0
80606000,Баймакский муниципальный район,2022,64904.0
80606100,Городские поселения Баймакского муниципального района/,2010,1001.5
80606100,Городские поселения Баймакского муниципального района/,2011,746.0
80606101,город Баймак,2010,1001.5
80606101,город Баймак,2011,746.0
80607000,Бакалинский муниципальный район,2008,198.6
80607000,Бакалинский муниципальный район,2009,1090.0
80607000,Бакалинский муниципальный район,2010,3213.0
80607000,Бакалинский муниципальный район,2011,3406.0
80607000,Бакалинский муниципальный район,2012,4634.0
80607000,Бакалинский муниципальный район,2013,5260.0
80607000,Бакалинский муниципальный район,2014,5306.0
80607000,Бакалинский муниципальный район,2018,11547.0
80607000,Бакалинский муниципальный район,2019,7346.0
80607000,Бакалинский муниципальный район,2020,8238.0
80607000,Бакалинский муниципальный район,2021,9012.0
80607000,Бакалинский муниципальный район,2022,8586.0
80607400,Сельские поселения Бакалинского муниципального района/,2010,3213.0
80607407,Бакалинский сельсовет,2010,3213.0
80607407,Бакалинский сельсовет,2011,3406.0
80608000,Балтачевский муниципальный район,2009,113.4
80608000,Балтачевский муниципальный район,2010,39.0
80608000,Балтачевский муниципальный район,2011,37.0
80608000,Балтачевский муниципальный район,2013,326.0
80608000,Балтачевский муниципальный район,2014,801.0
80608000,Балтачевский муниципальный район,2015,578.0
80608000,Балтачевский муниципальный район,2020,410.0
80608400,Сельские поселения Балтачевского муниципального района/,2010,39.0
80608431,Старобалтачевский сельсовет,2010,20.0
80608431,Старобалтачевский сельсовет,2011,20.0
80609000,Белебеевский муниципальный район,2008,145467.7
80609000,Белебеевский муниципальный район,2009,94261.9
80609000,Белебеевский муниципальный район,2010,162020.7
80609000,Белебеевский муниципальный район,2011,223842.4
80609000,Белебеевский муниципальный район,2012,180630.0
80609000,Белебеевский муниципальный район,2013,173278.0
80609000,Белебеевский муниципальный район,2014,169299.0
80609000,Белебеевский муниципальный район,2015,179760.0
80609000,Белебеевский муниципальный район,2016,214867.0
80609000,Белебеевский муниципальный район,2017,220630.0
80609000,Белебеевский муниципальный район,2018,238898.0
80609000,Белебеевский муниципальный район,2019,220456.0
80609000,Белебеевский муниципальный район,2020,211418.0
80609000,Белебеевский муниципальный район,2021,267349.0
80609000,Белебеевский муниципальный район,2022,311193.0
80609100,Городские поселения Белебеевского муниципального района/,2010,161684.2
80609100,Городские поселения Белебеевского муниципального района/,2011,223126.1
80609101,город Белебей,2010,160270.0
80609101,город Белебей,2011,219885.4
80609165,Приютовский поссовет,2010,1414.2
80609165,Приютовский поссовет,2011,3240.7
80609400,Сельские поселения Белебеевского муниципального района/,2011,716.3
80610000,Белокатайский муниципальный район,2008,321.0
80610000,Белокатайский муниципальный район,2009,292.5
80610000,Белокатайский муниципальный район,2010,315.3
80610000,Белокатайский муниципальный район,2013,729.0
80610000,Белокатайский муниципальный район,2014,2005.0
80610000,Белокатайский муниципальный район,2016,2418.0
80610000,Белокатайский муниципальный район,2018,2113.0
80610000,Белокатайский муниципальный район,2019,1967.0
80610000,Белокатайский муниципальный район,2020,2345.0
80610400,Сельские поселения Белокатайского муниципального района/,2010,315.3
80611000,Белорецкий муниципальный район,2008,91804.2
80611000,Белорецкий муниципальный район,2009,87640.9
80611000,Белорецкий муниципальный район,2010,68949.0
80611000,Белорецкий муниципальный район,2011,98074.9
80611000,Белорецкий муниципальный район,2012,79541.0
80611000,Белорецкий муниципальный район,2013,77247.0
80611000,Белорецкий муниципальный район,2014,72788.0
80611000,Белорецкий муниципальный район,2015,61393.0
80611000,Белорецкий муниципальный район,2016,93963.0
80611000,Белорецкий муниципальный район,2017,115971.0
80611000,Белорецкий муниципальный район,2018,140793.0
80611000,Белорецкий муниципальный район,2019,166489.0
80611000,Белорецкий муниципальный район,2020,273800.0
80611000,Белорецкий муниципальный район,2021,190916.0
80611000,Белорецкий муниципальный район,2022,218450.0
80611100,Городские поселения Белорецкого муниципального района/,2010,67385.4
80611100,Городские поселения Белорецкого муниципального района/,2011,96320.5
80611101,город Белорецк,2010,67385.4
80611101,город Белорецк,2011,96320.5
80611400,Сельские поселения Белорецкого муниципального района/,2010,1563.6
80611400,Сельские поселения Белорецкого муниципального района/,2011,1754.4
80612000,Бижбулякский муниципальный район,2009,55.3
80612000,Бижбулякский муниципальный район,2010,80.4
80612000,Бижбулякский муниципальный район,2011,28.5
80612000,Бижбулякский муниципальный район,2012,396.0
80612000,Бижбулякский муниципальный район,2013,105.0
80612000,Бижбулякский муниципальный район,2014,59.0
80612000,Бижбулякский муниципальный район,2015,271.0
80612000,Бижбулякский муниципальный район,2016,112.0
80612000,Бижбулякский муниципальный район,2018,1393.0
80612000,Бижбулякский муниципальный район,2019,667.0
80612000,Бижбулякский муниципальный район,2020,1127.0
80612400,Сельские поселения Бижбулякского муниципального района/,2010,80.4
80612410,Бижбулякский сельсовет,2010,80.4
80612410,Бижбулякский сельсовет,2011,28.5
80613000,Бирский муниципальный район,2008,12332.9
80613000,Бирский муниципальный район,2009,13790.1
80613000,Бирский муниципальный район,2010,814.5
80613000,Бирский муниципальный район,2011,879.3
80613000,Бирский муниципальный район,2012,1000.0
80613000,Бирский муниципальный район,2013,885.0
80613000,Бирский муниципальный район,2014,586.0
80613000,Бирский муниципальный район,2015,527.0
80613000,Бирский муниципальный район,2016,1053.0
80613000,Бирский муниципальный район,2017,2140.0
80613000,Бирский муниципальный район,2018,2403.0
80613000,Бирский муниципальный район,2019,4459.0
80613000,Бирский муниципальный район,2020,10181.0
80613000,Бирский муниципальный район,2021,34959.0
80613000,Бирский муниципальный район,2022,35155.0
80613100,Городские поселения Бирского муниципального района/,2010,814.5
80613100,Городские поселения Бирского муниципального района/,2011,879.3
80613101,город Бирск,2010,814.5
80613101,город Бирск,2011,879.3
80614000,Благоварский муниципальный район,2008,90.5
80614000,Благоварский муниципальный район,2009,413.0
80614000,Благоварский муниципальный район,2010,245.1
80614000,Благоварский муниципальный район,2011,231.6
80614000,Благоварский муниципальный район,2012,269.0
80614000,Благоварский муниципальный район,2013,2173.0
80614000,Благоварский муниципальный район,2014,1843.0
80614000,Благоварский муниципальный район,2015,2942.0
80614000,Благоварский муниципальный район,2016,4358.0
80614000,Благоварский муниципальный район,2017,5570.0
80614000,Благоварский муниципальный район,2018,11905.0
80614000,Благоварский муниципальный район,2019,7568.0
80614000,Благоварский муниципальный район,2020,7761.0
80614000,Благоварский муниципальный район,2021,13656.0
80614000,Благоварский муниципальный район,2022,8321.0
80614400,Сельские поселения Благоварского муниципального района/,2010,245.1
80614437,Языковский сельсовет,2010,8.0
80614437,Языковский сельсовет,2011,8.0
80615000,Благовещенский муниципальный район,2008,255052.4
80615000,Благовещенский муниципальный район,2009,313950.5
80615000,Благовещенский муниципальный район,2010,313047.7
80615000,Благовещенский муниципальный район,2011,334228.4
80615000,Благовещенский муниципальный район,2012,290367.0
80615000,Благовещенский муниципальный район,2013,349987.0
80615000,Благовещенский муниципальный район,2014,330531.0
80615000,Благовещенский муниципальный район,2015,357048.0
80615000,Благовещенский муниципальный район,2016,380612.0
80615000,Благовещенский муниципальный район,2017,421798.0
80615000,Благовещенский муниципальный район,2018,442185.0
80615000,Благовещенский муниципальный район,2019,341527.0
80615000,Благовещенский муниципальный район,2020,573294.0
80615000,Благовещенский муниципальный район,2021,402306.0
80615000,Благовещенский муниципальный район,2022,548362.0
80615100,Городские поселения Благовещенского муниципального района/,2010,309300.2
80615100,Городские поселения Благовещенского муниципального района/,2011,330092.7
80615101,город Благовещенск,2010,309300.2
80615101,город Благовещенск,2011,330092.7
80617000,Буздякский муниципальный район,2008,50.8
80617000,Буздякский муниципальный район,2009,8.9
80617000,Буздякский муниципальный район,2010,13.0
80617000,Буздякский муниципальный район,2011,26.7
80617000,Буздякский муниципальный район,2014,161.0
80617000,Буздякский муниципальный район,2015,229.0
80617000,Буздякский муниципальный район,2016,46.0
80617000,Буздякский муниципальный район,2017,100.0
80617000,Буздякский муниципальный район,2018,983.0
80617000,Буздякский муниципальный район,2019,2876.0
80617000,Буздякский муниципальный район,2020,6885.0
80617000,Буздякский муниципальный район,2021,4605.0
80617000,Буздякский муниципальный район,2022,4759.0
80617400,Сельские поселения Буздякского муниципального района/,2010,13.0
80617407,Буздякский сельсовет,2010,13.0
80617407,Буздякский сельсовет,2011,26.7
80618000,Бураевский муниципальный район,2017,292.0
80618000,Бураевский муниципальный район,2018,281.0
80618000,Бураевский муниципальный район,2019,912.0
80618000,Бураевский муниципальный район,2020,1968.0
80619000,Бурзянский муниципальный район,2016,276.0
80619000,Бурзянский муниципальный район,2017,1094.0
80619000,Бурзянский муниципальный район,2020,1206.0
80621000,Гафурийский муниципальный район,2008,324.3
80621000,Гафурийский муниципальный район,2009,1690.5
80621000,Гафурийский муниципальный район,2010,1834.3
80621000,Гафурийский муниципальный район,2011,670.7
80621000,Гафурийский муниципальный район,2012,6830.0
80621000,Гафурийский муниципальный район,2013,10126.0
80621000,Гафурийский муниципальный район,2014,14645.0
80621000,Гафурийский муниципальный район,2015,8387.0
80621000,Гафурийский муниципальный район,2016,13776.0
80621000,Гафурийский муниципальный район,2020,5104.0
80621400,Сельские поселения Гафурийского муниципального района/,2010,1834.3
80621423,Красноусольский сельсовет,2010,351.2
80621423,Красноусольский сельсовет,2011,670.7
80622000,Давлекановский муниципальный район,2008,2587.7
80622000,Давлекановский муниципальный район,2009,982.0
80622000,Давлекановский муниципальный район,2010,2274.1
80622000,Давлекановский муниципальный район,2011,789.0
80622000,Давлекановский муниципальный район,2012,7678.0
80622000,Давлекановский муниципальный район,2013,8415.0
80622000,Давлекановский муниципальный район,2014,10931.0
80622000,Давлекановский муниципальный район,2015,10010.0
80622000,Давлекановский муниципальный район,2016,8898.0
80622000,Давлекановский муниципальный район,2017,15256.0
80622000,Давлекановский муниципальный район,2018,13539.0
80622000,Давлекановский муниципальный район,2019,5666.0
80622000,Давлекановский муниципальный район,2020,6502.0
80622000,Давлекановский муниципальный район,2021,4986.0
80622000,Давлекановский муниципальный район,2022,5465.0
80622100,Городские поселения Давлекановского муниципального района/,2010,2274.1
80622100,Городские поселения Давлекановского муниципального района/,2011,789.0
80622101,город Давлеканово,2010,2274.1
80622101,город Давлеканово,2011,789.0
80623000,Дуванский муниципальный район,2008,1294.7
80623000,Дуванский муниципальный район,2009,275.1
80623000,Дуванский муниципальный район,2010,386.4
80623000,Дуванский муниципальный район,2011,400.3
80623000,Дуванский муниципальный район,2012,484.0
80623000,Дуванский муниципальный район,2013,2034.0
80623000,Дуванский муниципальный район,2014,605.0
80623000,Дуванский муниципальный район,2015,1130.0
80623000,Дуванский муниципальный район,2016,977.0
80623000,Дуванский муниципальный район,2017,1589.0
80623000,Дуванский муниципальный район,2018,1726.0
80623000,Дуванский муниципальный район,2019,1550.0
80623000,Дуванский муниципальный район,2020,3160.0
80623000,Дуванский муниципальный район,2021,3654.0
80623000,Дуванский муниципальный район,2022,4153.0
80623400,Сельские поселения Дуванского муниципального района/,2010,386.4
80623422,Месягутовский сельсовет,2010,386.4
80623422,Месягутовский сельсовет,2011,400.3
80624000,Дюртюлинский муниципальный район,2008,22826.7
80624000,Дюртюлинский муниципальный район,2009,26204.6
80624000,Дюртюлинский муниципальный район,2010,19598.4
80624000,Дюртюлинский муниципальный район,2011,23375.8
80624000,Дюртюлинский муниципальный район,2012,63684.0
80624000,Дюртюлинский муниципальный район,2013,73899.0
80624000,Дюртюлинский муниципальный район,2014,85499.0
80624000,Дюртюлинский муниципальный район,2015,90524.0
80624000,Дюртюлинский муниципальный район,2016,64678.0
80624000,Дюртюлинский муниципальный район,2017,54870.0
80624000,Дюртюлинский муниципальный район,2018,52982.0
80624000,Дюртюлинский муниципальный район,2019,99003.0
80624000,Дюртюлинский муниципальный район,2020,103943.0
80624000,Дюртюлинский муниципальный район,2021,162257.0
80624000,Дюртюлинский муниципальный район,2022,148252.0
80624100,Городские поселения Дюртюлинского муниципального района/,2010,14246.5
80624100,Городские поселения Дюртюлинского муниципального района/,2011,12095.2
80624101,город Дюртюли,2010,14246.5
80624101,город Дюртюли,2011,12095.2
80624400,Сельские поселения Дюртюлинского муниципального района/,2010,5351.9
80624400,Сельские поселения Дюртюлинского муниципального района/,2011,11280.6
