oktmo,name,year,consnewapt
oktmo,municipality,year,indicator_value
79615000,Кошехабльский муниципальный район,2011,0.526
79618000,Красногвардейский муниципальный район,2008,0.805
79618000,Красногвардейский муниципальный район,2009,1.672
79618000,Красногвардейский муниципальный район,2010,0.907
79618000,Красногвардейский муниципальный район,2011,0.453
79622000,Майкопский муниципальный район,2008,1.4
79622000,Майкопский муниципальный район,2009,2.21
79622000,Майкопский муниципальный район,2010,1.661
79622000,Майкопский муниципальный район,2011,1.417
79630000,Тахтамукайский муниципальный район,2008,6.005
79630000,Тахтамукайский муниципальный район,2009,6.092
79630000,Тахтамукайский муниципальный район,2010,11.627
79630000,Тахтамукайский муниципальный район,2011,13.458
79633000,Теучежский муниципальный район,2008,1.07
79633000,Теучежский муниципальный район,2009,5.281
