oktmo,name,year,retailturnover
60605000,Багаевский муниципальный район,2018,1035707.6
60605000,Багаевский муниципальный район,2019,1184450.6
60605000,Багаевский муниципальный район,2020,1544649.8
60605000,Багаевский муниципальный район,2021,1885319.7
60605000,Багаевский муниципальный район,2022,2121621.9
60606000,Белокалитвинский муниципальный район,2017,2464111.1
60606000,Белокалитвинский муниципальный район,2018,2908583.3
60606000,Белокалитвинский муниципальный район,2019,3175290.3
60606000,Белокалитвинский муниципальный район,2020,3878369.0
60606000,Белокалитвинский муниципальный район,2021,4728503.5
60606000,Белокалитвинский муниципальный район,2022,5579570.4
60607000,Боковский муниципальный район,2017,191133.7
60607000,Боковский муниципальный район,2018,241742.6
60607000,Боковский муниципальный район,2019,281072.1
60607000,Боковский муниципальный район,2020,322622.2
60607000,Боковский муниципальный район,2021,347860.0
60607000,Боковский муниципальный район,2022,450080.0
60608000,Верхнедонской муниципальный район,2017,339471.7
60608000,Верхнедонской муниципальный район,2018,356933.7
60608000,Верхнедонской муниципальный район,2019,374514.2
60608000,Верхнедонской муниципальный район,2020,425191.2
60608000,Верхнедонской муниципальный район,2021,410739.0
60608000,Верхнедонской муниципальный район,2022,516957.2
60609000,Веселовский муниципальный район,2017,1083277.5
60609000,Веселовский муниципальный район,2018,1302360.7
60609000,Веселовский муниципальный район,2019,1223460.1
60609000,Веселовский муниципальный район,2020,1359395.6
60609000,Веселовский муниципальный район,2021,1592993.5
60609000,Веселовский муниципальный район,2022,1758391.6
60612000,Волгодонской муниципальный район,2017,340127.2
60612000,Волгодонской муниципальный район,2018,339167.6
60612000,Волгодонской муниципальный район,2019,375385.7
60612000,Волгодонской муниципальный район,2020,456993.3
60612000,Волгодонской муниципальный район,2021,633169.6
60612000,Волгодонской муниципальный район,2022,775927.1
60613000,Дубовский муниципальный район,2017,283197.2
60613000,Дубовский муниципальный район,2018,281875.5
60613000,Дубовский муниципальный район,2019,313219.2
60613000,Дубовский муниципальный район,2020,366001.7
60613000,Дубовский муниципальный район,2021,408068.8
60613000,Дубовский муниципальный район,2022,495728.6
60615000,Егорлыкский муниципальный район,2017,1191328.6
60615000,Егорлыкский муниципальный район,2018,1313504.1
60615000,Егорлыкский муниципальный район,2019,1357662.5
60615000,Егорлыкский муниципальный район,2020,1584804.3
60615000,Егорлыкский муниципальный район,2021,2092144.8
60615000,Егорлыкский муниципальный район,2022,2525455.4
60617000,Заветинский муниципальный район,2017,164204.0
60617000,Заветинский муниципальный район,2018,162584.0
60617000,Заветинский муниципальный район,2019,169523.7
60617000,Заветинский муниципальный район,2020,193188.0
60617000,Заветинский муниципальный район,2021,206435.2
60617000,Заветинский муниципальный район,2022,251131.1
60618000,Зерноградский муниципальный район,2017,1958651.4
60618000,Зерноградский муниципальный район,2018,2183639.2
60618000,Зерноградский муниципальный район,2019,2302152.2
60618000,Зерноградский муниципальный район,2020,2452715.4
60618000,Зерноградский муниципальный район,2021,3050436.0
60618000,Зерноградский муниципальный район,2022,3508527.1
60619000,Зимовниковский муниципальный район,2017,835252.6
60619000,Зимовниковский муниципальный район,2018,944804.6
60619000,Зимовниковский муниципальный район,2019,1001334.0
60619000,Зимовниковский муниципальный район,2020,1186126.1
60619000,Зимовниковский муниципальный район,2021,1781970.1
60619000,Зимовниковский муниципальный район,2022,2024304.8
60622000,Кагальницкий муниципальный район,2017,1409690.0
60622000,Кагальницкий муниципальный район,2018,1523588.0
60622000,Кагальницкий муниципальный район,2019,1657591.5
60622000,Кагальницкий муниципальный район,2020,1583999.1
60622000,Кагальницкий муниципальный район,2021,1816799.1
60622000,Кагальницкий муниципальный район,2022,2215371.8
60623000,Каменский муниципальный район,2017,2302900.6
60623000,Каменский муниципальный район,2018,2560575.1
60623000,Каменский муниципальный район,2019,2215611.9
60623000,Каменский муниципальный район,2020,2383743.5
60623000,Каменский муниципальный район,2021,2815763.9
60623000,Каменский муниципальный район,2022,3563979.1
60624000,Кашарский муниципальный район,2017,486329.5
60624000,Кашарский муниципальный район,2018,597809.2
60624000,Кашарский муниципальный район,2019,604729.0
60624000,Кашарский муниципальный район,2020,652160.4
60624000,Кашарский муниципальный район,2021,737918.0
60624000,Кашарский муниципальный район,2022,912272.8
60625000,Константиновский муниципальный район,2017,1258864.5
60625000,Константиновский муниципальный район,2018,1337630.7
60625000,Константиновский муниципальный район,2019,1393402.8
60625000,Константиновский муниципальный район,2020,1749804.9
60625000,Константиновский муниципальный район,2021,2277850.3
60625000,Константиновский муниципальный район,2022,2669652.3
60626000,Красносулинский муниципальный район,2017,4934904.1
60626000,Красносулинский муниципальный район,2018,5417117.7
60626000,Красносулинский муниципальный район,2019,5415788.0
60626000,Красносулинский муниципальный район,2020,5941754.2
60626000,Красносулинский муниципальный район,2021,7511987.7
60626000,Красносулинский муниципальный район,2022,9806606.3
60627000,Куйбышевский муниципальный район,2017,166879.0
60627000,Куйбышевский муниципальный район,2018,165255.6
60627000,Куйбышевский муниципальный район,2019,183954.7
60627000,Куйбышевский муниципальный район,2020,224903.2
60627000,Куйбышевский муниципальный район,2021,293283.5
60627000,Куйбышевский муниципальный район,2022,463186.8
60630000,Мартыновский муниципальный район,2017,598919.8
60630000,Мартыновский муниципальный район,2018,659689.4
60630000,Мартыновский муниципальный район,2019,648044.3
60630000,Мартыновский муниципальный район,2020,715007.2
60630000,Мартыновский муниципальный район,2021,826957.5
60630000,Мартыновский муниципальный район,2022,1015141.9
60631000,Матвеево-Курганский муниципальный район,2017,636471.5
60631000,Матвеево-Курганский муниципальный район,2018,658336.0
60631000,Матвеево-Курганский муниципальный район,2019,730527.8
60631000,Матвеево-Курганский муниципальный район,2020,970344.7
60631000,Матвеево-Курганский муниципальный район,2021,1340678.1
60631000,Матвеево-Курганский муниципальный район,2022,1888328.2
60632000,Миллеровский муниципальный район,2017,4831170.7
60632000,Миллеровский муниципальный район,2018,4787752.4
60632000,Миллеровский муниципальный район,2019,4967930.1
60632000,Миллеровский муниципальный район,2020,5649372.1
60632000,Миллеровский муниципальный район,2021,6401316.6
60632000,Миллеровский муниципальный район,2022,7617334.0
60633000,Милютинский муниципальный район,2017,272424.5
60633000,Милютинский муниципальный район,2018,300646.2
60633000,Милютинский муниципальный район,2019,320948.7
60633000,Милютинский муниципальный район,2020,365147.0
60633000,Милютинский муниципальный район,2021,383276.0
60633000,Милютинский муниципальный район,2022,412438.2
60634000,Морозовский муниципальный район,2017,1933173.1
60634000,Морозовский муниципальный район,2018,2271295.7
60634000,Морозовский муниципальный район,2019,2802223.7
60634000,Морозовский муниципальный район,2020,3130121.3
60634000,Морозовский муниципальный район,2021,3822365.9
60634000,Морозовский муниципальный район,2022,4579698.3
60635000,Мясниковский муниципальный район,2017,3440716.8
60635000,Мясниковский муниципальный район,2018,3708844.9
60635000,Мясниковский муниципальный район,2019,3864031.7
60635000,Мясниковский муниципальный район,2020,4235066.4
60635000,Мясниковский муниципальный район,2021,5301617.5
60635000,Мясниковский муниципальный район,2022,7161314.4
60636000,Неклиновский муниципальный район,2017,1626780.1
60636000,Неклиновский муниципальный район,2018,1839534.1
60636000,Неклиновский муниципальный район,2019,2136481.0
60636000,Неклиновский муниципальный район,2020,2679259.3
60636000,Неклиновский муниципальный район,2021,3111716.0
60636000,Неклиновский муниципальный район,2022,4029999.5
60640000,Обливский муниципальный район,2017,439236.0
60640000,Обливский муниципальный район,2018,505525.0
60640000,Обливский муниципальный район,2019,578232.6
60640000,Обливский муниципальный район,2020,617603.3
60640000,Обливский муниципальный район,2021,711348.6
60640000,Обливский муниципальный район,2022,817035.1
60641000,Октябрьский муниципальный район,2017,3514762.6
60641000,Октябрьский муниципальный район,2018,4276213.1
60641000,Октябрьский муниципальный район,2019,4156562.1
60641000,Октябрьский муниципальный район,2020,4308045.5
60641000,Октябрьский муниципальный район,2021,5096709.0
60641000,Октябрьский муниципальный район,2022,6267831.4
60642000,Орловский муниципальный район,2017,730028.2
60642000,Орловский муниципальный район,2018,793495.0
60642000,Орловский муниципальный район,2019,1026296.1
60642000,Орловский муниципальный район,2020,1160399.1
60642000,Орловский муниципальный район,2021,1439526.4
60642000,Орловский муниципальный район,2022,1838927.1
60644000,Песчанокопский муниципальный район,2017,939973.5
60644000,Песчанокопский муниципальный район,2018,875479.0
60644000,Песчанокопский муниципальный район,2019,870606.1
60644000,Песчанокопский муниципальный район,2020,998951.9
60644000,Песчанокопский муниципальный район,2021,1226640.8
60644000,Песчанокопский муниципальный район,2022,1505527.6
60645000,Пролетарский муниципальный район,2017,662417.6
60645000,Пролетарский муниципальный район,2018,694819.2
60645000,Пролетарский муниципальный район,2019,718713.6
60645000,Пролетарский муниципальный район,2020,914785.2
60645000,Пролетарский муниципальный район,2021,1133463.4
60645000,Пролетарский муниципальный район,2022,1513307.5
60647000,Ремонтненский муниципальный район,2017,428599.7
60647000,Ремонтненский муниципальный район,2018,494598.1
60647000,Ремонтненский муниципальный район,2019,501631.6
60647000,Ремонтненский муниципальный район,2020,551673.3
60647000,Ремонтненский муниципальный район,2021,603157.0
60647000,Ремонтненский муниципальный район,2022,698675.0
60648000,Родионово-Несветайский муниципальный район,2017,585252.6
60648000,Родионово-Несветайский муниципальный район,2018,682727.3
60648000,Родионово-Несветайский муниципальный район,2019,714002.3
60648000,Родионово-Несветайский муниципальный район,2020,810021.4
60648000,Родионово-Несветайский муниципальный район,2021,988614.6
60648000,Родионово-Несветайский муниципальный район,2022,1325739.2
60650000,Сальский муниципальный район,2017,4220090.4
60650000,Сальский муниципальный район,2018,4502753.0
60650000,Сальский муниципальный район,2019,4810751.8
60650000,Сальский муниципальный район,2020,5721966.8
60650000,Сальский муниципальный район,2021,6961262.0
60650000,Сальский муниципальный район,2022,7560907.2
60651000,Семикаракорский муниципальный район,2017,2147446.0
60651000,Семикаракорский муниципальный район,2018,2172461.9
60651000,Семикаракорский муниципальный район,2019,2177082.7
60651000,Семикаракорский муниципальный район,2020,2473942.0
60651000,Семикаракорский муниципальный район,2021,3245194.8
60651000,Семикаракорский муниципальный район,2022,3738209.9
60652000,Советский муниципальный район,2019,118102.0
60652000,Советский муниципальный район,2021,151150.0
60653000,Тарасовский муниципальный район,2017,624927.6
60653000,Тарасовский муниципальный район,2018,775241.2
60653000,Тарасовский муниципальный район,2019,883955.6
60653000,Тарасовский муниципальный район,2020,1013107.4
60653000,Тарасовский муниципальный район,2021,1141827.4
60653000,Тарасовский муниципальный район,2022,1375391.5
60654000,Тацинский муниципальный район,2017,511726.1
60654000,Тацинский муниципальный район,2018,707260.4
60654000,Тацинский муниципальный район,2019,857097.0
60654000,Тацинский муниципальный район,2020,992918.5
60654000,Тацинский муниципальный район,2021,1199944.1
60654000,Тацинский муниципальный район,2022,1516142.6
60655000,Усть-Донецкий муниципальный район,2017,496698.3
60655000,Усть-Донецкий муниципальный район,2018,587433.9
60655000,Усть-Донецкий муниципальный район,2019,664868.4
60655000,Усть-Донецкий муниципальный район,2020,836383.1
60655000,Усть-Донецкий муниципальный район,2021,964239.8
60655000,Усть-Донецкий муниципальный район,2022,1215055.9
60656000,Целинский муниципальный район,2017,800663.6
60656000,Целинский муниципальный район,2018,866225.6
60656000,Целинский муниципальный район,2019,862766.0
60656000,Целинский муниципальный район,2020,1081074.0
60656000,Целинский муниципальный район,2021,1341574.2
60656000,Целинский муниципальный район,2022,1628652.6
60657000,Цимлянский муниципальный район,2017,1170632.3
60657000,Цимлянский муниципальный район,2018,1345245.2
60657000,Цимлянский муниципальный район,2019,1388119.2
60657000,Цимлянский муниципальный район,2020,1520936.0
60657000,Цимлянский муниципальный район,2021,1700533.8
60657000,Цимлянский муниципальный район,2022,2187951.7
60658000,Чертковский муниципальный район,2017,1706712.2
60658000,Чертковский муниципальный район,2018,2027655.2
60658000,Чертковский муниципальный район,2019,2083855.2
60658000,Чертковский муниципальный район,2020,2089579.3
60658000,Чертковский муниципальный район,2021,2577655.4
60658000,Чертковский муниципальный район,2022,3403067.6
60659000,Шолоховский муниципальный район,2017,542382.1
60659000,Шолоховский муниципальный район,2018,624124.7
60659000,Шолоховский муниципальный район,2019,716975.3
60659000,Шолоховский муниципальный район,2020,884489.3
60659000,Шолоховский муниципальный район,2021,1005753.7
60659000,Шолоховский муниципальный район,2022,1128538.3
60701000,город Ростов-на-Дону,2017,119620614.3
60701000,город Ростов-на-Дону,2018,137531350.3
60701000,город Ростов-на-Дону,2019,147091957.4
60701000,город Ростов-на-Дону,2020,162835378.7
60701000,город Ростов-на-Дону,2021,212000017.1
60701000,город Ростов-на-Дону,2022,223686407.6
60704000,город Азов,2017,4752603.8
60704000,город Азов,2018,4992684.3
60704000,город Азов,2019,5513057.1
60704000,город Азов,2020,6878868.9
60704000,город Азов,2021,7938996.1
60704000,город Азов,2022,8765074.0
60707000,город Батайск,2017,7700262.4
60707000,город Батайск,2018,8796782.3
60707000,город Батайск,2019,9732778.6
60707000,город Батайск,2020,11632736.7
60707000,город Батайск,2021,13785859.9
60707000,город Батайск,2022,15527382.3
60712000,город Волгодонск,2017,10258362.9
60712000,город Волгодонск,2018,11664974.8
60712000,город Волгодонск,2019,13242872.6
60712000,город Волгодонск,2020,15524671.6
60712000,город Волгодонск,2021,18104341.1
60712000,город Волгодонск,2022,20251380.2
60715000,город Гуково,2017,2388418.6
60715000,город Гуково,2018,2656640.1
60715000,город Гуково,2019,2878269.2
60715000,город Гуково,2020,3414495.3
60715000,город Гуково,2021,4126656.6
60715000,город Гуково,2022,5199315.4
60717000,город Донецк,2017,2300919.4
60717000,город Донецк,2018,2288764.6
60717000,город Донецк,2019,2334590.3
60717000,город Донецк,2020,2795805.2
60717000,город Донецк,2021,3536078.1
60717000,город Донецк,2022,4777496.8
60718000,город Зверево,2017,720490.8
60718000,город Зверево,2018,777503.4
60718000,город Зверево,2019,812532.6
60718000,город Зверево,2020,1144308.1
60718000,город Зверево,2021,1537919.3
60718000,город Зверево,2022,1883656.4
60719000,город Каменск-Шахтинский,2017,5026585.9
60719000,город Каменск-Шахтинский,2018,5845735.5
60719000,город Каменск-Шахтинский,2019,6601940.9
60719000,город Каменск-Шахтинский,2020,7930484.4
60719000,город Каменск-Шахтинский,2021,10307564.6
60719000,город Каменск-Шахтинский,2022,11502969.0
60727000,город Новочеркасск,2017,10544172.8
60727000,город Новочеркасск,2018,11622770.7
60727000,город Новочеркасск,2019,12379388.5
60727000,город Новочеркасск,2020,13601793.4
60727000,город Новочеркасск,2021,16010493.0
60727000,город Новочеркасск,2022,19373075.1
60730000,город Новошахтинск,2017,3618242.9
60730000,город Новошахтинск,2018,4097350.3
60730000,город Новошахтинск,2019,4147703.9
60730000,город Новошахтинск,2020,4846127.4
60730000,город Новошахтинск,2021,5787101.0
60730000,город Новошахтинск,2022,7015668.6
60737000,город Таганрог,2017,17007024.3
60737000,город Таганрог,2018,18453000.9
60737000,город Таганрог,2019,19678529.9
60737000,город Таганрог,2020,23360910.6
60737000,город Таганрог,2021,28546980.6
60737000,город Таганрог,2022,33736909.3
60740000,город Шахты,2017,11117032.4
60740000,город Шахты,2018,11469946.3
60740000,город Шахты,2019,12374744.2
60740000,город Шахты,2020,14785964.8
60740000,город Шахты,2021,17277749.3
60740000,город Шахты,2022,19475421.0
61602000,Ермишинский муниципальный район,2017,297920.3
61602000,Ермишинский муниципальный район,2018,344977.3
61602000,Ермишинский муниципальный район,2019,356477.5
61602000,Ермишинский муниципальный район,2020,406753.4
61602000,Ермишинский муниципальный район,2021,428170.2
61602000,Ермишинский муниципальный район,2022,443296.7
61604000,Захаровский муниципальный район,2017,186496.2
61604000,Захаровский муниципальный район,2018,198169.3
61604000,Захаровский муниципальный район,2019,212520.0
61604000,Захаровский муниципальный район,2020,293529.2
61604000,Захаровский муниципальный район,2021,328631.7
61604000,Захаровский муниципальный район,2022,383839.5
61606000,Кадомский муниципальный район,2017,217107.2
61606000,Кадомский муниципальный район,2018,225222.8
61606000,Кадомский муниципальный район,2019,236123.2
61606000,Кадомский муниципальный район,2020,260780.6
61606000,Кадомский муниципальный район,2021,282780.0
61606000,Кадомский муниципальный район,2022,315484.5
61608000,Касимовский муниципальный район,2017,509698.0
61608000,Касимовский муниципальный район,2018,700606.5
61608000,Касимовский муниципальный район,2019,864426.8
61608000,Касимовский муниципальный район,2020,1050567.0
61608000,Касимовский муниципальный район,2021,915686.9
61608000,Касимовский муниципальный район,2022,991192.0
61610000,Клепиковский муниципальный район,2017,782461.5
61610000,Клепиковский муниципальный район,2018,846888.9
61610000,Клепиковский муниципальный район,2019,1278417.7
61610000,Клепиковский муниципальный район,2020,1960947.8
61610000,Клепиковский муниципальный район,2021,2200281.1
61610000,Клепиковский муниципальный район,2022,2462315.1
61612000,Кораблинский муниципальный район,2017,570105.9
61612000,Кораблинский муниципальный район,2018,611328.7
61612000,Кораблинский муниципальный район,2019,743407.2
61612000,Кораблинский муниципальный район,2020,985875.5
61612000,Кораблинский муниципальный район,2021,1263037.0
61612000,Кораблинский муниципальный район,2022,1468605.2
61615000,Милославский муниципальный район,2017,271039.5
61615000,Милославский муниципальный район,2018,266496.5
61615000,Милославский муниципальный район,2019,311630.4
61615000,Милославский муниципальный район,2020,397779.2
61615000,Милославский муниципальный район,2021,455154.6
61615000,Милославский муниципальный район,2022,503211.7
61617000,Михайловский муниципальный район,2017,1182845.2
61617000,Михайловский муниципальный район,2018,1268442.4
61617000,Михайловский муниципальный район,2019,1765563.0
61617000,Михайловский муниципальный район,2020,2517754.7
61617000,Михайловский муниципальный район,2021,2957024.8
61617000,Михайловский муниципальный район,2022,3352055.3
61620000,Александро-Невский муниципальный район,2017,1152563.4
61620000,Александро-Невский муниципальный район,2018,946263.8
61620000,Александро-Невский муниципальный район,2019,1086797.1
61620000,Александро-Невский муниципальный район,2020,1131236.2
61620000,Александро-Невский муниципальный район,2021,1510394.3
61620000,Александро-Невский муниципальный район,2022,1719655.7
61623000,Пителинский муниципальный район,2017,77250.3
61623000,Пителинский муниципальный район,2018,124273.2
61623000,Пителинский муниципальный район,2019,138135.8
61623000,Пителинский муниципальный район,2020,200507.8
61623000,Пителинский муниципальный район,2021,203782.9
61623000,Пителинский муниципальный район,2022,230388.4
61625000,Пронский муниципальный район,2017,1199829.9
61625000,Пронский муниципальный район,2018,1264429.8
61625000,Пронский муниципальный район,2019,1442403.8
61625000,Пронский муниципальный район,2020,1769618.6
61625000,Пронский муниципальный район,2021,1943377.5
61625000,Пронский муниципальный район,2022,2212203.4
61626000,Путятинский муниципальный район,2019,367887.4
61626000,Путятинский муниципальный район,2020,511173.2
61626000,Путятинский муниципальный район,2021,525132.4
61626000,Путятинский муниципальный район,2022,631192.1
61627000,Рыбновский муниципальный район,2017,2022941.1
61627000,Рыбновский муниципальный район,2018,2503491.4
61627000,Рыбновский муниципальный район,2019,2577399.1
61627000,Рыбновский муниципальный район,2020,2768463.2
61627000,Рыбновский муниципальный район,2021,3387687.0
61627000,Рыбновский муниципальный район,2022,3687685.7
61630000,Ряжский муниципальный район,2017,1038625.1
61630000,Ряжский муниципальный район,2018,1214035.8
61630000,Ряжский муниципальный район,2019,2446170.1
61630000,Ряжский муниципальный район,2020,2233469.8
61630000,Ряжский муниципальный район,2021,2674981.1
61630000,Ряжский муниципальный район,2022,3055496.9
61634000,Рязанский муниципальный район,2017,10150958.1
61634000,Рязанский муниципальный район,2018,10397580.1
61634000,Рязанский муниципальный район,2019,10875041.6
61634000,Рязанский муниципальный район,2020,11646583.0
61634000,Рязанский муниципальный район,2021,13190637.6
61634000,Рязанский муниципальный район,2022,14563368.1
61637000,Сапожковский муниципальный район,2017,252553.0
61637000,Сапожковский муниципальный район,2018,256757.9
61637000,Сапожковский муниципальный район,2019,344994.1
61637000,Сапожковский муниципальный район,2020,481048.4
61637000,Сапожковский муниципальный район,2021,537299.3
61637000,Сапожковский муниципальный район,2022,618981.8
61640000,Сараевский муниципальный район,2017,480935.9
61640000,Сараевский муниципальный район,2018,508393.8
61640000,Сараевский муниципальный район,2019,629755.5
61640000,Сараевский муниципальный район,2020,807931.0
61640000,Сараевский муниципальный район,2021,880038.5
61640000,Сараевский муниципальный район,2022,1005111.1
61642000,Сасовский муниципальный район,2021,1107202.0
61642000,Сасовский муниципальный район,2022,1156656.0
61644000,Скопинский муниципальный район,2021,48789.2
61644000,Скопинский муниципальный район,2022,145159.8
61646000,Спасский муниципальный район,2017,737309.8
61646000,Спасский муниципальный район,2018,902280.3
61646000,Спасский муниципальный район,2019,1633464.7
61646000,Спасский муниципальный район,2020,2403868.6
61646000,Спасский муниципальный район,2021,2625794.5
61646000,Спасский муниципальный район,2022,2922015.0
61648000,Старожиловский муниципальный район,2017,297806.2
61648000,Старожиловский муниципальный район,2018,377380.5
61648000,Старожиловский муниципальный район,2019,403358.5
61648000,Старожиловский муниципальный район,2020,489502.1
61648000,Старожиловский муниципальный район,2021,613128.5
61648000,Старожиловский муниципальный район,2022,782290.3
61650000,Ухоловский муниципальный район,2017,184582.6
61650000,Ухоловский муниципальный район,2018,219779.4
61650000,Ухоловский муниципальный район,2019,246024.9
61650000,Ухоловский муниципальный район,2020,267696.3
61650000,Ухоловский муниципальный район,2021,308312.1
61650000,Ухоловский муниципальный район,2022,359759.2
61656000,Шацкий муниципальный район,2017,871287.0
61656000,Шацкий муниципальный район,2018,826537.4
61656000,Шацкий муниципальный район,2019,1456742.4
61656000,Шацкий муниципальный район,2020,2273987.7
61656000,Шацкий муниципальный район,2021,2430766.0
61656000,Шацкий муниципальный район,2022,2699483.4
61658000,Шиловский муниципальный район,2017,955798.2
61658000,Шиловский муниципальный район,2018,976674.3
61658000,Шиловский муниципальный район,2019,1721402.0
61658000,Шиловский муниципальный район,2020,2834492.2
61658000,Шиловский муниципальный район,2021,3014784.2
61658000,Шиловский муниципальный район,2022,3467493.2
61700000,Городские округа Рязанской области/,2017,63813503.3
61700000,Городские округа Рязанской области/,2018,75331521.3
61700000,Городские округа Рязанской области/,2019,78035447.4
61700000,Городские округа Рязанской области/,2020,78660827.7
61700000,Городские округа Рязанской области/,2021,97130374.9
61700000,Городские округа Рязанской области/,2022,100382808.0
61701000,город Рязань,2017,58652538.7
61701000,город Рязань,2018,69130463.9
61701000,город Рязань,2019,67849265.3
61701000,город Рязань,2020,70221865.0
61701000,город Рязань,2021,87369819.7
61701000,город Рязань,2022,89234677.7
61705000,город Касимов,2017,2042830.0
61705000,город Касимов,2018,2556501.0
61705000,город Касимов,2019,5115993.7
61705000,город Касимов,2020,3597543.1
61705000,город Касимов,2021,4178617.0
61705000,город Касимов,2022,4779045.7
61710000,Город Сасово,2017,1579537.6
61710000,Город Сасово,2018,1909868.5
61710000,Город Сасово,2019,2980831.8
61710000,Город Сасово,2020,2103042.5
61710000,Город Сасово,2021,2534435.6
61710000,Город Сасово,2022,2897440.0
61715000,город Скопин,2017,1538597.0
61715000,город Скопин,2018,1734687.9
61715000,город Скопин,2019,2089356.6
61715000,город Скопин,2020,2738377.1
61715000,город Скопин,2021,3047502.6
61715000,город Скопин,2022,3471644.6
63602000,Александрово-Гайский муниципальный район,2017,202189.2
63602000,Александрово-Гайский муниципальный район,2018,240753.1
63602000,Александрово-Гайский муниципальный район,2019,263234.4
63602000,Александрово-Гайский муниципальный район,2020,335198.7
63602000,Александрово-Гайский муниципальный район,2021,464111.1
63602000,Александрово-Гайский муниципальный район,2022,605244.6
63603000,Аркадакский муниципальный район,2017,500243.6
63603000,Аркадакский муниципальный район,2018,609356.3
63603000,Аркадакский муниципальный район,2019,741212.1
63603000,Аркадакский муниципальный район,2020,866023.7
63603000,Аркадакский муниципальный район,2021,1111409.3
63603000,Аркадакский муниципальный район,2022,1359947.2
63604000,Аткарский муниципальный район,2017,912905.9
63604000,Аткарский муниципальный район,2018,1143904.8
63604000,Аткарский муниципальный район,2019,1250930.0
63604000,Аткарский муниципальный район,2020,1616948.5
63604000,Аткарский муниципальный район,2021,1900486.9
63604000,Аткарский муниципальный район,2022,2154678.7
63606000,Базарно-Карабулакский муниципальный район,2017,598959.5
63606000,Базарно-Карабулакский муниципальный район,2018,670866.4
63606000,Базарно-Карабулакский муниципальный район,2019,737448.6
63606000,Базарно-Карабулакский муниципальный район,2020,872516.3
63606000,Базарно-Карабулакский муниципальный район,2021,1204506.2
63606000,Базарно-Карабулакский муниципальный район,2022,1526284.2
63607000,Балаковский муниципальный район,2017,9730102.6
63607000,Балаковский муниципальный район,2018,14022851.3
63607000,Балаковский муниципальный район,2019,16371286.4
63607000,Балаковский муниципальный район,2020,18701559.7
63607000,Балаковский муниципальный район,2021,21476225.0
63607000,Балаковский муниципальный район,2022,24800792.5
63608000,Балашовский муниципальный район,2017,4809011.3
63608000,Балашовский муниципальный район,2018,5436059.7
63608000,Балашовский муниципальный район,2019,6167876.3
63608000,Балашовский муниципальный район,2020,6986491.5
63608000,Балашовский муниципальный район,2021,8108643.4
63608000,Балашовский муниципальный район,2022,8940361.3
63609000,Балтайский муниципальный район,2017,128995.4
63609000,Балтайский муниципальный район,2018,167731.6
63609000,Балтайский муниципальный район,2019,189406.3
63609000,Балтайский муниципальный район,2020,240265.9
63609000,Балтайский муниципальный район,2021,264196.1
63609000,Балтайский муниципальный район,2022,298006.6
63611000,Вольский муниципальный район,2017,2967774.5
63611000,Вольский муниципальный район,2018,3426093.1
63611000,Вольский муниципальный район,2019,3782716.1
63611000,Вольский муниципальный район,2020,4409219.6
63611000,Вольский муниципальный район,2021,5209237.3
63611000,Вольский муниципальный район,2022,5751048.7
63612000,Воскресенский муниципальный район,2017,263923.2
63612000,Воскресенский муниципальный район,2018,258362.7
63612000,Воскресенский муниципальный район,2019,307687.7
63612000,Воскресенский муниципальный район,2020,373444.3
63612000,Воскресенский муниципальный район,2021,441180.3
63612000,Воскресенский муниципальный район,2022,556877.1
63613000,Дергачевский муниципальный район,2017,521956.6
63613000,Дергачевский муниципальный район,2018,546932.6
63613000,Дергачевский муниципальный район,2019,604757.3
63613000,Дергачевский муниципальный район,2020,671837.4
63613000,Дергачевский муниципальный район,2021,825567.4
63613000,Дергачевский муниципальный район,2022,910342.3
63614000,Духовницкий муниципальный район,2017,149443.1
63614000,Духовницкий муниципальный район,2018,155115.2
63614000,Духовницкий муниципальный район,2020,190822.0
63614000,Духовницкий муниципальный район,2021,251553.0
63614000,Духовницкий муниципальный район,2022,313667.0
63616000,Екатериновский муниципальный район,2017,427941.7
63616000,Екатериновский муниципальный район,2018,471587.2
63616000,Екатериновский муниципальный район,2019,533261.0
63616000,Екатериновский муниципальный район,2020,601124.8
63616000,Екатериновский муниципальный район,2021,723340.3
63616000,Екатериновский муниципальный район,2022,827563.6
63617000,Ершовский муниципальный район,2017,1350616.0
63617000,Ершовский муниципальный район,2018,1415332.6
63617000,Ершовский муниципальный район,2019,1535349.7
63617000,Ершовский муниципальный район,2020,1892670.6
63617000,Ершовский муниципальный район,2021,2220872.7
63617000,Ершовский муниципальный район,2022,2580641.4
63619000,Ивантеевский муниципальный район,2017,377492.5
63619000,Ивантеевский муниципальный район,2018,420493.8
63619000,Ивантеевский муниципальный район,2019,428869.9
63619000,Ивантеевский муниципальный район,2020,456057.1
63619000,Ивантеевский муниципальный район,2021,510660.7
63619000,Ивантеевский муниципальный район,2022,557611.5
63621000,Калининский муниципальный район,2017,1048353.0
63621000,Калининский муниципальный район,2018,1262135.5
