oktmo,name,year,parks
22612000,Бутурлинский муниципальный район,2017,0.0
22612151,рабочий поселок Бутурлино,2015,0.0
22621000,Воротынский муниципальный район,2015,0.0
22621452,Чугуновский сельсовет,2014,0.0
22622000,Воскресенский муниципальный район,2017,0.0
22624000,Выксунский муниципальный район (с 2012 г. городской округ г.Выкса),2007,1.0
22624000,Выксунский муниципальный район (с 2012 г. городской округ г.Выкса),2008,1.0
22624000,Выксунский муниципальный район (с 2012 г. городской округ г.Выкса),2009,1.0
22624000,Выксунский муниципальный район (с 2012 г. городской округ г.Выкса),2010,1.0
22624101,город Выкса,2007,1.0
22624101,город Выкса,2008,1.0
22624101,город Выкса,2009,1.0
22624101,город Выкса,2010,1.0
22624101,город Выкса,2011,1.0
22626000,Гагинский муниципальный район,2012,0.0
22628000,Городецкий муниципальный район,2007,2.0
22628000,Городецкий муниципальный район,2008,2.0
22628000,Городецкий муниципальный район,2009,2.0
22628000,Городецкий муниципальный район,2010,2.0
22628000,Городецкий муниципальный район,2011,2.0
22628000,Городецкий муниципальный район,2012,2.0
22628000,Городецкий муниципальный район,2013,2.0
22628000,Городецкий муниципальный район,2014,2.0
22628000,Городецкий муниципальный район,2015,2.0
22628000,Городецкий муниципальный район,2016,2.0
22628000,Городецкий муниципальный район,2017,2.0
22628101,Город Городец,2007,1.0
22628101,Город Городец,2008,1.0
22628101,Город Городец,2009,1.0
22628101,Город Городец,2010,1.0
22628101,Город Городец,2011,1.0
22628101,Город Городец,2012,1.0
22628101,Город Городец,2013,1.0
22628101,Город Городец,2014,1.0
22628101,Город Городец,2015,1.0
22628101,Город Городец,2016,1.0
22628101,Город Городец,2017,1.0
22628103,Город Заволжье,2007,1.0
22628103,Город Заволжье,2008,1.0
22628103,Город Заволжье,2009,1.0
22628103,Город Заволжье,2010,1.0
22628103,Город Заволжье,2011,1.0
22628103,Город Заволжье,2012,1.0
22628103,Город Заволжье,2013,1.0
22628103,Город Заволжье,2014,1.0
22628103,Город Заволжье,2015,1.0
22628103,Город Заволжье,2016,1.0
22628103,Город Заволжье,2017,1.0
22628428,Кумохинский сельсовет,2013,0.0
22631000,Володарский муниципальный район,2017,0.0
22631103,Город Володарск,2017,0.0
22631160,рабочий поселок Ильиногорск,2017,0.0
22631168,рабочий поселок Решетиха,2017,0.0
22631179,рабочий поселок Юганец,2017,0.0
22634000,Ковернинский муниципальный район,2008,1.0
22634000,Ковернинский муниципальный район,2009,1.0
22634000,Ковернинский муниципальный район,2010,1.0
22634000,Ковернинский муниципальный район,2011,1.0
22634000,Ковернинский муниципальный район,2012,1.0
22634000,Ковернинский муниципальный район,2013,1.0
22634000,Ковернинский муниципальный район,2014,1.0
22634000,Ковернинский муниципальный район,2015,1.0
22634000,Ковернинский муниципальный район,2016,1.0
22634000,Ковернинский муниципальный район,2017,1.0
22634151,рабочий поселок Ковернино,2008,1.0
22634151,рабочий поселок Ковернино,2009,1.0
22634151,рабочий поселок Ковернино,2010,1.0
22634151,рабочий поселок Ковернино,2011,1.0
22634151,рабочий поселок Ковернино,2012,1.0
22634151,рабочий поселок Ковернино,2013,1.0
22634151,рабочий поселок Ковернино,2014,1.0
22634151,рабочий поселок Ковернино,2015,1.0
22634151,рабочий поселок Ковернино,2016,1.0
22634151,рабочий поселок Ковернино,2017,1.0
22637000,Кстовский муниципальный район,2007,1.0
22637000,Кстовский муниципальный район,2008,1.0
22637000,Кстовский муниципальный район,2009,1.0
22637000,Кстовский муниципальный район,2010,1.0
22637000,Кстовский муниципальный район,2011,1.0
22637000,Кстовский муниципальный район,2012,1.0
22637000,Кстовский муниципальный район,2013,1.0
22637000,Кстовский муниципальный район,2014,1.0
22637000,Кстовский муниципальный район,2015,1.0
22637101,Город Кстово,2007,1.0
22637101,Город Кстово,2008,1.0
22637101,Город Кстово,2009,1.0
22637101,Город Кстово,2010,1.0
22637101,Город Кстово,2011,1.0
22637101,Город Кстово,2012,1.0
22637101,Город Кстово,2013,1.0
22637101,Город Кстово,2014,1.0
22637101,Город Кстово,2015,1.0
22638000,Кулебакский муниципальный район (с 2016 г. городской округ г. Кулебаки),2013,0.0
