oktmo,name,year,cliniccap
10628407,Березовский сельсовет,2013,69.8
10628412,Ерковецкий сельсовет,2008,22.0
10628412,Ерковецкий сельсовет,2009,22.0
10628412,Ерковецкий сельсовет,2010,22.0
10628412,Ерковецкий сельсовет,2011,22.0
10628412,Ерковецкий сельсовет,2012,22.0
10628412,Ерковецкий сельсовет,2013,22.0
10628416,Ивановский сельсовет,2008,200.0
10628416,Ивановский сельсовет,2009,200.0
10628416,Ивановский сельсовет,2010,200.0
10628416,Ивановский сельсовет,2011,200.0
10628416,Ивановский сельсовет,2012,200.0
10628416,Ивановский сельсовет,2013,200.0
10628425,Новоивановский сельсовет,2008,22.2
10628425,Новоивановский сельсовет,2009,22.2
10628425,Новоивановский сельсовет,2010,22.2
10628425,Новоивановский сельсовет,2011,22.2
10628425,Новоивановский сельсовет,2012,22.2
10628425,Новоивановский сельсовет,2013,22.2
10628440,Среднебельский сельсовет,2008,84.0
10628440,Среднебельский сельсовет,2009,84.0
10628440,Среднебельский сельсовет,2010,84.0
10628440,Среднебельский сельсовет,2011,84.0
10628440,Среднебельский сельсовет,2012,84.0
10628440,Среднебельский сельсовет,2013,84.0
10628448,Черемховский сельсовет,2008,54.2
10628448,Черемховский сельсовет,2009,54.2
10628448,Черемховский сельсовет,2010,54.2
10628448,Черемховский сельсовет,2011,54.2
10628448,Черемховский сельсовет,2012,54.2
10628448,Черемховский сельсовет,2013,54.2
10630000,Константиновский муниципальный район,2008,223.7
10630000,Константиновский муниципальный район,2009,223.7
10630000,Константиновский муниципальный район,2010,232.6
10630000,Константиновский муниципальный район,2011,232.6
10630000,Константиновский муниципальный район,2012,232.6
10630000,Константиновский муниципальный район,2013,247.8
10630404,Верхнеполтавский сельсовет,2008,20.0
10630404,Верхнеполтавский сельсовет,2009,20.0
10630404,Верхнеполтавский сельсовет,2010,20.0
10630404,Верхнеполтавский сельсовет,2011,20.0
10630404,Верхнеполтавский сельсовет,2012,20.0
10630404,Верхнеполтавский сельсовет,2013,31.6
10630416,Ключевской сельсовет,2008,22.0
10630416,Ключевской сельсовет,2009,22.0
10630416,Ключевской сельсовет,2010,22.0
10630416,Ключевской сельсовет,2011,22.0
10630416,Ключевской сельсовет,2012,22.0
10630416,Ключевской сельсовет,2013,22.0
10630424,Константиновский сельсовет,2008,138.5
10630424,Константиновский сельсовет,2009,138.5
10630424,Константиновский сельсовет,2010,147.4
10630424,Константиновский сельсовет,2011,147.4
10630424,Константиновский сельсовет,2012,147.4
10630424,Константиновский сельсовет,2013,147.4
10630432,Нижнеполтавский сельсовет,2008,26.8
10630432,Нижнеполтавский сельсовет,2009,26.8
10630432,Нижнеполтавский сельсовет,2010,26.8
10630432,Нижнеполтавский сельсовет,2011,26.8
10630432,Нижнеполтавский сельсовет,2012,26.8
10630432,Нижнеполтавский сельсовет,2013,26.8
10630450,Семидомский сельсовет,2008,16.4
10630450,Семидомский сельсовет,2009,16.4
10630450,Семидомский сельсовет,2010,16.4
10630450,Семидомский сельсовет,2011,16.4
10630450,Семидомский сельсовет,2012,16.4
10630450,Семидомский сельсовет,2013,20.0
10631000,Магдагачинский муниципальный район,2008,402.6
10631000,Магдагачинский муниципальный район,2009,402.6
10631000,Магдагачинский муниципальный район,2010,261.4
10631000,Магдагачинский муниципальный район,2011,261.4
10631000,Магдагачинский муниципальный район,2012,292.8
10631000,Магдагачинский муниципальный район,2013,392.8
10631151,рабочий поселок (поселок городского типа) Магдагачи,2008,150.0
10631151,рабочий поселок (поселок городского типа) Магдагачи,2009,150.0
10631151,рабочий поселок (поселок городского типа) Магдагачи,2010,150.0
10631151,рабочий поселок (поселок городского типа) Магдагачи,2011,150.0
10631151,рабочий поселок (поселок городского типа) Магдагачи,2012,150.0
10631151,рабочий поселок (поселок городского типа) Магдагачи,2013,150.0
10631160,рабочий поселок (поселок городского типа) Сиваки,2008,61.4
10631160,рабочий поселок (поселок городского типа) Сиваки,2009,61.4
10631160,рабочий поселок (поселок городского типа) Сиваки,2010,61.4
10631160,рабочий поселок (поселок городского типа) Сиваки,2011,61.4
10631160,рабочий поселок (поселок городского типа) Сиваки,2012,0.0
10631160,рабочий поселок (поселок городского типа) Сиваки,2013,61.4
10631170,рабочий поселок (поселок городского типа) Ушумун,2011,0.0
10631170,рабочий поселок (поселок городского типа) Ушумун,2012,92.8
10631170,рабочий поселок (поселок городского типа) Ушумун,2013,31.4
