oktmo,name,year,inflow
15646151,Рогнединское,2010,33.0
15648000,Севский муниципальный район,2010,286.0
15648101,Севское,2010,124.0
15650000,Стародубский муниципальный район,2010,294.0
15652000,Суземский муниципальный район,2010,366.0
15652151,Суземское,2010,174.0
15652162,Кокоревское,2010,32.0
15654000,Суражский муниципальный район,2010,1029.0
15654101,Суражское,2010,434.0
15656000,Трубчевский муниципальный район,2010,1030.0
15656101,Трубчевское,2010,383.0
15656155,Белоберезковское,2010,59.0
15658000,Унечский муниципальный район,2010,649.0
15658101,Унечское,2010,439.0
15701000,город Брянск,2010,5316.0
15710000,город Фокино,2010,335.0
15715000,город Клинцы,2010,1258.0
15720000,Новозыбковский,2010,1035.0
15725000,город Сельцо,2010,244.0
15728000,п Климовское,2010,238.0
15750000,город Стародуб,2010,331.0
17605000,Александровский муниципальный район,2010,1554.0
17605101,город Александров,2010,659.0
17605105,город Карабаново,2010,209.0
17605108,город Струнино,2010,233.0
17605152,поселок Балакирево,2010,101.0
17610000,Вязниковский муниципальный район,2010,719.0
17610101,город Вязники,2010,258.0
17610160,поселок Мстера,2010,13.0
17610165,поселок Никологоры,2010,95.0
17615000,Гороховецкий муниципальный район,2010,247.0
17615101,город Гороховец,2010,101.0
17620000,Гусь-Хрустальный муниципальный район,2010,254.0
17620115,город Курлово,2010,7.0
17625000,Камешковский муниципальный район,2010,715.0
17625101,город Камешково,2010,220.0
17630000,Киржачский муниципальный район,2010,288.0
17630101,город Киржач,2010,112.0
17635000,Ковровский муниципальный район,2010,644.0
17635173,поселок Мелехово,2010,87.0
17640000,Кольчугинский муниципальный район,2010,1128.0
17640101,город Кольчугино,2010,716.0
17642000,Меленковский муниципальный район,2010,507.0
17642101,город Меленки,2010,95.0
17644000,Муромский муниципальный район,2010,458.0
17646000,Петушинский муниципальный район,2010,835.0
17646101,город Петушки,2010,176.0
17646110,город Костерево,2010,158.0
17646120,город Покров,2010,193.0
17646153,поселок Вольгинский,2010,40.0
17646157,поселок Городищи,2010,54.0
17648000,Селивановский муниципальный район,2010,338.0
17648151,поселок Красная Горбатка,2010,61.0
17650000,Собинский муниципальный район,2010,610.0
