0-4_male,5-9_male,10-14_male,15-19_male,20-24_male,25-29_male,30-34_male,35-39_male,40-44_male,45-49_male,50-54_male,55-59_male,60-64_male,65-69_male,0-4_female,5-9_female,10-14_female,15-19_female,20-24_female,25-29_female,30-34_female,35-39_female,40-44_female,45-49_female,50-54_female,55-59_female,60-64_female,65-69_female,risk
0.08356,0.05914,0.0561,0.05377,0.04504,0.0738,0.0654,0.067,0.0696,0.07324,0.173,0.0923,0.05203,0.03598,0.0785,0.05167,0.052,0.0503,0.04114,0.0658,0.05585,0.0728,0.074,0.07355,0.1676,0.09265,0.0713,0.05292,0.0
0.0667,0.0706,0.05634,0.05026,0.05063,0.05576,0.07434,0.0624,0.06885,0.0741,0.1615,0.0973,0.0731,0.038,0.06134,0.0668,0.052,0.0491,0.04623,0.04346,0.05707,0.0594,0.0756,0.0732,0.1664,0.09766,0.0821,0.06976,0.0
0.06192,0.07263,0.0584,0.04868,0.05338,0.05072,0.074,0.0636,0.07104,0.0719,0.1582,0.0953,0.0777,0.04263,0.0579,0.06946,0.0524,0.0454,0.04938,0.04214,0.0545,0.05554,0.0783,0.07294,0.1635,0.09906,0.0871,0.07245,0.0
0.05685,0.0717,0.06198,0.04785,0.05566,0.04883,0.07404,0.06586,0.06915,0.0694,0.1547,0.09717,0.08185,0.04492,0.0525,0.0733,0.05368,0.04523,0.05426,0.0364,0.05557,0.05405,0.07556,0.0752,0.1597,0.09937,0.0951,0.07,0.018653690186536898
0.0536,0.0764,0.06445,0.0484,0.05185,0.05383,0.06775,0.0694,0.07074,0.0679,0.1482,0.09076,0.08765,0.04913,0.04782,0.0782,0.05542,0.04794,0.0524,0.03644,0.05145,0.05542,0.0741,0.0789,0.1525,0.09344,0.1033,0.07275,0.14436334144363341
0.05225,0.05225,0.0525,0.04602,0.05823,0.03738,0.03812,0.05176,0.0654,0.08,0.1859,0.10834,0.1021,0.06976,0.04504,0.04694,0.04694,0.04764,0.0366,0.00798,0.0345,0.04715,0.07697,0.08307,0.201,0.1192,0.1103,0.0967,0.0
0.05524,0.05127,0.04782,0.05276,0.0572,0.04044,0.03946,0.0471,0.0671,0.0757,0.1794,0.10846,0.1092,0.0688,0.04337,0.04794,0.0448,0.0506,0.04504,0.00771,0.03084,0.04263,0.074,0.08167,0.195,0.1149,0.11926,0.10236,0.0
0.0611,0.05478,0.0539,0.05908,0.03925,0.06854,0.06537,0.0643,0.0676,0.0877,0.194,0.0981,0.05954,0.02682,0.058,0.05133,0.05264,0.05392,0.04184,0.06494,0.05286,0.0686,0.0809,0.0865,0.1799,0.0938,0.0768,0.03796,0.0
0.0635,0.05353,0.05307,0.0583,0.03366,0.06256,0.0653,0.06323,0.06866,0.07886,0.1968,0.10547,0.0585,0.03864,0.0628,0.04904,0.05164,0.05444,0.0327,0.06046,0.05377,0.06152,0.08044,0.0841,0.1846,0.10156,0.0736,0.04926,0.0
0.06195,0.05756,0.05273,0.04327,0.04974,0.04074,0.0734,0.058,0.06537,0.0686,0.1902,0.1147,0.0783,0.04535,0.05624,0.05692,0.04895,0.04367,0.0397,0.0395,0.05692,0.05338,0.073,0.08185,0.1862,0.1092,0.0887,0.0659,0.0
0.05823,0.05942,0.05518,0.04126,0.05563,0.03442,0.066,0.0646,0.06247,0.0676,0.1846,0.11456,0.0872,0.0488,0.05032,0.05667,0.05304,0.0451,0.0492,0.03082,0.05554,0.05237,0.0689,0.08136,0.1804,0.109,0.0914,0.0759,0.0
0.05338,0.0612,0.05533,0.04413,0.05582,0.0334,0.0612,0.069,0.06168,0.0697,0.1763,0.10895,0.0973,0.05264,0.0463,0.0611,0.05124,0.04678,0.05264,0.02232,0.05524,0.05524,0.06464,0.0846,0.1763,0.10504,0.1055,0.0731,0.0
0.0472,0.0643,0.05652,0.04596,0.054,0.04044,0.0585,0.0673,0.06104,0.0703,0.1653,0.1012,0.10925,0.05878,0.0491,0.0597,0.0498,0.04477,0.0551,0.02263,0.0498,0.058,0.0616,0.0857,0.1729,0.1028,0.10974,0.0784,0.0
0.05228,0.05563,0.05582,0.0571,0.05942,0.0735,0.0902,0.0823,0.0763,0.0627,0.1459,0.088,0.0613,0.03955,0.0448,0.04752,0.04782,0.0478,0.047,0.06506,0.0705,0.0737,0.0765,0.0649,0.1617,0.09717,0.089,0.0664,0.025141930251419295
0.0519,0.0555,0.0568,0.05823,0.06384,0.0649,0.09155,0.0805,0.07837,0.0686,0.1387,0.0835,0.0688,0.0388,0.04556,0.04953,0.0471,0.04663,0.04874,0.05835,0.0715,0.07086,0.07697,0.06775,0.1587,0.09985,0.0909,0.0676,0.227088402270884
0.051,0.0567,0.05682,0.05792,0.0643,0.06155,0.0925,0.08374,0.0775,0.0739,0.1309,0.07935,0.0705,0.0433,0.04434,0.0495,0.04855,0.04663,0.05087,0.05234,0.0713,0.0712,0.07794,0.0704,0.1527,0.0973,0.0921,0.0748,0.3284671532846715
0.04904,0.05798,0.05865,0.0596,0.06616,0.05963,0.0899,0.0938,0.07825,0.07904,0.1207,0.0713,0.0709,0.0449,0.04126,0.04742,0.0493,0.05142,0.05157,0.05084,0.078,0.07245,0.0801,0.0716,0.1434,0.08984,0.09125,0.0816,0.26034063260340634
0.0442,0.05414,0.0581,0.0611,0.06177,0.0628,0.1003,0.10535,0.0777,0.07874,0.1133,0.0649,0.073,0.04468,0.0379,0.05035,0.04922,0.05487,0.0478,0.05502,0.0812,0.07544,0.0796,0.078,0.1346,0.0817,0.0849,0.0894,0.3000811030008109
0.05524,0.0572,0.051,0.0527,0.06555,0.0872,0.09753,0.093,0.0768,0.0643,0.1355,0.07294,0.0575,0.03363,0.0468,0.05023,0.0468,0.04663,0.05246,0.08264,0.0843,0.0761,0.0718,0.0655,0.1492,0.0883,0.0792,0.06006,0.2944038929440389
0.05618,0.05563,0.05298,0.05322,0.0637,0.0781,0.0977,0.0937,0.0768,0.0689,0.1346,0.07526,0.05878,0.03433,0.0492,0.0507,0.04837,0.04492,0.04935,0.0787,0.08673,0.0779,0.07324,0.06396,0.146,0.08704,0.08124,0.0627,0.1070559610705596
0.0559,0.05493,0.05548,0.05344,0.0628,0.0697,0.1007,0.0917,0.07886,0.07263,0.1304,0.07635,0.05902,0.0381,0.04993,0.05014,0.05,0.04483,0.04813,0.0717,0.0877,0.07904,0.073,0.0657,0.1428,0.0877,0.08386,0.0654,0.15004055150040552
0.05643,0.05444,0.05786,0.05057,0.06274,0.0658,0.1004,0.09,0.08527,0.0712,0.1262,0.0745,0.06198,0.0426,0.0517,0.04916,0.05118,0.04507,0.04968,0.0662,0.08636,0.0807,0.0744,0.07007,0.1368,0.08453,0.0849,0.06915,0.1735604217356042
0.0567,0.05655,0.0569,0.0511,0.06274,0.064,0.0937,0.0928,0.08496,0.0733,0.1248,0.0766,0.05957,0.04626,0.05283,0.04926,0.05136,0.04773,0.05252,0.06165,0.08826,0.0838,0.0758,0.0718,0.1298,0.07947,0.08374,0.07214,0.2530413625304136
0.05377,0.06042,0.0589,0.0525,0.05957,0.0641,0.0855,0.0962,0.088,0.0759,0.12,0.07275,0.0653,0.04715,0.0503,0.05182,0.05466,0.049,0.053,0.05582,0.08386,0.08734,0.07764,0.07336,0.126,0.07477,0.08746,0.075,0.5279805352798053
0.05072,0.05414,0.04977,0.04565,0.06186,0.0967,0.09674,0.0854,0.0804,0.0688,0.1315,0.0722,0.06573,0.04044,0.04572,0.0464,0.04422,0.0388,0.04514,0.078,0.07556,0.0743,0.07324,0.06195,0.1545,0.0907,0.09546,0.07605,0.49310624493106225
0.04968,0.055,0.0506,0.0464,0.05978,0.08844,0.1009,0.0859,0.08105,0.07043,0.1305,0.07263,0.0654,0.0434,0.0455,0.0476,0.04495,0.03818,0.04187,0.0729,0.07684,0.0747,0.07416,0.0633,0.1509,0.0916,0.09515,0.0824,0.7299270072992701
0.0492,0.05478,0.05246,0.04727,0.05518,0.081,0.10266,0.0875,0.0821,0.07367,0.1294,0.0724,0.064,0.04834,0.044,0.0476,0.047,0.03873,0.04114,0.0668,0.07635,0.0754,0.076,0.06525,0.1481,0.09106,0.0951,0.0875,0.37307380373073795
0.04675,0.05234,0.05508,0.0486,0.05255,0.0724,0.10455,0.0895,0.0847,0.0767,0.1274,0.07367,0.06793,0.04785,0.04218,0.0484,0.04764,0.04095,0.0408,0.05884,0.07935,0.0745,0.07794,0.0685,0.1436,0.0897,0.0962,0.09155,0.46553122465531216
0.05124,0.05298,0.0471,0.04733,0.05112,0.08374,0.1048,0.0961,0.0764,0.0699,0.1321,0.0787,0.0615,0.04697,0.04272,0.04608,0.04373,0.03937,0.0444,0.0692,0.0915,0.07855,0.0751,0.0653,0.1459,0.0896,0.0902,0.07837,0.26034063260340634
0.04935,0.05435,0.04868,0.04742,0.05008,0.0739,0.1057,0.097,0.082,0.0702,0.1277,0.07776,0.06445,0.05148,0.04382,0.04587,0.04532,0.0409,0.04333,0.0628,0.0917,0.08124,0.07623,0.06744,0.14,0.08795,0.0904,0.0829,0.2060016220600162
0.04657,0.05493,0.05164,0.05014,0.04855,0.06824,0.10394,0.09894,0.085,0.0739,0.1256,0.07367,0.0673,0.0516,0.04135,0.04596,0.04752,0.04373,0.0426,0.0574,0.08984,0.08746,0.07654,0.0712,0.1355,0.0839,0.0925,0.08435,0.20762368207623683
0.0591,0.0529,0.05386,0.05017,0.058,0.0893,0.086,0.08545,0.06824,0.0617,0.1566,0.0847,0.0667,0.0273,0.04706,0.0466,0.04483,0.0433,0.04382,0.0668,0.0713,0.07416,0.0658,0.06793,0.1758,0.1034,0.0966,0.0526,0.0
0.0578,0.0557,0.05264,0.05826,0.05264,0.0857,0.08716,0.0836,0.0714,0.06168,0.1461,0.08417,0.0694,0.03378,0.04755,0.0489,0.04727,0.0394,0.0408,0.066,0.071,0.07306,0.0694,0.0654,0.168,0.09924,0.09894,0.0651,0.10786699107866993
0.05673,0.05884,0.05365,0.05182,0.05087,0.07983,0.0896,0.0813,0.0775,0.0625,0.1395,0.08246,0.0694,0.0459,0.04657,0.04904,0.04807,0.0374,0.0431,0.06207,0.0724,0.06964,0.0713,0.06366,0.1649,0.0991,0.0974,0.07526,0.1354420113544201
0.05612,0.05804,0.05408,0.04877,0.0529,0.07,0.0949,0.0809,0.0763,0.063,0.1373,0.0868,0.0609,0.06003,0.047,0.04837,0.04922,0.03964,0.0411,0.0565,0.07086,0.07153,0.07104,0.06335,0.1617,0.09875,0.0964,0.0845,0.0989456609894566
0.05148,0.0598,0.0549,0.0489,0.0538,0.06323,0.09265,0.0821,0.0804,0.0629,0.1356,0.0856,0.07056,0.05804,0.04504,0.05035,0.04907,0.0396,0.04456,0.05063,0.0671,0.0711,0.07446,0.0662,0.1556,0.09503,0.1002,0.09094,0.2562854825628547
0.04483,0.05865,0.05264,0.04865,0.0604,0.05798,0.0917,0.08777,0.08624,0.069,0.1354,0.08105,0.0717,0.054,0.04477,0.0489,0.04633,0.04163,0.04797,0.04834,0.06604,0.0707,0.0782,0.0686,0.1493,0.0928,0.10425,0.09235,0.8134630981346308
0.0403,0.05783,0.05676,0.0475,0.065,0.054,0.0935,0.09454,0.09155,0.069,0.1259,0.0736,0.0734,0.05713,0.04016,0.05347,0.0462,0.04068,0.04758,0.05215,0.07043,0.0729,0.08044,0.07635,0.1405,0.0807,0.1044,0.094,0.8905109489051094
0.0511,0.0539,0.04932,0.05365,0.06915,0.12146,0.0905,0.0719,0.07245,0.05783,0.1254,0.07153,0.0546,0.05728,0.04623,0.0474,0.04156,0.03867,0.04483,0.0753,0.0729,0.06586,0.0657,0.0636,0.1628,0.09753,0.0963,0.08136,0.0
0.04837,0.05566,0.0518,0.05084,0.05948,0.126,0.09845,0.0735,0.07104,0.06107,0.1226,0.07135,0.05557,0.0543,0.04535,0.04834,0.04333,0.03934,0.0448,0.0692,0.07434,0.0657,0.0673,0.0639,0.1577,0.0956,0.099,0.0861,0.03730738037307379
0.04718,0.05496,0.05322,0.05255,0.0615,0.11163,0.10406,0.07465,0.0708,0.06647,0.119,0.0723,0.06122,0.05045,0.0441,0.04785,0.0461,0.04025,0.04523,0.0628,0.0776,0.0649,0.06824,0.0661,0.1523,0.0931,0.1012,0.0903,0.34144363341443623
0.04712,0.05432,0.05542,0.05545,0.06036,0.1019,0.112,0.07996,0.0713,0.0671,0.1133,0.06805,0.06155,0.0521,0.04297,0.04868,0.04837,0.04034,0.0464,0.0578,0.0787,0.06726,0.06775,0.0673,0.1488,0.0924,0.10034,0.0929,0.39253852392538513
0.0455,0.05322,0.05817,0.05762,0.0629,0.0908,0.1185,0.0844,0.0711,0.0684,0.1104,0.0661,0.06125,0.05148,0.04056,0.04974,0.04996,0.0424,0.0476,0.0541,0.0795,0.0718,0.06726,0.06995,0.1437,0.0879,0.10126,0.0942,0.41038118410381186
0.04932,0.051,0.04657,0.05167,0.0928,0.1049,0.0898,0.0783,0.0712,0.06223,0.137,0.0729,0.0653,0.027,0.04794,0.04773,0.04095,0.04315,0.05582,0.0828,0.074,0.0743,0.0674,0.0673,0.1661,0.0954,0.0852,0.05194,0.1370640713706407
0.04813,0.0513,0.04877,0.0475,0.0841,0.1053,0.0951,0.07684,0.07227,0.0632,0.135,0.07153,0.066,0.0349,0.0486,0.04822,0.0427,0.04108,0.05,0.082,0.07544,0.0729,0.0685,0.06757,0.1619,0.0941,0.0838,0.0633,0.1654501216545012
0.04965,0.05505,0.0515,0.05096,0.0679,0.104,0.0948,0.0794,0.07007,0.0619,0.1317,0.07245,0.06915,0.04156,0.04773,0.05048,0.0447,0.03995,0.0472,0.07947,0.07745,0.0709,0.0705,0.0656,0.1536,0.0911,0.08966,0.07153,0.1727493917274939
0.0497,0.05368,0.05298,0.04953,0.0585,0.10266,0.0969,0.08044,0.07166,0.06238,0.1326,0.07556,0.066,0.04736,0.04724,0.05087,0.04675,0.03842,0.04617,0.0728,0.07794,0.0714,0.0719,0.0666,0.1509,0.0908,0.0914,0.0768,0.1873479318734793
0.0474,0.05423,0.0534,0.05035,0.0535,0.10065,0.1007,0.0828,0.0722,0.0646,0.1274,0.07416,0.0658,0.0528,0.04596,0.0528,0.0482,0.039,0.04596,0.0645,0.08234,0.0709,0.073,0.06793,0.1454,0.0873,0.09326,0.0834,0.5085158150851581
0.04846,0.05145,0.05475,0.0533,0.05518,0.08875,0.1009,0.0843,0.0742,0.068,0.12317,0.07434,0.0662,0.05692,0.04617,0.05194,0.04922,0.04037,0.04547,0.05954,0.08167,0.0727,0.075,0.0683,0.1434,0.0881,0.09424,0.08386,0.5474452554744526
0.04712,0.05237,0.05573,0.0562,0.0537,0.08417,0.1028,0.08954,0.0721,0.06976,0.1193,0.0715,0.06573,0.06003,0.04425,0.05338,0.05185,0.0436,0.04556,0.05582,0.08093,0.0756,0.0749,0.071,0.1405,0.08344,0.0957,0.08344,0.5190592051905919
0.04413,0.05344,0.0573,0.05838,0.0552,0.07214,0.10583,0.0925,0.07587,0.06964,0.11755,0.0713,0.0646,0.06207,0.04276,0.0526,0.05515,0.0452,0.04498,0.05304,0.0787,0.0789,0.07434,0.0728,0.1375,0.08105,0.0941,0.0889,0.6326034063260341
0.04852,0.06195,0.05887,0.0548,0.06537,0.08,0.10266,0.0863,0.0747,0.0644,0.129,0.0688,0.05698,0.04767,0.04538,0.04373,0.04526,0.04077,0.04648,0.06464,0.07513,0.068,0.06995,0.0629,0.168,0.10284,0.0867,0.08026,0.0
0.0453,0.0589,0.0629,0.05228,0.06696,0.07385,0.1014,0.09216,0.077,0.0646,0.1301,0.07245,0.05777,0.04437,0.04337,0.04468,0.04617,0.0417,0.04575,0.05716,0.0767,0.0705,0.0701,0.063,0.1671,0.1057,0.08606,0.082,0.16626115166261152
0.04123,0.05887,0.0637,0.05276,0.0658,0.0708,0.10156,0.09204,0.08075,0.067,0.1287,0.0725,0.0565,0.04785,0.04004,0.0465,0.0463,0.04196,0.04602,0.05374,0.07587,0.0746,0.07007,0.0671,0.1603,0.10114,0.09106,0.0854,0.23682076236820762
0.03986,0.05643,0.0646,0.0551,0.0653,0.06726,0.1003,0.0974,0.08435,0.0702,0.12305,0.07117,0.063,0.04193,0.03802,0.04572,0.04932,0.04343,0.04672,0.05276,0.07635,0.0761,0.071,0.0711,0.1525,0.0975,0.0922,0.08716,0.2230332522303325
0.05634,0.05423,0.0495,0.0509,0.05853,0.0845,0.08386,0.08295,0.07245,0.06226,0.1533,0.0862,0.0752,0.02983,0.04858,0.04437,0.04398,0.03525,0.04385,0.07056,0.06946,0.0746,0.06665,0.0629,0.1791,0.10474,0.10333,0.05258,0.1832927818329278
0.05615,0.05618,0.05206,0.0488,0.05374,0.08417,0.085,0.0823,0.0735,0.0624,0.1466,0.08777,0.0719,0.0394,0.04846,0.04544,0.04526,0.03738,0.03876,0.0683,0.0695,0.07465,0.06824,0.06027,0.1721,0.1019,0.10095,0.0687,0.36982968369829683
0.05115,0.05905,0.0627,0.05353,0.05414,0.06195,0.08826,0.08856,0.08966,0.07,0.116,0.06854,0.0806,0.05582,0.04468,0.05756,0.05142,0.04678,0.03995,0.0482,0.07,0.0733,0.0795,0.07495,0.1354,0.0847,0.10034,0.0932,0.07055961070559609
0.0485,0.0579,0.0636,0.0536,0.05203,0.06143,0.09094,0.0921,0.0925,0.07526,0.11163,0.06525,0.0791,0.05618,0.0414,0.05862,0.05444,0.04898,0.0403,0.04758,0.0656,0.0762,0.0823,0.07684,0.1311,0.0805,0.0955,0.1006,0.37793998377939975
0.0461,0.05563,0.0517,0.054,0.05563,0.054,0.06885,0.06174,0.05994,0.0779,0.1803,0.1039,0.0795,0.05087,0.04312,0.0576,0.05157,0.04605,0.0527,0.04294,0.05548,0.0506,0.0761,0.0848,0.1803,0.10443,0.0841,0.07025,0.0
0.0445,0.0555,0.05212,0.05295,0.05347,0.054,0.0699,0.0658,0.05737,0.0756,0.1749,0.1054,0.0863,0.05212,0.03952,0.05365,0.055,0.04752,0.05084,0.04053,0.0578,0.04935,0.0726,0.08203,0.1833,0.10565,0.0904,0.0718,0.0
0.04242,0.05692,0.05276,0.04984,0.05276,0.05692,0.06915,0.0666,0.05984,0.0718,0.1716,0.1011,0.09467,0.05365,0.036,0.05145,0.0547,0.04807,0.05045,0.04364,0.05588,0.05026,0.06757,0.08405,0.1831,0.1063,0.0968,0.07166,0.0
0.04306,0.05618,0.05304,0.05057,0.05234,0.0544,0.0714,0.0632,0.0639,0.06915,0.1652,0.09924,0.0994,0.059,0.03503,0.0525,0.0558,0.04898,0.04865,0.04742,0.04987,0.05334,0.06155,0.08856,0.178,0.1051,0.1013,0.0739,0.2173560421735604
0.07446,0.05637,0.05206,0.04486,0.06046,0.0904,0.0836,0.075,0.06726,0.06506,0.1516,0.0811,0.06647,0.03122,0.06494,0.05212,0.04465,0.0412,0.0568,0.08203,0.0732,0.06824,0.0659,0.06494,0.1655,0.09283,0.07935,0.04825,0.2392538523925385
0.07745,0.05838,0.05307,0.04218,0.0551,0.08844,0.0852,0.07446,0.0681,0.06183,0.1475,0.0808,0.06866,0.03876,0.0673,0.0533,0.04587,0.04007,0.05252,0.0784,0.0747,0.06885,0.0663,0.06226,0.1616,0.09143,0.0794,0.05792,0.2400648824006488
0.0775,0.06143,0.0527,0.04153,0.0456,0.0915,0.08344,0.07697,0.0686,0.06088,0.1438,0.083,0.068,0.0451,0.0665,0.0559,0.0455,0.03983,0.0476,0.07526,0.07544,0.068,0.0673,0.0627,0.1573,0.0926,0.0819,0.06415,0.0
0.0753,0.065,0.0546,0.04083,0.04108,0.0868,0.08746,0.076,0.07117,0.06223,0.1401,0.0835,0.0678,0.0481,0.0662,0.05838,0.04688,0.04037,0.0455,0.0691,0.07837,0.0685,0.0685,0.0636,0.1501,0.0906,0.08484,0.0691,0.0
0.071,0.07074,0.05518,0.0427,0.0373,0.0821,0.09045,0.07806,0.071,0.0649,0.1342,0.0809,0.06885,0.05273,0.06226,0.06155,0.04977,0.04205,0.04196,0.06287,0.0803,0.06934,0.0685,0.06537,0.1451,0.0895,0.08795,0.07355,0.0
0.0678,0.0739,0.0578,0.0449,0.035,0.076,0.0888,0.08276,0.0729,0.06525,0.1282,0.0792,0.0719,0.05557,0.05902,0.0639,0.05258,0.04395,0.04083,0.05646,0.07965,0.0719,0.06976,0.06604,0.1407,0.0885,0.0909,0.07574,0.0
0.06204,0.07654,0.0608,0.04584,0.032,0.0733,0.0892,0.0867,0.07416,0.06775,0.1243,0.0768,0.0719,0.0587,0.0541,0.068,0.05515,0.04587,0.04062,0.0538,0.07684,0.0745,0.07043,0.06836,0.1372,0.0866,0.091,0.07745,0.0
0.05457,0.05637,0.055,0.0512,0.0535,0.0685,0.07745,0.06995,0.06635,0.07465,0.1564,0.0935,0.073,0.04965,0.04742,0.05258,0.04926,0.0486,0.05145,0.06235,0.0674,0.06235,0.0692,0.0703,0.1693,0.10345,0.07806,0.06824,0.1938361719383617
0.05157,0.0595,0.05402,0.05115,0.0546,0.06015,0.08167,0.07025,0.0707,0.071,0.1525,0.09064,0.08124,0.05115,0.04547,0.05228,0.0508,0.04837,0.05106,0.05728,0.068,0.061,0.06964,0.0727,0.164,0.1044,0.08496,0.0701,0.137875101378751
0.04718,0.06116,0.05453,0.05222,0.04984,0.06274,0.0788,0.07245,0.0723,0.06995,0.15,0.0869,0.08734,0.05447,0.0434,0.05475,0.05093,0.05038,0.04956,0.0568,0.06537,0.0629,0.06964,0.0733,0.1588,0.10126,0.0931,0.06976,0.1354420113544201
0.04605,0.06064,0.056,0.05173,0.05173,0.06082,0.0794,0.07544,0.0702,0.06836,0.1475,0.0837,0.0887,0.05984,0.04285,0.05527,0.05298,0.0504,0.0489,0.0548,0.0678,0.06415,0.0676,0.0743,0.1511,0.0942,0.10175,0.07385,0.19302514193025141
0.06494,0.05368,0.05093,0.05338,0.05426,0.0663,0.0573,0.0578,0.0632,0.082,0.1805,0.09424,0.07587,0.04556,0.05746,0.04962,0.04416,0.04788,0.05545,0.0651,0.05307,0.0609,0.06555,0.07385,0.1744,0.0959,0.0911,0.0654,0.1321978913219789
0.06537,0.05255,0.05228,0.04898,0.0518,0.06494,0.0613,0.0563,0.0618,0.0779,0.1796,0.09644,0.07336,0.05746,0.05893,0.0481,0.04575,0.0433,0.05215,0.05884,0.05478,0.05725,0.0674,0.07025,0.177,0.0994,0.0917,0.07513,0.0
0.0685,0.05267,0.04993,0.04697,0.0522,0.0649,0.06287,0.0571,0.05637,0.07385,0.1769,0.09973,0.07513,0.063,0.0607,0.0481,0.0462,0.0421,0.04837,0.05984,0.05435,0.05527,0.06604,0.0688,0.1722,0.099,0.0929,0.08606,0.0
0.06995,0.05527,0.0462,0.04694,0.0525,0.0659,0.06323,0.0575,0.05673,0.0694,0.1731,0.10144,0.0768,0.06506,0.05994,0.04962,0.04657,0.0419,0.04935,0.05716,0.05753,0.05362,0.0642,0.0674,0.17,0.10046,0.0919,0.0903,0.0
0.0666,0.0582,0.0478,0.04742,0.0508,0.0625,0.06714,0.0581,0.05737,0.06647,0.1692,0.0998,0.08203,0.0666,0.05652,0.0517,0.04874,0.0439,0.04596,0.05188,0.05923,0.05374,0.06305,0.06824,0.1696,0.1005,0.0916,0.09534,0.0
0.0626,0.06134,0.05124,0.0457,0.05142,0.0582,0.068,0.0619,0.05902,0.06415,0.1643,0.1005,0.0863,0.06525,0.05536,0.05432,0.05087,0.04208,0.04535,0.05066,0.05777,0.0544,0.0634,0.0674,0.1647,0.10254,0.09875,0.09247,0.0
0.0586,0.06323,0.05304,0.0476,0.04593,0.06174,0.06683,0.0652,0.05896,0.0663,0.1608,0.09595,0.0925,0.0635,0.05234,0.05792,0.05176,0.04517,0.0431,0.05252,0.0549,0.0568,0.06027,0.0722,0.1582,0.0976,0.1041,0.09314,0.0
0.05515,0.0702,0.05432,0.04626,0.0445,0.06238,0.0683,0.0685,0.06192,0.06033,0.1537,0.0933,0.09454,0.0665,0.0518,0.06226,0.05246,0.04703,0.04285,0.05157,0.05692,0.05997,0.06073,0.06854,0.1526,0.0951,0.1041,0.0941,0.20113544201135442
0.0529,0.0583,0.05527,0.05148,0.05716,0.07526,0.0642,0.0692,0.07697,0.08167,0.1707,0.0899,0.06305,0.03403,0.04977,0.05212,0.04953,0.04303,0.0505,0.0632,0.06097,0.07117,0.0729,0.08026,0.179,0.0964,0.08014,0.05112,0.0
0.05246,0.05832,0.0562,0.04764,0.0537,0.07385,0.0632,0.0676,0.0782,0.07806,0.1709,0.0934,0.0624,0.044,0.05014,0.05173,0.04977,0.04138,0.04834,0.05942,0.05856,0.0693,0.076,0.07477,0.1779,0.09894,0.07776,0.0661,0.0
0.05606,0.05148,0.05643,0.0488,0.051,0.07184,0.0653,0.0653,0.0754,0.0812,0.1683,0.09436,0.06714,0.04742,0.04907,0.05078,0.0516,0.03915,0.04654,0.05573,0.05923,0.0646,0.0764,0.07556,0.1754,0.10144,0.0794,0.0751,0.0
0.0571,0.04868,0.0588,0.0499,0.0505,0.06726,0.0679,0.0641,0.0719,0.08057,0.1641,0.101,0.06836,0.05002,0.04996,0.05188,0.05106,0.04095,0.04816,0.05334,0.06006,0.0627,0.0772,0.07294,0.1702,0.09924,0.0835,0.0788,0.0
0.0543,0.05316,0.0595,0.04855,0.05142,0.0656,0.067,0.0636,0.0704,0.0814,0.1603,0.09564,0.07806,0.05106,0.04807,0.04855,0.0525,0.0439,0.04623,0.05127,0.0597,0.06128,0.07404,0.0739,0.1705,0.10095,0.08746,0.0816,0.0
0.05344,0.0524,0.05942,0.04974,0.0505,0.06158,0.0709,0.064,0.0705,0.07715,0.158,0.09424,0.0839,0.0542,0.04532,0.04932,0.0512,0.04782,0.04633,0.04858,0.05646,0.05908,0.0745,0.07385,0.1698,0.1028,0.09564,0.0792,0.0
0.0505,0.05402,0.06003,0.05338,0.04868,0.05884,0.0724,0.0626,0.07007,0.0792,0.1558,0.0899,0.0883,0.05624,0.04474,0.05377,0.05478,0.0483,0.04742,0.04718,0.05695,0.05746,0.0702,0.0782,0.1647,0.0985,0.09955,0.0783,0.0
0.04956,0.06204,0.05554,0.05276,0.05328,0.05768,0.0712,0.0656,0.0687,0.07935,0.1501,0.08545,0.08887,0.05978,0.04614,0.05386,0.05582,0.049,0.04706,0.05072,0.05414,0.05923,0.06604,0.082,0.1578,0.0944,0.1034,0.0804,0.0
0.05487,0.05997,0.05582,0.04556,0.04147,0.07495,0.0738,0.07135,0.06433,0.0709,0.1572,0.097,0.07495,0.0577,0.04633,0.05325,0.04715,0.04123,0.04385,0.061,0.06464,0.06305,0.0663,0.0696,0.1665,0.10315,0.09344,0.08044,0.0437956204379562
0.04987,0.06165,0.05933,0.04556,0.0404,0.07324,0.07526,0.0721,0.0689,0.069,0.1497,0.09326,0.0824,0.0594,0.04327,0.0525,0.05173,0.04114,0.04297,0.05692,0.063,0.0646,0.0658,0.07196,0.1621,0.10065,0.09875,0.0847,0.019464720194647202
0.0455,0.0645,0.058,0.04922,0.03842,0.0727,0.0747,0.07245,0.07043,0.06976,0.1466,0.09033,0.08813,0.0592,0.03992,0.05362,0.0533,0.04272,0.04156,0.05374,0.06186,0.0668,0.06714,0.0721,0.1576,0.0978,0.10144,0.0904,0.005677210056772099
0.0571,0.06168,0.05264,0.05252,0.0552,0.0789,0.06046,0.06665,0.071,0.07623,0.1768,0.08887,0.06573,0.03635,0.0564,0.0569,0.05307,0.04837,0.04733,0.0638,0.0607,0.06683,0.0728,0.07776,0.1735,0.09393,0.0801,0.0486,0.0
0.0571,0.05817,0.05255,0.0467,0.05417,0.073,0.0631,0.0656,0.0703,0.0755,0.1785,0.09674,0.0628,0.04575,0.0554,0.0592,0.05173,0.0469,0.0464,0.0597,0.0587,0.06555,0.0715,0.073,0.1738,0.097,0.0809,0.06033,0.0
