oktmo,year,name,clust,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
19638000,2014,Сокольский муниципальный район,5,-0.299757281553398,0.4411989560540953,0.6354463793394146,0.4947677348937309,0.5217111877062997,0.2466939747739472,0.1974226458185045,0.4882995319812793,0.1457194409285541,0.2797517881169888,0.1631439028315428,0.0107773275472282,0.0674713133212733,0.0338730944878006,0.14644678138942,0.5493677359636038,0.3050613363282104
19638000,2015,Сокольский муниципальный район,5,-0.1796116504854369,0.4370425047671772,0.6191845778749735,0.4535387688943555,0.539606226854345,0.2565512412088921,0.2253445080147963,0.4820592823712948,0.1453540383752196,0.293274354076606,0.167743143887435,0.0101559183170641,0.0729787492507886,0.0301311288759795,0.1478395496129486,0.580881670354963,0.2990389268117429
19638000,2016,Сокольский муниципальный район,5,-0.1444174757281553,0.4342393166899533,0.5925047990080364,0.4533236093624328,0.5180318642039579,0.2886819950789657,0.2392950451099353,0.4867394695787831,0.1480549152124989,0.3006336229381396,0.1769082177116174,0.0106654263442004,0.0814206546271473,0.0281147348128032,0.1487939129027035,0.5858989870968516,0.2983754338356609
19638000,2017,Сокольский муниципальный район,5,-0.2633495145631068,0.4312603801439379,0.5699882080860246,0.461650365117,0.5555725784003761,0.3056618244384878,0.3392199102612356,0.4945397815912636,0.1650502071048455,0.3054621648973382,0.1781302134693906,0.0112223035197976,0.081247846456543,0.0250411832385292,0.1498217087434032,0.5857982825913914,0.2995934994070651
19638000,2018,Сокольский муниципальный район,5,-0.1723300970873786,0.4267436444959973,0.5608845084062354,0.5088954823697539,0.5651848767295911,0.3088970071446917,0.3612517648990795,0.4976599063962558,0.170384164841198,0.3086952343691013,0.1800155774239088,0.0097663989523296,0.0765994444759364,0.0270241090571211,0.1568148590490702,0.5919984826871841,0.3430441962348315
19638000,2019,Сокольский муниципальный район,5,-0.078883495145631,0.4229650524169808,0.5879358154649278,0.5277342304457527,0.5735934617256727,0.3116565632303755,0.3621314029976233,0.5039001560062403,0.1755253855002116,0.3451235811882354,0.2014681625324914,0.0094966027225211,0.0761506544216699,0.0265311319684536,0.15821577711757,0.5985884276070816,0.3495568881265511
19638000,2020,Сокольский муниципальный район,5,-0.1031553398058252,0.4197137057443387,0.6075421555570728,0.5440757652442973,0.559843727005411,0.3165149674013517,0.4049936006724353,0.5101404056162248,0.1787086651138116,0.3393142530131413,0.2015932183268853,0.0095108704717543,0.0716466208213623,0.0236944577910303,0.1594414086217365,0.6032254419950936,0.3847193450521836
19638000,2021,Сокольский муниципальный район,5,0.0048543689320388,0.4151003084385627,0.5994172094961703,0.5484591314824928,0.5546545555104542,0.2955668739312021,0.5528024910080153,0.5163806552262091,0.186226295492588,0.3516625033518212,0.1836897257094305,0.0104996765306433,0.0681422494964117,0.02552297383985,0.161213429865786,0.6086037155412531,0.532942096946307
19640000,2014,Сямженский муниципальный район,2,-0.1310679611650485,0.0745788627316584,0.6091400553965827,0.5161314180132968,0.4190235710840364,0.1705625040987833,0.4065503491880002,0.5819032761310452,0.2565647211891592,0.2386984014767684,0.1844096016372348,0.044418554295526,0.0811124503942778,0.028487287297031,0.618828796983622,0.3505523018159625,0.1890799372248628
19640000,2015,Сямженский муниципальный район,2,-0.0667475728155339,0.0733222611797994,0.5750472570465255,0.4892213047504353,0.4357693059966242,0.3861454013227964,0.4329749191487269,0.5943837753510142,0.2609617436160588,0.2913470757430489,0.1862724614732356,0.0545287362922154,0.0880495221101795,0.0309749257761288,0.5979626078619368,0.3565600893470845,0.2118170387977752
