oktmo,name,year,inflow
1634422,12 лет Октября сельсовет,2017,6.0
1634433,Калмыцко-Мысовской сельсовет,2017,40.0
1634439,Клепечихинский сельсовет,2017,28.0
1634445,Красноалтайский сельсовет,2017,18.0
1634450,Красноярский сельсовет,2017,17.0
1634467,Мамонтовский сельсовет,2017,41.0
1634478,Николаевский сельсовет,2017,67.0
1634482,Озимовский сельсовет,2017,19.0
1634489,Поспелихинский сельсовет,2017,30.0
1634495,Поспелихинский Центральный сельсовет,2017,320.0
1635000,Ребрихинский муниципальный район,2017,826.0
1635407,Беловский сельсовет,2017,61.0
1635412,Боровлянский сельсовет,2017,28.0
1635419,Воронихинский сельсовет,2017,26.0
1635430,Зеленорощинский сельсовет,2017,17.0
1635436,Зиминский сельсовет,2017,36.0
1635442,Клочковский сельсовет,2017,58.0
1635456,Пановский сельсовет,2017,49.0
1635458,Плоскосеминский сельсовет,2017,19.0
1635459,Подстепновский сельсовет,2017,20.0
1635464,Ребрихинский сельсовет,2017,378.0
1635470,Рожне-Логовской сельсовет,2017,11.0
1635476,Станционно-Ребрихинский сельсовет,2017,48.0
1635479,Усть-Мосихинский сельсовет,2017,57.0
1635495,Яснополянский сельсовет,2017,18.0
1636000,Родинский муниципальный район,2017,537.0
1636410,Зелёнолуговской сельсовет,2017,21.0
1636422,Каяушинский сельсовет,2017,11.0
1636428,Кочкинский сельсовет,2017,13.0
1636434,Мирненский сельсовет,2017,58.0
1636445,Покровский сельсовет,2017,22.0
1636451,Раздольненский сельсовет,2017,31.0
1636456,Родинский сельсовет,2017,242.0
1636468,Степновский сельсовет,2017,47.0
1636472,Степно-Кучукский сельсовет,2017,17.0
1636474,Шаталовский сельсовет,2017,18.0
1636480,Центральный сельсовет,2017,30.0
1636491,Ярослав-Логовской сельсовет,2017,27.0
1637000,Романовский муниципальный район,2017,302.0
1637407,Гилёв-Логовской сельсовет,2017,18.0
1637412,Грано-Маяковский сельсовет,2017,23.0
1637417,Гуселетовский сельсовет,2017,30.0
1637422,Дубровинский сельсовет,2017,11.0
1637435,Закладинский сельсовет,2017,24.0
1637440,Казанцевский сельсовет,2017,7.0
1637446,Майский сельсовет,2017,6.0
1637457,Мормышанский сельсовет,2017,8.0
1637466,Рассветовский сельсовет,2017,2.0
1637468,Романовский сельсовет,2017,126.0
1637479,Сидоровский сельсовет,2017,22.0
1637482,Тамбовский сельсовет,2017,25.0
1638000,Рубцовский муниципальный район,2017,956.0
1638406,Безрукавский сельсовет,2017,113.0
1638412,Бобковский сельсовет,2017,40.0
1638415,Большешелковниковский сельсовет,2017,29.0
1638418,Веселоярский сельсовет,2017,195.0
1638420,Вишнёвский сельсовет,2017,28.0
1638422,Дальний сельсовет,2017,47.0
1638425,Куйбышевский сельсовет,2017,95.0
1638437,Новоалександровский сельсовет,2017,81.0
1638440,Новониколаевский сельсовет,2017,61.0
1638444,Новороссийский сельсовет,2017,18.0
1638447,Новосклюихинский сельсовет,2017,23.0
1638451,Половинкинский сельсовет,2017,29.0
1638460,Ракитовский сельсовет,2017,34.0
1638462,Рубцовский сельсовет,2017,71.0
1638465,Самарский сельсовет,2017,32.0
1638467,Саратовский сельсовет,2017,28.0
1638471,Тишинский сельсовет,2017,32.0
1640000,Смоленский муниципальный район,2017,527.0
1640405,Ануйский сельсовет,2017,31.0
1640412,Верх-Обский сельсовет,2017,59.0
1640423,Кировский сельсовет,2017,28.0
1640434,Линёвский сельсовет,2017,32.0
1640445,Новотырышкинский сельсовет,2017,46.0
1640456,Смоленский сельсовет,2017,205.0
1640460,Солоновский сельсовет,2017,39.0
1640466,Сычёвский сельсовет,2017,56.0
1640479,Точилинский сельсовет,2017,31.0
1641000,Суетский муниципальный район,2017,135.0
1641404,Александровский сельсовет,2017,20.0
1641410,Боронский сельсовет,2017,15.0
1641413,Верх-Суетский сельсовет,2017,75.0
1641425,Нижнесуетский сельсовет,2017,25.0
1642000,Советский муниципальный район,2017,483.0
1642411,Кокшинский сельсовет,2017,35.0
1642415,Коловский сельсовет,2017,18.0
1642420,Красноярский сельсовет,2017,32.0
1642429,Никольский сельсовет,2017,33.0
1642435,Платовский сельсовет,2017,59.0
1642440,Половинский сельсовет,2017,30.0
1642447,Сетовский сельсовет,2017,21.0
1642452,Советский сельсовет,2017,113.0
1642457,Талицкий сельсовет,2017,15.0
1642466,Урожайный сельсовет,2017,52.0
1642471,Шульгин-Логский сельсовет,2017,42.0
1642472,Шульгинский сельсовет,2017,33.0
1643000,Солонешенский муниципальный район,2017,407.0
1643407,Берёзовский сельсовет,2017,29.0
1643423,Карповский сельсовет,2017,10.0
1643434,Лютаевский сельсовет,2017,24.0
1643445,Сибирячихинский сельсовет,2017,26.0
1643450,Солонешенский сельсовет,2017,225.0
1643457,Степной сельсовет,2017,8.0
1643470,Тополинский сельсовет,2017,58.0
1643481,Тумановский сельсовет,2017,27.0
1644000,Солтонский муниципальный район,2017,207.0
1644424,Карабинский сельсовет,2017,32.0
1644436,Макарьевский сельсовет,2017,5.0
1644447,Ненинский сельсовет,2017,29.0
1644450,Нижнененинский сельсовет,2017,23.0
1644481,Солтонский сельсовет,2017,91.0
1644492,Сузопский сельсовет,2017,27.0
1645000,Шелаболихинский муниципальный район,2017,518.0
1645410,Верх-Кучукский сельсовет,2017,35.0
1645420,Ильинский сельсовет,2017,33.0
1645423,Инской сельсовет,2017,16.0
1645428,Кипринский сельсовет,2017,56.0
1645430,Крутишинский сельсовет,2017,42.0
1645433,Кучукский сельсовет,2017,53.0
1645438,Макаровский сельсовет,2017,13.0
1645442,Новообинцевский сельсовет,2017,33.0
1645445,Омутский сельсовет,2017,19.0
1645460,Шелаболихинский сельсовет,2017,218.0
1646000,Табунский муниципальный район,2017,276.0
1646407,Алтайский сельсовет,2017,62.0
1646422,Большеромановский сельсовет,2017,25.0
1646440,Лебединский сельсовет,2017,12.0
1646455,Серебропольский сельсовет,2017,58.0
1646466,Табунский сельсовет,2017,119.0
1647000,Тальменский муниципальный район,2017,1528.0
1647151,Тальменский поссовет,2017,594.0
