oktmo,name,year,saldo,whereabouts
41609471,Кисельнинское,2022,15.0,Международная
41609471,Кисельнинское,2022,15.0,Со странами СНГ
41609471,Кисельнинское,2022,32.0,Внешняя (для региона)  миграция
41609480,Свирицкое,2011,21.0,"Миграция, всего"
41609480,Свирицкое,2011,20.0,В пределах России
41609480,Свирицкое,2011,22.0,Межрегиональная
41609480,Свирицкое,2011,1.0,Международная
41609480,Свирицкое,2011,1.0,Со странами СНГ
41609480,Свирицкое,2011,23.0,Внешняя (для региона)  миграция
41609480,Свирицкое,2013,61.0,"Миграция, всего"
41609480,Свирицкое,2013,3.0,В пределах России
41609480,Свирицкое,2013,5.0,Межрегиональная
41609480,Свирицкое,2013,58.0,Международная
41609480,Свирицкое,2013,58.0,Со странами СНГ
41609480,Свирицкое,2013,63.0,Внешняя (для региона)  миграция
41609480,Свирицкое,2014,0.0,В пределах России
41609480,Свирицкое,2014,1.0,Межрегиональная
41609480,Свирицкое,2015,2.0,"Миграция, всего"
41609480,Свирицкое,2015,1.0,В пределах России
41609480,Свирицкое,2015,3.0,Межрегиональная
41609480,Свирицкое,2015,1.0,Международная
41609480,Свирицкое,2015,1.0,Со странами СНГ
41609480,Свирицкое,2015,4.0,Внешняя (для региона)  миграция
41609480,Свирицкое,2016,16.0,"Миграция, всего"
41609480,Свирицкое,2016,14.0,В пределах России
41609480,Свирицкое,2016,19.0,Межрегиональная
41609480,Свирицкое,2016,2.0,Международная
41609480,Свирицкое,2016,2.0,Со странами СНГ
41609480,Свирицкое,2016,21.0,Внешняя (для региона)  миграция
41609480,Свирицкое,2017,0.0,Международная
41609480,Свирицкое,2017,0.0,Со странами СНГ
41609480,Свирицкое,2018,11.0,"Миграция, всего"
41609480,Свирицкое,2018,8.0,В пределах России
41609480,Свирицкое,2018,2.0,Внутрирегиональная
41609480,Свирицкое,2018,6.0,Межрегиональная
41609480,Свирицкое,2018,3.0,Международная
41609480,Свирицкое,2018,2.0,Со странами СНГ
41609480,Свирицкое,2018,1.0,С другими зарубежными странами
41609480,Свирицкое,2018,9.0,Внешняя (для региона)  миграция
41609480,Свирицкое,2021,8.0,"Миграция, всего"
