oktmo,name,year,inflow
46623101,Красногорск (до 2018 г.),2011,496.0
46623154,Нахабино,2011,118.0
46623400,Сельские поселения Красногорского муниципального района,2011,110.0
46623404,Ильинское (Красногорского муниципального района),2011,55.0
46623407,Отрадненское,2011,55.0
46628000,Ленинский (до 2021 г.),2011,407.0
46628100,Городские поселения Ленинского муниципального района,2011,213.0
46628101,Видное,2011,165.0
46628105,Московский,2011,28.0
46628155,Горки Ленинские,2011,20.0
46628400,Сельские поселения Ленинского муниципального района,2011,194.0
46628402,Булатниковское,2011,14.0
46628407,Володарское,2011,20.0
46628408,Воскресенское,2011,28.0
46628409,Мосрентген,2011,28.0
46628411,Совхоз имени Ленина,2011,5.0
46628413,Десеновское,2011,9.0
46628416,Развилковское,2011,46.0
46628422,Молоковское,2011,8.0
46628426,Сосенское,2011,31.0
46628431,Филимонковское,2011,5.0
46629000,Лотошинский,2011,61.0
46629100,Городские поселения Лотошинского муниципального района,2011,35.0
46629151,Лотошино (до 2020 г.),2011,35.0
46629400,Сельские поселения Лотошинского муниципального района,2011,26.0
46629416,Микулинское,2011,11.0
46629428,Ошейкинское,2011,15.0
46630000,Луховицкий,2011,109.0
46630100,Городские поселения Луховицкого муниципального района,2011,58.0
46630101,Луховицы (до 2018 г.),2011,47.0
46630153,Белоомут,2011,11.0
46630400,Сельские поселения Луховицкого муниципального района,2011,51.0
46630407,Астаповское,2011,4.0
46630413,Газопроводское,2011,5.0
46630416,Головачевское,2011,7.0
46630425,Дединовское,2011,16.0
46630431,Краснопоймовское,2011,2.0
46630452,Фруктовское,2011,17.0
46631000,Люберецкий,2011,1416.0
46631100,Городские поселения Люберецкого муниципального района,2011,1416.0
46631101,Люберцы (до 2018 г.),2011,942.0
46631165,Красково,2011,115.0
46631167,Малаховка,2011,144.0
46631170,Октябрьский,2011,115.0
46631173,Томилино,2011,100.0
46633000,Можайский (до 2019 г.),2011,259.0
46633100,Городские поселения Можайского муниципального района (до 2019 г.),2011,149.0
46633101,Можайск (до 2019 г.),2011,134.0
46633154,Уваровка (до 2019 г.),2011,15.0
46633400,Сельские поселения Можайского муниципального района (до 2019 г.),2011,110.0
46633402,Борисовское (до 2019 г.),2011,2.0
46633404,Бородинское (до 2019 г.),2011,15.0
46633410,Горетовское (до 2019 г.),2011,3.0
46633416,Дровнинский (до 2019 г.),2011,6.0
46633419,Замошинское (до 2019 г.),2011,17.0
46633422,Клементьевское (до 2019 г.),2011,13.0
46633425,Спутник (до 2019 г.),2011,12.0
46633437,Порецкое (до 2019 г.),2011,18.0
46633449,Юрловское (до 2019 г.),2011,24.0
46634000,Мытищинский (до 2016 г.),2011,685.0
46634100,Городские поселения Мытищинского муниципального района (до 2016 г.),2011,660.0
46634101,Мытищи (до 2016 г.),2011,631.0
46634162,Пироговский (до 2016 г.),2011,29.0
46634400,Сельские поселения Мытищинского муниципального района (до 2016 г.),2011,25.0
46634422,Федоскинское (до 2016 г.),2011,25.0
46638000,ND,2011,506.0
46638100,ND,2011,382.0
46638101,ND,2011,131.0
46638102,Апрелевка (до 2018 г.),2011,131.0
46638105,Верея (до 2018 г.),2011,14.0
46638155,Калининец (до 2018 г.),2011,51.0
46638158,Киевский (до 2018 г.),2011,13.0
46638160,Кокошкино (до 2018 г.),2011,18.0
46638168,Селятино (до 2018 г.),2011,24.0
46638400,ND,2011,124.0
46638404,Атепцевское (до 2018 г.),2011,14.0
46638407,Волченковское (до 2018 г.),2011,7.0
46638410,Веселевское (до 2018 г.),2011,11.0
46638422,Марушкинское (до 2018 г.),2011,32.0
46638428,Новофедоровское (до 2018 г.),2011,19.0
46638431,Первомайское (до 2018 г.),2011,32.0
46638440,Ташировское (до 2018 г.),2011,9.0
46639000,Ногинский,2011,1000.0
46639100,Городские поселения Ногинского муниципального района,2011,839.0
46639101,Ногинск (до 2019 г.),2011,531.0
46639103,Старая Купавна,2011,111.0
46639105,Электроугли,2011,104.0
46639154,имени Воровского,2011,25.0
46639158,Обухово,2011,68.0
46639400,Сельские поселения Ногинского муниципального района,2011,161.0
46639402,ND,2011,75.0
46639407,Буньковское,2011,22.0
46639416,Мамонтовское,2011,20.0
46639422,Степановское,2011,26.0
46639428,Ямкинское,2011,18.0
46641000,Одинцовский (до 2020 г.),2011,165.0
46641100,Городские поселения Одинцовского муниципального района (до 2020 г.),2011,136.0
46641101,Одинцово (до 2020 г.),2011,39.0
46641104,Голицыно (до 2020 г.),2011,7.0
46641110,Кубинка (до 2020 г.),2011,9.0
46641152,Большие Вяземы (до 2020 г.),2011,3.0
46641157,Заречье (до 2020 г.),2011,1.0
46641160,Лесной Городок (до 2020 г.),2011,77.0
46641400,Сельские поселения Одинцовского муниципального района (до 2020 г.),2011,29.0
46641404,Барвихинское (до 2020 г.),2011,2.0
46641413,Горское (Одинцовского муниципального района) (до 2020 г.),2011,3.0
46641425,Захаровское (до 2020 г.),2011,6.0
46641440,Назарьевское (до 2020 г.),2011,1.0
46641449,Никольское (до 2020 г.),2011,1.0
46641461,Успенское (Одинцовского муниципального района) (до 2020 г.),2011,6.0
46641464,Часцовское (до 2020 г.),2011,5.0
46641470,Жаворонковское (до 2020 г.),2011,5.0
46642000,Озерский (до 2016 г.),2011,147.0
46642100,Городские поселения Озерского муниципального района (до 2016 г.),2011,100.0
46642101,Озеры (до 2016 г.),2011,100.0
46642400,Сельские поселения Озерского муниципального района (до 2016 г.),2011,47.0
46642402,Бояркинское (до 2016 г.),2011,21.0
46642410,Клишинское (до 2016 г.),2011,26.0
46643000,ND,2011,750.0
46643100,ND,2011,205.0
46643104,Дрезна,2011,31.0
46643108,Куровское,2011,122.0
46643113,ND,2011,52.0
46643400,ND,2011,545.0
46643407,Белавинское,2011,13.0
46643408,ND,2011,25.0
