oktmo,name,year,inflow
01649424,Красноярский сельсовет,2012,3.0
01649436,Макарьевский сельсовет,2012,7.0
01649447,Парфёновский сельсовет,2012,13.0
01649450,Переясловский сельсовет,2012,23.0
01649452,Победимский сельсовет,2012,2.0
01649454,Покровский сельсовет,2012,3.0
01649460,Сидоровский сельсовет,2012,19.0
01649462,Топчихинский сельсовет,2012,48.0
01649469,Фунтиковский сельсовет,2012,7.0
01649475,Хабазинский сельсовет,2012,5.0
01649480,Чаузовский сельсовет,2012,2.0
01649491,Чистюньский сельсовет,2012,2.0
01650000,Третьяковский муниципальный район,2012,83.0
01650411,Екатерининский сельсовет,2012,14.0
01650422,Корболихинский сельсовет,2012,2.0
01650433,Новоалейский сельсовет,2012,3.0
01650444,Первокаменский сельсовет,2012,2.0
01650455,Плосковский сельсовет,2012,3.0
01650460,Садовый сельсовет,2012,19.0
01650466,Староалейский сельсовет,2012,16.0
01650477,Третьяковский сельсовет,2012,15.0
01650488,Шипунихинский сельсовет,2012,9.0
01651000,Троицкий муниципальный район,2012,177.0
01651408,Беловский сельсовет,2012,37.0
01651410,Боровлянский сельсовет,2012,5.0
01651414,Гордеевский сельсовет,2012,16.0
01651425,Ерёминский сельсовет,2012,8.0
01651430,Заводской сельсовет,2012,13.0
01651434,Зелёнополянский сельсовет,2012,2.0
01651440,Кипешинский сельсовет,2012,3.0
01651454,Петровский сельсовет,2012,2.0
01651457,Троицкий сельсовет,2012,67.0
01651470,Хайрюзовский сельсовет,2012,22.0
01651492,Южаковский сельсовет,2012,2.0
01652000,Тюменцевский муниципальный район,2012,56.0
01652403,Андроновский сельсовет,2012,3.0
01652407,Берёзовский сельсовет,2012,1.0
01652416,Вылковский сельсовет,2012,8.0
01652420,Грязновский сельсовет,2012,1.0
01652425,Заводской сельсовет,2012,4.0
01652432,Ключевской сельсовет,2012,3.0
01652436,Королёвский сельсовет,2012,2.0
01652452,Новокарповский сельсовет,2012,1.0
01652458,Тюменцевский сельсовет,2012,11.0
01652461,Урывский сельсовет,2012,1.0
01652469,Черемшанский сельсовет,2012,9.0
01652480,Шарчинский сельсовет,2012,9.0
01652485,Юдихинский сельсовет,2012,3.0
01653000,Угловский муниципальный район,2012,95.0
01653411,Круглянский сельсовет,2012,5.0
