oktmo,name,year,avgsalary
33643428,Медвеженское,2013,9593.6
33643436,Николаевское,2012,0.0
33643444,Петруненское,2012,13054.2
33643444,Петруненское,2013,15518.5
33643448,Поломское (Фаленское МО),2012,16355.6
33643448,Поломское (Фаленское МО),2013,20291.7
33643456,Талицкое,2012,10395.8
33643456,Талицкое,2013,12975.1
33645000,Орловский муниципальный район,2012,13556.5
33645000,Орловский муниципальный район,2013,15915.2
33645000,Орловский муниципальный район,2014,17649.3
33645000,Орловский муниципальный район,2015,18886.0
33645000,Орловский муниципальный район,2016,20261.8
33645100,Городские поселения Орловского муниципального района/,2012,13757.4
33645100,Городские поселения Орловского муниципального района/,2013,16873.7
33645101,Орловское,2012,13757.4
33645101,Орловское,2013,16873.7
33645400,Сельские поселения Орловского муниципального района/,2012,13147.3
33645400,Сельские поселения Орловского муниципального района/,2013,14461.8
33645412,Колковское,2012,0.0
33645416,Кузнецовское.,2012,0.0
33645418,Лугиновское,2012,0.0
33645420,Орловское,2012,13147.3
33645420,Орловское,2013,14461.8
33645425,Подгороднее,2012,0.0
33645448,Тохтинское,2012,0.0
33645450,Цепелевское,2012,0.0
33645452,Чудиновское,2012,0.0
33645456,Шадричевское,2012,0.0
33647000,Шабалинский муниципальный район,2012,12752.4
33647000,Шабалинский муниципальный район,2013,14971.1
33647000,Шабалинский муниципальный район,2014,16004.3
33647000,Шабалинский муниципальный район,2015,16413.5
33647000,Шабалинский муниципальный район,2016,17891.5
33647100,Городские поселения Шабалинского муниципального района/,2012,13359.5
33647100,Городские поселения Шабалинского муниципального района/,2013,15074.8
33647151,Ленинское,2012,13359.5
33647151,Ленинское,2013,15074.8
33647400,Сельские поселения Шабалинского муниципального района/,2012,8899.4
33647400,Сельские поселения Шабалинского муниципального района/,2013,12425.0
33647412,Высокораменское,2012,8234.1
33647412,Высокораменское,2013,11550.7
33647416,Гостовское,2012,8532.1
33647416,Гостовское,2013,12286.1
33647448,Новотроицкое,2012,9425.9
33647448,Новотроицкое,2013,12507.9
33647474,Черновское,2012,9346.3
33647474,Черновское,2013,12696.0
33649000,Юрьянский муниципальный район,2012,14249.6
33649000,Юрьянский муниципальный район,2013,16749.7
33649000,Юрьянский муниципальный район,2014,18344.1
33649000,Юрьянский муниципальный район,2015,19726.6
33649000,Юрьянский муниципальный район,2016,20159.2
33649100,Городские поселения Юрьянского муниципального района/,2012,14132.2
33649100,Городские поселения Юрьянского муниципального района/,2013,16733.8
33649151,Юрьянское,2012,15761.6
33649151,Юрьянское,2013,18848.4
33649154,Мурыгинское,2012,11321.0
33649154,Мурыгинское,2013,14071.3
33649400,Сельские поселения Юрьянского муниципального района/,2012,14978.6
