oktmo,name,year,agrprod
76715000,город Петровск-Забайкальский,2017,33697.0
76715000,город Петровск-Забайкальский,2018,39507.0
76715000,город Петровск-Забайкальский,2019,40599.0
76715000,город Петровск-Забайкальский,2020,41429.0
76715000,город Петровск-Забайкальский,2021,41454.0
76715000,город Петровск-Забайкальский,2022,46937.0
76785000,ЗАТО поселок Горный,2017,0.0
76785000,ЗАТО поселок Горный,2018,0.0
76785000,ЗАТО поселок Горный,2020,0.0
76785000,ЗАТО поселок Горный,2021,0.0
76785000,ЗАТО поселок Горный,2022,0.0
76822000,Агинский муниципальный район (по 2011 г. включительно),2007,571575.0
76822000,Агинский муниципальный район (по 2011 г. включительно),2010,701593.0
76822000,Агинский муниципальный район (по 2011 г. включительно),2011,783579.0
76825000,Дульдургинский муниципальный район (по 2011 г. включительно),2007,409312.0
76825000,Дульдургинский муниципальный район (по 2011 г. включительно),2010,474008.0
76825000,Дульдургинский муниципальный район (по 2011 г. включительно),2011,527172.0
76828000,Могойтуйский муниципальный район (по 2011 г. включительно),2007,807870.0
76828000,Могойтуйский муниципальный район (по 2011 г. включительно),2010,946460.0
76828000,Могойтуйский муниципальный район (по 2011 г. включительно),2011,1046521.0
77603000,Анадырский муниципальный район,2016,71926.0
77603000,Анадырский муниципальный район,2017,343397.0
77603000,Анадырский муниципальный район,2018,332838.0
77603000,Анадырский муниципальный район,2019,420588.0
77603000,Анадырский муниципальный район,2020,371364.0
77603000,Анадырский муниципальный район,2021,343350.0
77603000,Анадырский муниципальный район,2022,348452.0
77609000,Билибинский муниципальный район,2016,65435.0
77609000,Билибинский муниципальный район,2017,237152.0
77609000,Билибинский муниципальный район,2018,207314.0
77609000,Билибинский муниципальный район,2019,237217.0
77609000,Билибинский муниципальный район,2020,248202.0
77609000,Билибинский муниципальный район,2021,288582.0
77609000,Билибинский муниципальный район,2022,180881.0
77633000,Чукотский муниципальный район,2016,13719.0
77633000,Чукотский муниципальный район,2017,28292.0
77633000,Чукотский муниципальный район,2018,30979.0
77633000,Чукотский муниципальный район,2019,70678.0
77633000,Чукотский муниципальный район,2020,27693.0
77633000,Чукотский муниципальный район,2021,62056.0
77633000,Чукотский муниципальный район,2022,72038.0
77701000,Анадырь,2016,54174.0
77701000,Анадырь,2017,88639.0
77701000,Анадырь,2018,149838.0
77701000,Анадырь,2019,162498.0
77701000,Анадырь,2020,239363.0
77701000,Анадырь,2021,235358.0
77701000,Анадырь,2022,432935.0
77705000,Певек,2016,28421.0
77705000,Певек,2017,195442.0
77705000,Певек,2018,275998.0
77705000,Певек,2019,261102.0
77705000,Певек,2020,146680.0
77705000,Певек,2021,104873.0
77705000,Певек,2022,193450.0
77710000,Провиденский,2016,3333.0
77710000,Провиденский,2017,7803.0
77710000,Провиденский,2018,13104.0
77710000,Провиденский,2019,22713.0
77710000,Провиденский,2020,180.0
77710000,Провиденский,2020,25916.0
77710000,Провиденский,2021,16076.0
77710000,Провиденский,2022,9003.0
77715000,Эгвекинот,2020,550916.0
77715000,Эгвекинот,2021,589192.0
77715000,Эгвекинот,2022,647822.0
78603000,Большесельский муниципальный район,2008,379954.0
78603000,Большесельский муниципальный район,2009,343553.0
78603000,Большесельский муниципальный район,2010,373828.0
78603000,Большесельский муниципальный район,2011,351844.0
78603000,Большесельский муниципальный район,2012,469057.0
78603000,Большесельский муниципальный район,2013,364583.0
78603000,Большесельский муниципальный район,2014,417977.0
78603000,Большесельский муниципальный район,2015,461886.0
78603000,Большесельский муниципальный район,2016,555533.0
78603000,Большесельский муниципальный район,2017,549113.0
78603000,Большесельский муниципальный район,2018,510310.0
78603000,Большесельский муниципальный район,2019,483130.0
78603000,Большесельский муниципальный район,2020,480364.0
78603000,Большесельский муниципальный район,2021,596751.0
78603000,Большесельский муниципальный район,2022,872644.0
78606000,Борисоглебский муниципальный район,2008,476147.0
78606000,Борисоглебский муниципальный район,2009,409866.0
78606000,Борисоглебский муниципальный район,2010,450591.0
78606000,Борисоглебский муниципальный район,2011,461250.0
78606000,Борисоглебский муниципальный район,2012,571129.0
78606000,Борисоглебский муниципальный район,2013,986134.0
78606000,Борисоглебский муниципальный район,2014,1413596.0
78606000,Борисоглебский муниципальный район,2015,1369823.0
78606000,Борисоглебский муниципальный район,2016,1672235.0
78606000,Борисоглебский муниципальный район,2017,1955777.0
78606000,Борисоглебский муниципальный район,2018,1946462.0
78606000,Борисоглебский муниципальный район,2019,2139510.0
78606000,Борисоглебский муниципальный район,2020,2254765.0
78606000,Борисоглебский муниципальный район,2021,2816322.0
78606000,Борисоглебский муниципальный район,2022,3345754.0
78609000,Брейтовский муниципальный район,2008,227828.0
78609000,Брейтовский муниципальный район,2009,284161.0
78609000,Брейтовский муниципальный район,2010,364748.0
78609000,Брейтовский муниципальный район,2011,468857.0
78609000,Брейтовский муниципальный район,2012,520362.0
78609000,Брейтовский муниципальный район,2013,590410.0
78609000,Брейтовский муниципальный район,2014,688009.0
78609000,Брейтовский муниципальный район,2015,938891.0
78609000,Брейтовский муниципальный район,2016,516689.0
78609000,Брейтовский муниципальный район,2017,696031.0
78609000,Брейтовский муниципальный район,2018,582849.0
78609000,Брейтовский муниципальный район,2019,507616.0
78609000,Брейтовский муниципальный район,2020,582740.0
78609000,Брейтовский муниципальный район,2021,744242.0
78609000,Брейтовский муниципальный район,2022,708905.0
78612000,Гаврилов-Ямский муниципальный район,2008,544519.0
78612000,Гаврилов-Ямский муниципальный район,2009,493120.0
78612000,Гаврилов-Ямский муниципальный район,2010,548319.0
78612000,Гаврилов-Ямский муниципальный район,2011,599740.0
78612000,Гаврилов-Ямский муниципальный район,2012,630995.0
78612000,Гаврилов-Ямский муниципальный район,2013,667219.0
78612000,Гаврилов-Ямский муниципальный район,2014,897690.0
78612000,Гаврилов-Ямский муниципальный район,2015,750815.0
78612000,Гаврилов-Ямский муниципальный район,2016,919280.0
78612000,Гаврилов-Ямский муниципальный район,2017,883457.0
78612000,Гаврилов-Ямский муниципальный район,2018,1040231.0
78612000,Гаврилов-Ямский муниципальный район,2019,1135917.0
78612000,Гаврилов-Ямский муниципальный район,2020,1205073.0
78612000,Гаврилов-Ямский муниципальный район,2021,1601574.0
78612000,Гаврилов-Ямский муниципальный район,2022,1705492.0
78615000,Даниловский муниципальный район,2008,734565.0
78615000,Даниловский муниципальный район,2009,710326.0
78615000,Даниловский муниципальный район,2010,770850.0
78615000,Даниловский муниципальный район,2011,887255.0
78615000,Даниловский муниципальный район,2012,921097.0
78615000,Даниловский муниципальный район,2013,972271.0
78615000,Даниловский муниципальный район,2014,1188320.0
78615000,Даниловский муниципальный район,2015,1139425.0
78615000,Даниловский муниципальный район,2016,1353274.0
78615000,Даниловский муниципальный район,2017,1275315.0
78615000,Даниловский муниципальный район,2018,1265057.0
78615000,Даниловский муниципальный район,2019,1229711.0
78615000,Даниловский муниципальный район,2020,1217108.0
78615000,Даниловский муниципальный район,2021,1615101.0
78615000,Даниловский муниципальный район,2022,1828636.0
78618000,Любимский муниципальный район,2008,470715.0
78618000,Любимский муниципальный район,2009,384298.0
78618000,Любимский муниципальный район,2010,521699.0
78618000,Любимский муниципальный район,2011,621171.0
78618000,Любимский муниципальный район,2012,666959.0
78618000,Любимский муниципальный район,2013,615859.0
78618000,Любимский муниципальный район,2014,654984.0
78618000,Любимский муниципальный район,2015,563986.0
78618000,Любимский муниципальный район,2016,611027.0
78618000,Любимский муниципальный район,2017,569352.0
78618000,Любимский муниципальный район,2018,648133.0
78618000,Любимский муниципальный район,2019,685301.0
78618000,Любимский муниципальный район,2020,826842.0
78618000,Любимский муниципальный район,2021,1022577.0
78618000,Любимский муниципальный район,2022,1183243.0
78621000,Мышкинский муниципальный район,2008,399247.0
78621000,Мышкинский муниципальный район,2009,371046.0
78621000,Мышкинский муниципальный район,2010,437145.0
78621000,Мышкинский муниципальный район,2011,477934.0
78621000,Мышкинский муниципальный район,2012,444065.0
78621000,Мышкинский муниципальный район,2013,524320.0
78621000,Мышкинский муниципальный район,2014,604166.0
78621000,Мышкинский муниципальный район,2015,680934.0
78621000,Мышкинский муниципальный район,2016,741022.0
78621000,Мышкинский муниципальный район,2017,825347.0
78621000,Мышкинский муниципальный район,2018,828338.0
78621000,Мышкинский муниципальный район,2019,792580.0
78621000,Мышкинский муниципальный район,2020,828080.0
78621000,Мышкинский муниципальный район,2021,1052507.0
78621000,Мышкинский муниципальный район,2022,1112188.0
78623000,Некоузский муниципальный район,2008,358483.0
78623000,Некоузский муниципальный район,2009,336541.0
78623000,Некоузский муниципальный район,2010,338665.0
78623000,Некоузский муниципальный район,2011,370345.0
78623000,Некоузский муниципальный район,2012,380405.0
78623000,Некоузский муниципальный район,2013,390392.0
78623000,Некоузский муниципальный район,2014,435525.0
78623000,Некоузский муниципальный район,2015,464717.0
78623000,Некоузский муниципальный район,2016,485379.0
78623000,Некоузский муниципальный район,2017,495541.0
78623000,Некоузский муниципальный район,2018,462288.0
78623000,Некоузский муниципальный район,2019,472855.0
78623000,Некоузский муниципальный район,2020,442338.0
78623000,Некоузский муниципальный район,2021,603831.0
78623000,Некоузский муниципальный район,2022,554060.0
78626000,Некрасовский муниципальный район,2008,647273.0
78626000,Некрасовский муниципальный район,2009,608607.0
78626000,Некрасовский муниципальный район,2010,659459.0
78626000,Некрасовский муниципальный район,2011,815385.0
78626000,Некрасовский муниципальный район,2012,859907.0
78626000,Некрасовский муниципальный район,2013,855467.0
78626000,Некрасовский муниципальный район,2014,1002126.0
78626000,Некрасовский муниципальный район,2015,1178718.0
78626000,Некрасовский муниципальный район,2016,1279555.0
78626000,Некрасовский муниципальный район,2017,1183488.0
78626000,Некрасовский муниципальный район,2018,1242806.0
78626000,Некрасовский муниципальный район,2019,1292698.0
78626000,Некрасовский муниципальный район,2020,1458575.0
78626000,Некрасовский муниципальный район,2021,2301110.0
78626000,Некрасовский муниципальный район,2022,2239831.0
78629000,Первомайский муниципальный район,2008,335929.0
78629000,Первомайский муниципальный район,2009,314245.0
78629000,Первомайский муниципальный район,2010,387574.0
78629000,Первомайский муниципальный район,2011,403496.0
78629000,Первомайский муниципальный район,2012,391309.0
78629000,Первомайский муниципальный район,2013,387732.0
78629000,Первомайский муниципальный район,2014,406773.0
78629000,Первомайский муниципальный район,2015,375863.0
78629000,Первомайский муниципальный район,2016,398688.0
78629000,Первомайский муниципальный район,2017,329501.0
78629000,Первомайский муниципальный район,2018,323105.0
78629000,Первомайский муниципальный район,2019,284330.0
78629000,Первомайский муниципальный район,2020,285050.0
78629000,Первомайский муниципальный район,2021,378959.0
78629000,Первомайский муниципальный район,2022,394380.0
78632000,Переславский муниципальный район (до июня 2019г.),2008,779720.0
78632000,Переславский муниципальный район (до июня 2019г.),2009,689818.0
78632000,Переславский муниципальный район (до июня 2019г.),2010,621949.0
78632000,Переславский муниципальный район (до июня 2019г.),2011,705883.0
78632000,Переславский муниципальный район (до июня 2019г.),2012,838943.0
78632000,Переславский муниципальный район (до июня 2019г.),2013,827925.0
78632000,Переславский муниципальный район (до июня 2019г.),2014,1107274.0
78632000,Переславский муниципальный район (до июня 2019г.),2015,1186300.0
78632000,Переславский муниципальный район (до июня 2019г.),2016,1064584.0
78632000,Переславский муниципальный район (до июня 2019г.),2017,963397.0
78632000,Переславский муниципальный район (до июня 2019г.),2018,1012786.0
78634000,Пошехонский муниципальный район,2008,539629.0
78634000,Пошехонский муниципальный район,2009,553785.0
78634000,Пошехонский муниципальный район,2010,633567.0
78634000,Пошехонский муниципальный район,2011,652359.0
78634000,Пошехонский муниципальный район,2012,727034.0
78634000,Пошехонский муниципальный район,2013,751673.0
78634000,Пошехонский муниципальный район,2014,890350.0
78634000,Пошехонский муниципальный район,2015,1090889.0
78634000,Пошехонский муниципальный район,2016,1227983.0
78634000,Пошехонский муниципальный район,2017,1070242.0
78634000,Пошехонский муниципальный район,2018,1154770.0
78634000,Пошехонский муниципальный район,2019,1179294.0
78634000,Пошехонский муниципальный район,2020,1288667.0
78634000,Пошехонский муниципальный район,2021,1619041.0
78634000,Пошехонский муниципальный район,2022,1563163.0
78637000,Ростовский муниципальный район,2008,901364.0
78637000,Ростовский муниципальный район,2009,895605.0
78637000,Ростовский муниципальный район,2010,955637.0
78637000,Ростовский муниципальный район,2011,1190062.0
78637000,Ростовский муниципальный район,2012,1357889.0
78637000,Ростовский муниципальный район,2013,1371622.0
78637000,Ростовский муниципальный район,2014,1702454.0
78637000,Ростовский муниципальный район,2015,1686616.0
78637000,Ростовский муниципальный район,2016,2426139.0
78637000,Ростовский муниципальный район,2017,2449842.0
78637000,Ростовский муниципальный район,2018,2938341.0
78637000,Ростовский муниципальный район,2019,3310359.0
78637000,Ростовский муниципальный район,2020,3469207.0
78637000,Ростовский муниципальный район,2021,4221928.0
78637000,Ростовский муниципальный район,2022,5540647.0
78640000,Рыбинский муниципальный район,2008,4167455.0
78640000,Рыбинский муниципальный район,2009,5084865.0
78640000,Рыбинский муниципальный район,2010,5220218.0
78640000,Рыбинский муниципальный район,2011,6528962.0
78640000,Рыбинский муниципальный район,2012,6936751.0
78640000,Рыбинский муниципальный район,2013,7496360.0
78640000,Рыбинский муниципальный район,2014,8764911.0
78640000,Рыбинский муниципальный район,2015,11539988.0
78640000,Рыбинский муниципальный район,2016,9637038.0
78640000,Рыбинский муниципальный район,2017,9801285.0
78640000,Рыбинский муниципальный район,2018,10858639.0
78640000,Рыбинский муниципальный район,2019,12007652.0
78640000,Рыбинский муниципальный район,2020,13055237.0
78640000,Рыбинский муниципальный район,2021,14814658.0
78640000,Рыбинский муниципальный район,2022,15614041.0
78643000,Тутаевский муниципальный район,2008,1101930.0
78643000,Тутаевский муниципальный район,2009,1053072.0
78643000,Тутаевский муниципальный район,2010,1172353.0
78643000,Тутаевский муниципальный район,2011,1184115.0
78643000,Тутаевский муниципальный район,2012,1186133.0
78643000,Тутаевский муниципальный район,2013,1204500.0
78643000,Тутаевский муниципальный район,2014,1294216.0
78643000,Тутаевский муниципальный район,2015,1618553.0
78643000,Тутаевский муниципальный район,2016,1778647.0
78643000,Тутаевский муниципальный район,2017,1428728.0
78643000,Тутаевский муниципальный район,2018,1496602.0
78643000,Тутаевский муниципальный район,2019,1634530.0
78643000,Тутаевский муниципальный район,2020,1671215.0
78643000,Тутаевский муниципальный район,2021,2111588.0
78643000,Тутаевский муниципальный район,2022,2245267.0
78646000,Угличский муниципальный район,2008,857951.0
78646000,Угличский муниципальный район,2009,781891.0
78646000,Угличский муниципальный район,2010,1011205.0
78646000,Угличский муниципальный район,2011,1215526.0
78646000,Угличский муниципальный район,2012,1294049.0
78646000,Угличский муниципальный район,2013,1543187.0
78646000,Угличский муниципальный район,2014,1806886.0
78646000,Угличский муниципальный район,2015,2011248.0
78646000,Угличский муниципальный район,2016,2051190.0
78646000,Угличский муниципальный район,2017,1844342.0
78646000,Угличский муниципальный район,2018,2069566.0
78646000,Угличский муниципальный район,2019,2023638.0
78646000,Угличский муниципальный район,2020,2193002.0
78646000,Угличский муниципальный район,2021,2439531.0
78646000,Угличский муниципальный район,2022,2828501.0
78650000,Ярославский муниципальный район,2008,3409471.0
78650000,Ярославский муниципальный район,2009,3038194.0
78650000,Ярославский муниципальный район,2010,3399405.0
78650000,Ярославский муниципальный район,2011,4141646.0
78650000,Ярославский муниципальный район,2012,4278313.0
78650000,Ярославский муниципальный район,2013,4052903.0
78650000,Ярославский муниципальный район,2014,5229104.0
78650000,Ярославский муниципальный район,2015,4951677.0
78650000,Ярославский муниципальный район,2016,5335292.0
78650000,Ярославский муниципальный район,2017,5503957.0
78650000,Ярославский муниципальный район,2018,5691808.0
78650000,Ярославский муниципальный район,2019,6342290.0
78650000,Ярославский муниципальный район,2020,7040922.0
78650000,Ярославский муниципальный район,2021,8181509.0
78650000,Ярославский муниципальный район,2022,8953713.0
78701000,город Ярославль,2021,705619.0
78701000,город Ярославль,2022,665444.0
78705000,город Переславль-Залесский,2019,1013611.0
78705000,город Переславль-Залесский,2020,1113198.0
78705000,город Переславль-Залесский,2021,1680970.0
78705000,город Переславль-Залесский,2022,1577609.0
79000000,Муниципальные образования Республики Адыгеи (Адыгеи),2014,16335399.0
79000000,Муниципальные образования Республики Адыгеи (Адыгеи),2015,20529296.0
79000000,Муниципальные образования Республики Адыгеи (Адыгеи),2016,21364748.0
79605000,Гиагинский муниципальный район,2010,2408814.0
79605000,Гиагинский муниципальный район,2011,2419324.06
79605000,Гиагинский муниципальный район,2012,2862965.0
79605000,Гиагинский муниципальный район,2013,3141007.0
79605000,Гиагинский муниципальный район,2014,3179303.0
79605000,Гиагинский муниципальный район,2015,4415033.0
79605000,Гиагинский муниципальный район,2016,4472332.0
79605000,Гиагинский муниципальный район,2017,4856438.0
79605000,Гиагинский муниципальный район,2018,4927566.0
79605000,Гиагинский муниципальный район,2019,5821541.0
79605000,Гиагинский муниципальный район,2020,8361727.0
79605000,Гиагинский муниципальный район,2021,7460835.0
79615000,Кошехабльский муниципальный район,2010,1868882.0
79615000,Кошехабльский муниципальный район,2011,1764355.81
79615000,Кошехабльский муниципальный район,2012,1770383.0
79615000,Кошехабльский муниципальный район,2013,1857646.0
79615000,Кошехабльский муниципальный район,2014,2391143.0
79615000,Кошехабльский муниципальный район,2015,2757749.0
79615000,Кошехабльский муниципальный район,2016,3207849.0
79615000,Кошехабльский муниципальный район,2017,3806325.0
79615000,Кошехабльский муниципальный район,2018,3044289.0
79615000,Кошехабльский муниципальный район,2019,3700672.0
79615000,Кошехабльский муниципальный район,2020,4654837.0
79615000,Кошехабльский муниципальный район,2021,5233275.0
79618000,Красногвардейский муниципальный район,2010,1899574.0
79618000,Красногвардейский муниципальный район,2011,2036730.4
79618000,Красногвардейский муниципальный район,2012,2394173.0
79618000,Красногвардейский муниципальный район,2013,2788567.0
79618000,Красногвардейский муниципальный район,2014,2952570.0
79618000,Красногвардейский муниципальный район,2015,3548017.0
79618000,Красногвардейский муниципальный район,2016,3436399.0
79618000,Красногвардейский муниципальный район,2017,3484504.0
79618000,Красногвардейский муниципальный район,2018,3498516.0
79618000,Красногвардейский муниципальный район,2019,3674783.0
79618000,Красногвардейский муниципальный район,2020,5091148.0
79618000,Красногвардейский муниципальный район,2021,5095374.0
79622000,Майкопский муниципальный район,2010,985394.0
79622000,Майкопский муниципальный район,2011,998355.61
79622000,Майкопский муниципальный район,2012,1110283.0
79622000,Майкопский муниципальный район,2013,1212828.0
79622000,Майкопский муниципальный район,2014,1124793.0
79622000,Майкопский муниципальный район,2015,1592131.0
79622000,Майкопский муниципальный район,2016,1662501.0
79622000,Майкопский муниципальный район,2017,1702752.0
79622000,Майкопский муниципальный район,2018,2071773.0
79622000,Майкопский муниципальный район,2019,2314687.0
79622000,Майкопский муниципальный район,2020,2567718.0
79622000,Майкопский муниципальный район,2021,2909701.0
79630000,Тахтамукайский муниципальный район,2010,541440.0
79630000,Тахтамукайский муниципальный район,2011,498127.45
79630000,Тахтамукайский муниципальный район,2012,643010.0
79630000,Тахтамукайский муниципальный район,2013,517065.0
79630000,Тахтамукайский муниципальный район,2014,688070.0
79630000,Тахтамукайский муниципальный район,2015,969096.0
79630000,Тахтамукайский муниципальный район,2016,1106936.0
79630000,Тахтамукайский муниципальный район,2017,1110863.0
79630000,Тахтамукайский муниципальный район,2018,1515497.0
79630000,Тахтамукайский муниципальный район,2019,1667408.0
79630000,Тахтамукайский муниципальный район,2020,1740855.0
79630000,Тахтамукайский муниципальный район,2021,1767190.0
79633000,Теучежский муниципальный район,2010,1274367.0
79633000,Теучежский муниципальный район,2011,1570574.3
79633000,Теучежский муниципальный район,2012,1947456.0
79633000,Теучежский муниципальный район,2013,2447699.0
79633000,Теучежский муниципальный район,2014,2555975.0
79633000,Теучежский муниципальный район,2015,3412522.0
79633000,Теучежский муниципальный район,2016,3366168.0
79633000,Теучежский муниципальный район,2017,3116943.0
79633000,Теучежский муниципальный район,2018,3594278.0
79633000,Теучежский муниципальный район,2019,4023583.0
79633000,Теучежский муниципальный район,2020,4227193.0
79633000,Теучежский муниципальный район,2021,4594650.0
79640000,Шовгеновский муниципальный район,2010,1702969.0
79640000,Шовгеновский муниципальный район,2011,1678884.19
79640000,Шовгеновский муниципальный район,2012,2074086.0
79640000,Шовгеновский муниципальный район,2013,1778578.0
79640000,Шовгеновский муниципальный район,2014,2169035.0
79640000,Шовгеновский муниципальный район,2015,2564269.0
79640000,Шовгеновский муниципальный район,2016,2835814.0
79640000,Шовгеновский муниципальный район,2017,2494551.0
79640000,Шовгеновский муниципальный район,2018,2343034.0
79640000,Шовгеновский муниципальный район,2019,2703938.0
79640000,Шовгеновский муниципальный район,2020,3659374.0
79640000,Шовгеновский муниципальный район,2021,3923369.0
79701000,город Майкоп,2010,858158.0
79701000,город Майкоп,2011,1268066.97
79701000,город Майкоп,2012,1005307.0
79701000,город Майкоп,2013,999730.0
79701000,город Майкоп,2014,1170826.0
79701000,город Майкоп,2015,1173105.0
79701000,город Майкоп,2016,1153490.0
79701000,город Майкоп,2017,949713.0
79701000,город Майкоп,2018,779175.0
79701000,город Майкоп,2019,1269480.0
79701000,город Майкоп,2020,1369649.0
79701000,город Майкоп,2021,3027274.0
79703000,город Адыгейск,2010,129903.0
79703000,город Адыгейск,2011,102573.52
79703000,город Адыгейск,2012,91517.0
79703000,город Адыгейск,2013,71573.0
79703000,город Адыгейск,2014,99626.0
79703000,город Адыгейск,2015,97372.0
79703000,город Адыгейск,2016,123258.0
79703000,город Адыгейск,2017,174851.0
79703000,город Адыгейск,2018,124867.0
79703000,город Адыгейск,2019,114488.0
79703000,город Адыгейск,2020,141571.0
79703000,город Адыгейск,2021,147692.0
80601000,Абзелиловский муниципальный район,2008,2181153.0
80601000,Абзелиловский муниципальный район,2009,1879980.0
80601000,Абзелиловский муниципальный район,2010,1709208.0
80601000,Абзелиловский муниципальный район,2011,1954241.0
80601000,Абзелиловский муниципальный район,2012,1994948.0
80601000,Абзелиловский муниципальный район,2013,2338156.0
80601000,Абзелиловский муниципальный район,2014,2758529.0
80601000,Абзелиловский муниципальный район,2015,3388426.0
80601000,Абзелиловский муниципальный район,2016,3572433.0
80601000,Абзелиловский муниципальный район,2017,3574626.0
80601000,Абзелиловский муниципальный район,2018,3558177.0
80601000,Абзелиловский муниципальный район,2019,3880397.0
80601000,Абзелиловский муниципальный район,2020,3745929.0
80601000,Абзелиловский муниципальный район,2021,4250910.0
80601000,Абзелиловский муниципальный район,2022,5633222.0
80602000,Альшеевский муниципальный район,2008,2422555.0
80602000,Альшеевский муниципальный район,2009,2165956.0
80602000,Альшеевский муниципальный район,2010,1736221.0
80602000,Альшеевский муниципальный район,2011,2209536.0
80602000,Альшеевский муниципальный район,2012,2175031.0
80602000,Альшеевский муниципальный район,2013,2917947.0
80602000,Альшеевский муниципальный район,2014,2986927.0
80602000,Альшеевский муниципальный район,2015,3927137.0
80602000,Альшеевский муниципальный район,2016,4115998.0
80602000,Альшеевский муниципальный район,2017,3694640.0
80602000,Альшеевский муниципальный район,2018,3698912.0
80602000,Альшеевский муниципальный район,2019,4045595.0
80602000,Альшеевский муниципальный район,2020,4515377.0
80602000,Альшеевский муниципальный район,2021,4501508.0
80602000,Альшеевский муниципальный район,2022,7744799.0
80603000,Архангельский муниципальный район,2008,936941.0
80603000,Архангельский муниципальный район,2009,963833.0
80603000,Архангельский муниципальный район,2010,829293.0
80603000,Архангельский муниципальный район,2011,911278.0
80603000,Архангельский муниципальный район,2012,920551.0
80603000,Архангельский муниципальный район,2013,1101579.0
80603000,Архангельский муниципальный район,2014,1193140.0
80603000,Архангельский муниципальный район,2015,1304568.0
80603000,Архангельский муниципальный район,2016,1399804.0
80603000,Архангельский муниципальный район,2017,1263389.0
80603000,Архангельский муниципальный район,2018,1278800.0
80603000,Архангельский муниципальный район,2019,1286806.0
80603000,Архангельский муниципальный район,2020,1138576.0
80603000,Архангельский муниципальный район,2021,1276556.0
80603000,Архангельский муниципальный район,2022,1514586.0
80604000,Аскинский муниципальный район,2008,1011604.0
80604000,Аскинский муниципальный район,2009,1129513.0
80604000,Аскинский муниципальный район,2010,866407.0
80604000,Аскинский муниципальный район,2011,1147162.0
80604000,Аскинский муниципальный район,2012,1158020.0
80604000,Аскинский муниципальный район,2013,1241105.0
80604000,Аскинский муниципальный район,2014,1379568.0
80604000,Аскинский муниципальный район,2015,1487021.0
80604000,Аскинский муниципальный район,2016,1355251.0
80604000,Аскинский муниципальный район,2017,1150026.0
80604000,Аскинский муниципальный район,2018,1107841.0
80604000,Аскинский муниципальный район,2019,1102154.0
80604000,Аскинский муниципальный район,2020,1155594.0
80604000,Аскинский муниципальный район,2021,1227615.0
80604000,Аскинский муниципальный район,2022,1638253.0
80605000,Аургазинский муниципальный район,2008,3195451.0
80605000,Аургазинский муниципальный район,2009,3091681.0
80605000,Аургазинский муниципальный район,2010,2306524.0
80605000,Аургазинский муниципальный район,2011,3175794.0
80605000,Аургазинский муниципальный район,2012,3251298.0
80605000,Аургазинский муниципальный район,2013,3607842.0
80605000,Аургазинский муниципальный район,2014,3660129.0
80605000,Аургазинский муниципальный район,2015,4277380.0
80605000,Аургазинский муниципальный район,2016,4460926.0
80605000,Аургазинский муниципальный район,2017,4242483.0
80605000,Аургазинский муниципальный район,2018,4632031.0
80605000,Аургазинский муниципальный район,2019,4545076.0
80605000,Аургазинский муниципальный район,2020,5150022.0
80605000,Аургазинский муниципальный район,2021,6235463.0
80605000,Аургазинский муниципальный район,2022,8310401.0
80606000,Баймакский муниципальный район,2008,3264041.0
80606000,Баймакский муниципальный район,2009,2373522.0
80606000,Баймакский муниципальный район,2010,2083994.0
80606000,Баймакский муниципальный район,2011,2202754.0
80606000,Баймакский муниципальный район,2012,2290468.0
80606000,Баймакский муниципальный район,2013,2769318.0
80606000,Баймакский муниципальный район,2014,2887991.0
80606000,Баймакский муниципальный район,2015,3823234.0
80606000,Баймакский муниципальный район,2016,4495056.0
80606000,Баймакский муниципальный район,2017,4430355.0
80606000,Баймакский муниципальный район,2018,4254042.0
80606000,Баймакский муниципальный район,2019,4435416.0
80606000,Баймакский муниципальный район,2020,4681129.0
80606000,Баймакский муниципальный район,2021,4247266.0
80606000,Баймакский муниципальный район,2022,7158773.0
80607000,Бакалинский муниципальный район,2008,1555900.0
80607000,Бакалинский муниципальный район,2009,1429765.0
80607000,Бакалинский муниципальный район,2010,1161385.0
80607000,Бакалинский муниципальный район,2011,1768389.0
80607000,Бакалинский муниципальный район,2012,2004186.0
80607000,Бакалинский муниципальный район,2013,2142265.0
80607000,Бакалинский муниципальный район,2014,2165750.0
80607000,Бакалинский муниципальный район,2015,2487511.0
80607000,Бакалинский муниципальный район,2016,2616125.0
80607000,Бакалинский муниципальный район,2017,2332367.0
80607000,Бакалинский муниципальный район,2018,2321068.0
80607000,Бакалинский муниципальный район,2019,2385216.0
80607000,Бакалинский муниципальный район,2020,2852876.0
80607000,Бакалинский муниципальный район,2021,2428068.0
80607000,Бакалинский муниципальный район,2022,3816013.0
80608000,Балтачевский муниципальный район,2008,1521896.0
80608000,Балтачевский муниципальный район,2009,1492971.0
80608000,Балтачевский муниципальный район,2010,1429216.0
80608000,Балтачевский муниципальный район,2011,1476121.0
80608000,Балтачевский муниципальный район,2012,1599040.0
80608000,Балтачевский муниципальный район,2013,1818820.0
80608000,Балтачевский муниципальный район,2014,1971888.0
