oktmo,name,year,musartschool
66603000,Велижский муниципальный район,2010,1.0
66603000,Велижский муниципальный район,2011,1.0
66603000,Велижский муниципальный район,2012,1.0
66603000,Велижский муниципальный район,2013,1.0
66603000,Велижский муниципальный район,2014,1.0
66603000,Велижский муниципальный район,2015,1.0
66603000,Велижский муниципальный район,2016,1.0
66603000,Велижский муниципальный район,2017,1.0
66603101,Велижское,2007,1.0
66603101,Велижское,2008,1.0
66603101,Велижское,2009,1.0
66603101,Велижское,2010,1.0
66603101,Велижское,2011,1.0
66603101,Велижское,2012,1.0
66603101,Велижское,2013,1.0
66603101,Велижское,2014,1.0
66603101,Велижское,2015,1.0
66603101,Велижское,2016,1.0
66603101,Велижское,2017,1.0
66605000,Вяземский муниципальный район,2007,4.0
66605000,Вяземский муниципальный район,2008,4.0
66605000,Вяземский муниципальный район,2009,5.0
66605000,Вяземский муниципальный район,2010,5.0
66605000,Вяземский муниципальный район,2011,5.0
66605000,Вяземский муниципальный район,2012,4.0
66605000,Вяземский муниципальный район,2013,4.0
66605000,Вяземский муниципальный район,2014,4.0
66605000,Вяземский муниципальный район,2015,4.0
66605000,Вяземский муниципальный район,2016,4.0
66605000,Вяземский муниципальный район,2017,4.0
66605101,Вяземское,2007,2.0
66605101,Вяземское,2008,2.0
66605101,Вяземское,2009,2.0
66605101,Вяземское,2010,2.0
66605101,Вяземское,2011,2.0
66605101,Вяземское,2012,2.0
66605101,Вяземское,2013,2.0
66605101,Вяземское,2014,2.0
66605101,Вяземское,2015,2.0
66605101,Вяземское,2016,2.0
66605101,Вяземское,2017,2.0
66605404,Андрейковское,2016,0.0
66605408,Вязьма-Брянское,2008,1.0
66605408,Вязьма-Брянское,2009,1.0
66605408,Вязьма-Брянское,2010,1.0
66605408,Вязьма-Брянское,2011,1.0
66605408,Вязьма-Брянское,2015,0.0
66605408,Вязьма-Брянское,2016,0.0
66605420,Ермолинское,2015,0.0
66605420,Ермолинское,2016,0.0
66605424,Ефремовское,2015,0.0
66605424,Ефремовское,2016,0.0
66605428,Заводское,2015,0.0
66605428,Заводское,2016,0.0
66605432,Исаковское,2015,0.0
66605432,Исаковское,2016,0.0
66605436,Кайдаковское,2007,1.0
66605436,Кайдаковское,2008,1.0
66605436,Кайдаковское,2009,1.0
66605436,Кайдаковское,2010,1.0
66605436,Кайдаковское,2011,1.0
66605436,Кайдаковское,2012,1.0
66605436,Кайдаковское,2013,1.0
66605436,Кайдаковское,2014,1.0
66605436,Кайдаковское,2015,1.0
66605436,Кайдаковское,2016,1.0
66605436,Кайдаковское,2017,1.0
66605440,Калпитское,2015,0.0
66605440,Калпитское,2016,0.0
66605444,Каснянское,2015,0.0
66605444,Каснянское,2016,0.0
66605448,Масловское,2015,0.0
66605448,Масловское,2016,0.0
66605452,Мещерское,2015,0.0
66605452,Мещерское,2016,0.0
66605456,Новосельское,2016,0.0
66605460,Относовское,2015,0.0
66605460,Относовское,2016,0.0
66605464,Поляновское,2015,0.0
66605464,Поляновское,2016,0.0
66605468,Российское,2015,0.0
66605468,Российское,2016,0.0
66605472,Семлевское,2007,1.0
66605472,Семлевское,2009,1.0
66605472,Семлевское,2010,1.0
66605472,Семлевское,2011,1.0
66605472,Семлевское,2012,1.0
66605472,Семлевское,2013,1.0
66605472,Семлевское,2014,1.0
66605472,Семлевское,2015,1.0
66605472,Семлевское,2016,1.0
66605472,Семлевское,2017,1.0
66605476,Степаниковское,2015,0.0
66605476,Степаниковское,2016,0.0
66605480,Тумановское,2015,0.0
66605480,Тумановское,2016,0.0
66605484,Хмелитское,2015,0.0
66605484,Хмелитское,2016,0.0
66605486,ND,2015,0.0
66605486,ND,2016,0.0
66605490,Шуйское,2015,0.0
66605490,Шуйское,2016,0.0
66605494,Юшковское,2016,0.0
66608000,Гагаринский муниципальный район,2007,2.0
66608000,Гагаринский муниципальный район,2008,2.0
66608000,Гагаринский муниципальный район,2009,4.0
66608000,Гагаринский муниципальный район,2010,2.0
66608000,Гагаринский муниципальный район,2011,2.0
66608000,Гагаринский муниципальный район,2012,2.0
66608000,Гагаринский муниципальный район,2013,2.0
66608000,Гагаринский муниципальный район,2014,2.0
66608000,Гагаринский муниципальный район,2015,2.0
66608000,Гагаринский муниципальный район,2016,2.0
66608000,Гагаринский муниципальный район,2017,2.0
66608101,Гагаринское,2007,2.0
66608101,Гагаринское,2008,2.0
66608101,Гагаринское,2009,2.0
66608101,Гагаринское,2010,2.0
66608101,Гагаринское,2011,2.0
66608101,Гагаринское,2012,2.0
66608101,Гагаринское,2013,2.0
66608101,Гагаринское,2014,2.0
66608101,Гагаринское,2015,2.0
66608101,Гагаринское,2016,2.0
66608101,Гагаринское,2017,2.0
66608408,Баскаковское,2015,0.0
66608408,Баскаковское,2016,0.0
66608408,Баскаковское,2017,0.0
66608416,Гагаринское,2015,0.0
66608416,Гагаринское,2016,0.0
66608416,Гагаринское,2017,0.0
66608424,Кармановское,2009,1.0
66608424,Кармановское,2017,0.0
66608444,Родомановское,2016,0.0
66608448,Покровское,2015,0.0
66608448,Покровское,2016,0.0
66608448,Покровское,2017,0.0
66608464,Пречистинское,2015,0.0
66608464,Пречистинское,2016,0.0
66608476,Токаревское,2009,1.0
66608476,Токаревское,2015,0.0
66608476,Токаревское,2016,0.0
66608476,Токаревское,2017,0.0
66608480,Ельнинское.,2017,0.0
66609000,Глинковский муниципальный район,2007,1.0
66609000,Глинковский муниципальный район,2008,1.0
66609000,Глинковский муниципальный район,2009,1.0
66609000,Глинковский муниципальный район,2010,1.0
66609000,Глинковский муниципальный район,2011,1.0
66609000,Глинковский муниципальный район,2012,1.0
66609000,Глинковский муниципальный район,2013,1.0
66609000,Глинковский муниципальный район,2014,1.0
66609000,Глинковский муниципальный район,2015,1.0
66609000,Глинковский муниципальный район,2016,1.0
66609000,Глинковский муниципальный район,2017,1.0
66609408,Бердниковское,2016,0.0
66609411,Глинковское,2007,1.0
66609411,Глинковское,2008,1.0
66609411,Глинковское,2009,1.0
66609411,Глинковское,2010,1.0
66609411,Глинковское,2011,1.0
66609411,Глинковское,2012,1.0
66609411,Глинковское,2013,1.0
66609411,Глинковское,2014,1.0
66609411,Глинковское,2015,1.0
66609411,Глинковское,2016,1.0
66609411,Глинковское,2017,1.0
66611000,Демидовский муниципальный район,2007,2.0
66611000,Демидовский муниципальный район,2008,2.0
66611000,Демидовский муниципальный район,2009,2.0
66611000,Демидовский муниципальный район,2010,2.0
66611000,Демидовский муниципальный район,2011,2.0
66611000,Демидовский муниципальный район,2012,1.0
66611000,Демидовский муниципальный район,2014,1.0
66611000,Демидовский муниципальный район,2015,1.0
66611000,Демидовский муниципальный район,2016,1.0
66611000,Демидовский муниципальный район,2017,1.0
66611101,Демидовское,2007,1.0
66611101,Демидовское,2008,1.0
66611101,Демидовское,2009,1.0
66611101,Демидовское,2010,1.0
66611101,Демидовское,2011,1.0
66611101,Демидовское,2012,1.0
66611101,Демидовское,2014,1.0
66611101,Демидовское,2015,1.0
66611101,Демидовское,2016,1.0
66611101,Демидовское,2017,1.0
66611153,Пржевальское,2007,1.0
66611153,Пржевальское,2008,1.0
66611153,Пржевальское,2009,1.0
66611153,Пржевальское,2010,1.0
66611153,Пржевальское,2011,1.0
66614000,Дорогобужский муниципальный район,2007,4.0
66614000,Дорогобужский муниципальный район,2008,5.0
66614000,Дорогобужский муниципальный район,2009,4.0
66614000,Дорогобужский муниципальный район,2010,4.0
66614000,Дорогобужский муниципальный район,2011,4.0
66614000,Дорогобужский муниципальный район,2012,3.0
66614000,Дорогобужский муниципальный район,2013,3.0
66614000,Дорогобужский муниципальный район,2014,3.0
66614000,Дорогобужский муниципальный район,2015,2.0
66614000,Дорогобужский муниципальный район,2016,2.0
66614000,Дорогобужский муниципальный район,2017,1.0
66614101,Дорогобужское,2007,2.0
66614101,Дорогобужское,2008,2.0
66614101,Дорогобужское,2009,1.0
66614101,Дорогобужское,2010,1.0
66614101,Дорогобужское,2011,1.0
66614101,Дорогобужское,2012,1.0
66614101,Дорогобужское,2013,1.0
66614101,Дорогобужское,2014,1.0
66614101,Дорогобужское,2015,1.0
66614101,Дорогобужское,2016,1.0
66614153,Верхнеднепровское,2007,1.0
66614153,Верхнеднепровское,2008,2.0
66614153,Верхнеднепровское,2009,2.0
66614153,Верхнеднепровское,2010,2.0
66614153,Верхнеднепровское,2011,2.0
66614153,Верхнеднепровское,2012,2.0
66614153,Верхнеднепровское,2013,2.0
66614153,Верхнеднепровское,2014,2.0
66614153,Верхнеднепровское,2015,1.0
66614153,Верхнеднепровское,2016,1.0
66614153,Верхнеднепровское,2017,1.0
66614405,Алексинское,2007,1.0
66614405,Алексинское,2008,1.0
66614405,Алексинское,2009,1.0
66614405,Алексинское,2010,1.0
66614405,Алексинское,2011,1.0
66614410,Балакиревское,2016,0.0
66614430,Кузинское,2014,0.0
66616000,Духовщинский муниципальный район,2007,2.0
66616000,Духовщинский муниципальный район,2008,2.0
