oktmo,name,year,goodcompincome
76603411,Акшинское,2010,1241.0
76603411,Акшинское,2011,263.0
76603411,Акшинское,2012,453.0
76603411,Акшинское,2013,547.0
76604000,ND,2013,33.0
76604412,ND,2013,33.0
76606000,Балейский муниципальный район,2009,63053.0
76606000,Балейский муниципальный район,2011,78906.0
76606000,Балейский муниципальный район,2012,398057.0
76606000,Балейский муниципальный район,2013,14229.0
76606000,Балейский муниципальный район,2014,27620.0
76606000,Балейский муниципальный район,2015,35091.0
76606000,Балейский муниципальный район,2016,52080.0
76606000,Балейский муниципальный район,2019,74452.0
76606101,город Балей,2009,22427.0
76606101,город Балей,2011,78807.0
76606101,город Балей,2012,398057.0
76606101,город Балей,2013,14229.0
76606405,Казаковское,2009,40441.0
76606440,Подойницынское,2009,185.0
76606440,Подойницынское,2011,99.0
76609000,Борзинский муниципальный район,2009,278210.0
76609000,Борзинский муниципальный район,2010,295825.0
76609000,Борзинский муниципальный район,2011,531250.0
76609000,Борзинский муниципальный район,2012,478791.0
76609000,Борзинский муниципальный район,2013,609770.0
76609000,Борзинский муниципальный район,2014,7022.0
76609000,Борзинский муниципальный район,2016,649861.0
76609000,Борзинский муниципальный район,2017,679049.0
76609000,Борзинский муниципальный район,2020,7543.0
76609000,Борзинский муниципальный район,2021,984483.0
76609000,Борзинский муниципальный район,2022,1130578.0
76609101,Борзинское,2009,5049.0
76609101,Борзинское,2011,3996.0
76609101,Борзинское,2012,5571.0
76609101,Борзинское,2013,3215.0
76609154,Шерловогорское,2009,273161.0
76609154,Шерловогорское,2010,295825.0
76609154,Шерловогорское,2011,527254.0
76609154,Шерловогорское,2012,473220.0
76609154,Шерловогорское,2013,606555.0
76610000,ND,2010,158265.0
76610000,ND,2011,836068.0
76610000,ND,2012,918605.0
76610000,ND,2013,598579.0
76610000,ND,2014,441185.0
76610000,ND,2015,1911252.0
76610000,ND,2016,7044759.0
76610409,ND,2013,19854.0
76610433,Новоширокинское,2010,158265.0
76610433,Новоширокинское,2011,836068.0
76610433,Новоширокинское,2012,918605.0
76610433,Новоширокинское,2013,578725.0
76611000,Дульдургинский муниципальный район,2012,5915.0
76611000,Дульдургинский муниципальный район,2013,6233.0
76611000,Дульдургинский муниципальный район,2014,3962.0
76611000,Дульдургинский муниципальный район,2015,6740.0
76611000,Дульдургинский муниципальный район,2016,152.0
76611416,Дульдурга,2012,1482.0
76611416,Дульдурга,2013,0.0
76611420,Зуткулей,2012,3900.0
76611420,Зуткулей,2013,5019.0
76611428,Токчин,2012,533.0
76611428,Токчин,2013,1214.0
76612000,Забайкальский муниципальный район,2009,68141.0
76612000,Забайкальский муниципальный район,2010,66196.0
76612000,Забайкальский муниципальный район,2011,80078.0
76612000,Забайкальский муниципальный район,2012,85067.0
76612000,Забайкальский муниципальный район,2013,95661.0
76612151,Забайкальское,2009,68141.0
76612151,Забайкальское,2010,66196.0
76612151,Забайкальское,2011,80078.0
76612151,Забайкальское,2012,85067.0
76612151,Забайкальское,2013,95661.0
76615000,Каларский муниципальный район,2010,75738.0
76615000,Каларский муниципальный район,2011,31794.0
76615000,Каларский муниципальный район,2012,7423.0
76615000,Каларский муниципальный район,2013,105.0
76615000,Каларский муниципальный район,2014,415993.0
76615000,Каларский муниципальный район,2015,107580.0
76615000,Каларский муниципальный район,2016,270169.0
76615156,Новочарское,2010,75738.0
76615156,Новочарское,2011,31794.0
76615156,Новочарское,2012,7423.0
76615156,Новочарское,2013,105.0
76618000,Калганский муниципальный район,2009,98709.0
76618000,Калганский муниципальный район,2010,55571.0
76618000,Калганский муниципальный район,2011,9838.0
76618000,Калганский муниципальный район,2012,0.0
76618000,Калганский муниципальный район,2013,237573.0
76618411,Буринское,2009,4281.0
76618430,Кадаинское,2009,94428.0
76618433,Калганское,2010,55571.0
76618433,Калганское,2011,9838.0
76618433,Калганское,2012,0.0
76618433,Калганское,2013,237573.0
76620000,Карымский муниципальный район,2009,11.0
76620000,Карымский муниципальный район,2010,4500.0
76620000,Карымский муниципальный район,2011,6800.0
76620000,Карымский муниципальный район,2012,16316.0
76620000,Карымский муниципальный район,2013,6146.0
76620000,Карымский муниципальный район,2014,2196.0
76620000,Карымский муниципальный район,2015,3057.0
76620000,Карымский муниципальный район,2016,5706.0
76620000,Карымский муниципальный район,2021,6227.0
76620000,Карымский муниципальный район,2022,23267.0
76620151,Карымское,2009,11.0
76620151,Карымское,2012,2659.0
76620151,Карымское,2013,1206.0
76620153,Дарасунское,2010,4500.0
76620153,Дарасунское,2011,6800.0
76620153,Дарасунское,2012,13657.0
76620153,Дарасунское,2013,4940.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2009,344115.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2010,1235901.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2011,190845.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2012,93926.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2013,199778.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2014,146280.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2015,32013.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2016,251250.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2017,173044.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2018,133944.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2019,912610.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2020,481300.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2021,166569.0
76621000,Муниципальный район Город Краснокаменск и Краснокаменский район,2022,287409.0
76621101,город Краснокаменск,2009,324782.0
76621101,город Краснокаменск,2010,1158195.0
76621101,город Краснокаменск,2011,188833.0
76621101,город Краснокаменск,2012,88726.0
76621101,город Краснокаменск,2013,199778.0
76621408,Богдановское,2010,2000.0
76621408,Богдановское,2011,1800.0
76621445,Целиннинское,2009,19333.0
76621445,Целиннинское,2010,73527.0
76621450,Юбилейнинское,2010,2179.0
76621450,Юбилейнинское,2011,212.0
76621450,Юбилейнинское,2012,5200.0
76622000,Красночикойский муниципальный район,2009,26388.0
76622000,Красночикойский муниципальный район,2010,9607.0
76622000,Красночикойский муниципальный район,2011,48295.0
76622000,Красночикойский муниципальный район,2012,23140.0
76622000,Красночикойский муниципальный район,2013,19009.0
76622000,Красночикойский муниципальный район,2014,81406.0
76622000,Красночикойский муниципальный район,2015,99851.0
76622000,Красночикойский муниципальный район,2016,2396.0
76622000,Красночикойский муниципальный район,2017,14275.0
76622000,Красночикойский муниципальный район,2018,75994.0
76622000,Красночикойский муниципальный район,2019,257505.0
76622000,Красночикойский муниципальный район,2020,439814.0
76622000,Красночикойский муниципальный район,2021,498324.0
76622000,Красночикойский муниципальный район,2022,78241.0
76622445,Красночикойское,2009,26388.0
76622445,Красночикойское,2010,9607.0
76622445,Красночикойское,2011,48295.0
76622445,Красночикойское,2012,23140.0
76622445,Красночикойское,2013,19009.0
76624000,Кыринский муниципальный район,2009,65411.0
76624000,Кыринский муниципальный район,2010,148786.0
76624000,Кыринский муниципальный район,2011,158363.0
76624000,Кыринский муниципальный район,2012,161889.0
76624000,Кыринский муниципальный район,2013,2056.0
76624000,Кыринский муниципальный район,2014,35.0
76624000,Кыринский муниципальный район,2015,7.0
76624000,Кыринский муниципальный район,2016,26838.0
76624410,Билютуйское,2011,80.0
76624410,Билютуйское,2012,23.0
76624425,Кыринское,2009,65411.0
76624425,Кыринское,2010,148786.0
76624425,Кыринское,2011,158283.0
76624425,Кыринское,2012,161866.0
76624425,Кыринское,2013,2056.0
76624452,Хапчерангинское,2011,0.0
76625000,Могойтуйский муниципальный район,2012,13258.0
76625000,Могойтуйский муниципальный район,2013,6848.0
76625000,Могойтуйский муниципальный район,2014,11565.0
76625000,Могойтуйский муниципальный район,2015,14186.0
76625000,Могойтуйский муниципальный район,2016,55819.0
76625000,Могойтуйский муниципальный район,2017,73734.0
76625000,Могойтуйский муниципальный район,2019,1459.0
76625151,Могойтуй,2012,220.0
76625404,Ага-Хангил,2012,0.0
76625404,Ага-Хангил,2013,0.0
76625408,Боржигантай,2012,54.0
76625408,Боржигантай,2013,0.0
76625412,Догой,2012,4469.0
76625412,Догой,2013,1262.0
76625418,Нуринск,2012,0.0
76625418,Нуринск,2013,0.0
76625420,Ортуй,2012,0.0
76625420,Ортуй,2013,71.0
76625422,Усть-Нарин,2012,101.0
76625424,Ушарбай,2012,641.0
76625428,Хара-Шибирь,2012,428.0
76625432,Хила,2012,7345.0
76625432,Хила,2013,4810.0
76625440,Цаган-Челутай,2012,0.0
76625440,Цаган-Челутай,2013,0.0
76625448,Кусоча,2013,705.0
76626000,Могочинский муниципальный район,2009,5087.0
76626000,Могочинский муниципальный район,2010,41552.0
76626000,Могочинский муниципальный район,2011,9843.0
76626000,Могочинский муниципальный район,2012,28511.0
76626000,Могочинский муниципальный район,2013,6582.0
76626000,Могочинский муниципальный район,2014,197220.0
76626000,Могочинский муниципальный район,2015,262249.0
76626000,Могочинский муниципальный район,2016,2167696.0
76626000,Могочинский муниципальный район,2017,8719.0
76626000,Могочинский муниципальный район,2018,561075.0
76626000,Могочинский муниципальный район,2019,2180129.0
76626000,Могочинский муниципальный район,2020,2085399.0
76626000,Могочинский муниципальный район,2021,6081567.0
76626000,Могочинский муниципальный район,2022,5487515.0
76626101,Могочинское,2009,2932.0
76626101,Могочинское,2010,4141.0
76626101,Могочинское,2011,6403.0
76626101,Могочинское,2012,6628.0
76626101,Могочинское,2013,1282.0
76626154,Амазарское,2009,1.0
76626154,Амазарское,2010,0.0
76626156,Давендинское,2009,89.0
76626156,Давендинское,2010,477.0
76626160,Ключевское,2010,36934.0
76626160,Ключевское,2012,16883.0
76626162,Ксеньевское,2009,2065.0
76626162,Ксеньевское,2011,3440.0
76626162,Ксеньевское,2012,5000.0
76626162,Ксеньевское,2013,5300.0
76628000,Нерчинский муниципальный район,2009,13077.0
76628000,Нерчинский муниципальный район,2010,15538.0
76628000,Нерчинский муниципальный район,2011,23925.0
76628000,Нерчинский муниципальный район,2012,26837.0
76628000,Нерчинский муниципальный район,2013,13041.0
76628000,Нерчинский муниципальный район,2014,14556.0
76628000,Нерчинский муниципальный район,2015,13945.0
76628000,Нерчинский муниципальный район,2016,25882.0
76628000,Нерчинский муниципальный район,2017,29978.0
76628000,Нерчинский муниципальный район,2018,115170.0
76628000,Нерчинский муниципальный район,2019,174310.0
76628000,Нерчинский муниципальный район,2020,228827.0
76628000,Нерчинский муниципальный район,2021,161101.0
76628000,Нерчинский муниципальный район,2022,253505.0
76628101,Нерчинское,2009,1390.0
76628101,Нерчинское,2010,1160.0
76628101,Нерчинское,2011,251.0
76628101,Нерчинское,2012,3557.0
76628101,Нерчинское,2013,3083.0
76628420,Зареченское,2010,5551.0
76628435,Илимское,2009,4330.0
76628435,Илимское,2010,6728.0
76628435,Илимское,2011,9174.0
76628435,Илимское,2012,5146.0
76628435,Илимское,2013,6342.0
76628450,Верхнеумыкэйское,2009,4400.0
76628450,Верхнеумыкэйское,2011,11500.0
76628450,Верхнеумыкэйское,2012,13950.0
76628450,Верхнеумыкэйское,2013,2300.0
76628460,Олеканское,2009,2957.0
76628460,Олеканское,2010,2099.0
76628460,Олеканское,2011,3000.0
76628460,Олеканское,2012,4184.0
76628460,Олеканское,2013,1316.0
76630000,ND,2009,3587.0
76630000,ND,2010,583.0
76630000,ND,2011,205152.0
76630000,ND,2012,467855.0
76630000,ND,2013,688.0
76630000,ND,2014,361.0
76630000,ND,2015,4297344.0
76630000,ND,2016,761386.0
76630000,ND,2018,458059.0
76630000,ND,2019,403653.0
76630000,ND,2020,750290.0
76630000,ND,2022,32648.0
76630430,Ивановское,2009,2704.0
76630430,Ивановское,2010,583.0
76630430,Ивановское,2011,410.0
76630430,Ивановское,2012,585.0
76630445,ND,2009,883.0
76630445,ND,2011,0.0
76630445,ND,2012,906.0
76630445,ND,2013,688.0
76630460,ND,2011,204742.0
76630460,ND,2012,466364.0
76632000,Оловяннинский муниципальный район,2009,3242.0
76632000,Оловяннинский муниципальный район,2010,9361.0
76632000,Оловяннинский муниципальный район,2011,2685.0
76632000,Оловяннинский муниципальный район,2012,2226.0
76632000,Оловяннинский муниципальный район,2013,882.0
76632000,Оловяннинский муниципальный район,2014,316.0
76632000,Оловяннинский муниципальный район,2016,148.0
76632000,Оловяннинский муниципальный район,2020,947.0
76632151,Оловяннинское,2009,1203.0
76632151,Оловяннинское,2010,1078.0
76632151,Оловяннинское,2011,1048.0
76632151,Оловяннинское,2012,932.0
76632151,Оловяннинское,2013,395.0
76632152,Золотореченское,2010,27.0
76632170,Ясногорское,2009,2039.0
76632170,Ясногорское,2010,8256.0
76632170,Ясногорское,2011,1637.0
76632170,Ясногорское,2012,1294.0
76632170,Ясногорское,2013,487.0
76634000,Ононский муниципальный район,2009,147.0
76634000,Ононский муниципальный район,2010,274.0
76634000,Ононский муниципальный район,2011,213.0
76634000,Ононский муниципальный район,2012,613.0
76634000,Ононский муниципальный район,2013,2411.0
76634422,Кулусутайское,2009,147.0
76634422,Кулусутайское,2010,274.0
76634422,Кулусутайское,2011,213.0
76634422,Кулусутайское,2012,613.0
76634422,Кулусутайское,2013,2411.0
76636000,Петровск-Забайкальский муниципальный район,2010,1727.0
76636000,Петровск-Забайкальский муниципальный район,2011,3546.0
76636000,Петровск-Забайкальский муниципальный район,2012,8715.0
76636000,Петровск-Забайкальский муниципальный район,2013,317.0
76636156,Новопавловское,2010,0.0
76636156,Новопавловское,2012,8715.0
76636156,Новопавловское,2013,317.0
76636158,Тарбагатайское,2010,1727.0
76636158,Тарбагатайское,2011,3546.0
76638000,Приаргунский муниципальный район,2009,14389.0
76638000,Приаргунский муниципальный район,2010,19993.0
76638000,Приаргунский муниципальный район,2011,16708.0
76638000,Приаргунский муниципальный район,2012,24929.0
76638000,Приаргунский муниципальный район,2013,76842.0
76638000,Приаргунский муниципальный район,2014,89140.0
76638000,Приаргунский муниципальный район,2015,44146.0
76638000,Приаргунский муниципальный район,2017,45627.0
76638000,Приаргунский муниципальный район,2018,21946.0
76638000,Приаргунский муниципальный район,2020,14699.0
76638151,Приаргунское,2009,217.0
76638151,Приаргунское,2010,86.0
76638151,Приаргунское,2011,34.0
76638151,Приаргунское,2013,76.0
76638154,Кличкинское,2009,201.0
76638154,Кличкинское,2010,56.0
76638154,Кличкинское,2011,430.0
76638154,Кличкинское,2013,1705.0
76638423,Дуройское,2010,2888.0
76638423,Дуройское,2012,3711.0
76638423,Дуройское,2013,35916.0
76638452,Новоцурухайтуйское,2009,560.0
76638452,Новоцурухайтуйское,2013,8728.0
76638457,Погадаевское,2009,440.0
76638457,Погадаевское,2010,0.0
76638457,Погадаевское,2011,374.0
76638457,Погадаевское,2012,1324.0
76638457,Погадаевское,2013,2412.0
76638471,Староцурухайтуйское,2009,10863.0
76638471,Староцурухайтуйское,2010,9725.0
76638471,Староцурухайтуйское,2011,3425.0
76638471,Староцурухайтуйское,2012,13752.0
76638471,Староцурухайтуйское,2013,16656.0
76638476,Урулюнгуйское,2010,2876.0
76638476,Урулюнгуйское,2011,8817.0
76638476,Урулюнгуйское,2012,3828.0
76638476,Урулюнгуйское,2013,4894.0
76638481,ND,2009,2108.0
76638481,ND,2010,4362.0
76638481,ND,2011,3628.0
76638481,ND,2012,2314.0
76638481,ND,2013,6455.0
76640000,Сретенский муниципальный район,2009,21736.0
76640000,Сретенский муниципальный район,2010,24490.0
76640000,Сретенский муниципальный район,2011,138696.0
76640000,Сретенский муниципальный район,2012,51901.0
76640000,Сретенский муниципальный район,2013,16600.0
76640000,Сретенский муниципальный район,2014,16331.0
76640000,Сретенский муниципальный район,2015,37707.0
76640000,Сретенский муниципальный район,2016,294886.0
76640101,Сретенское,2009,15443.0
76640101,Сретенское,2010,645.0
76640101,Сретенское,2012,463.0
76640154,Кокуйское,2009,1082.0
76640154,Кокуйское,2010,3400.0
76640154,Кокуйское,2012,557.0
76640154,Кокуйское,2013,63.0
76640156,Усть-Карское,2009,4903.0
76640156,Усть-Карское,2010,18000.0
76640156,Усть-Карское,2011,137863.0
76640156,Усть-Карское,2012,49633.0
76640156,Усть-Карское,2013,16386.0
76640410,Верхне-Куларкинское,2010,2247.0
76640435,Алиянское,2009,308.0
76640435,Алиянское,2010,198.0
76640435,Алиянское,2011,501.0
76640435,Алиянское,2012,903.0
76640445,Фирсовское,2011,332.0
76640445,Фирсовское,2012,345.0
76640445,Фирсовское,2013,151.0
76644000,Тунгокоченский муниципальный район,2010,20.0
76644000,Тунгокоченский муниципальный район,2011,1980.0
76644000,Тунгокоченский муниципальный район,2012,139.0
76644000,Тунгокоченский муниципальный район,2013,33.0
76644000,Тунгокоченский муниципальный район,2014,39.0
76644411,ND,2010,20.0
76644411,ND,2011,1980.0
76644411,ND,2012,139.0
76644411,ND,2013,33.0
76646000,Улётовский муниципальный район,2010,323050.0
76646000,Улётовский муниципальный район,2011,318137.0
76646000,Улётовский муниципальный район,2012,434746.0
76646000,Улётовский муниципальный район,2013,489239.0
76646000,Улётовский муниципальный район,2014,336580.0
76646000,Улётовский муниципальный район,2015,172107.0
76646000,Улётовский муниципальный район,2016,95862.0
76646153,Дровянинское,2010,323050.0
76646153,Дровянинское,2011,318137.0
76646153,Дровянинское,2012,433609.0
76646153,Дровянинское,2013,488971.0
76646450,Улётовское,2012,1137.0
76646450,Улётовское,2013,268.0
76647000,Хилокский муниципальный район,2009,1561.0
76647000,Хилокский муниципальный район,2010,3174.0
76647000,Хилокский муниципальный район,2011,3261.0
76647000,Хилокский муниципальный район,2012,2502.0
76647000,Хилокский муниципальный район,2013,1736.0
76647000,Хилокский муниципальный район,2014,2648.0
76647000,Хилокский муниципальный район,2015,1563.0
76647000,Хилокский муниципальный район,2016,3792.0
76647000,Хилокский муниципальный район,2017,8068.0
76647000,Хилокский муниципальный район,2018,2527.0
76647101,Хилокское,2009,990.0
76647101,Хилокское,2010,2226.0
76647101,Хилокское,2011,569.0
76647101,Хилокское,2012,1543.0
76647101,Хилокское,2013,1118.0
76647154,Могзонское,2009,386.0
76647430,Линёво-Озёрское,2011,1811.0
76647440,Харагунское,2009,185.0
76647440,Харагунское,2010,704.0
76647440,Харагунское,2011,881.0
76647440,Харагунское,2012,580.0
76647440,Харагунское,2013,582.0
76647445,Хушенгинское,2010,244.0
76647445,Хушенгинское,2012,379.0
76647445,Хушенгинское,2013,36.0
76648000,Чернышевский муниципальный район,2009,62814.0
76648000,Чернышевский муниципальный район,2010,81139.0
76648000,Чернышевский муниципальный район,2011,10944.0
76648000,Чернышевский муниципальный район,2012,6162.0
76648000,Чернышевский муниципальный район,2013,248830.0
76648000,Чернышевский муниципальный район,2014,2377.0
76648000,Чернышевский муниципальный район,2015,174.0
76648000,Чернышевский муниципальный район,2016,4626.0
76648000,Чернышевский муниципальный район,2017,19185.0
76648000,Чернышевский муниципальный район,2018,5478.0
76648000,Чернышевский муниципальный район,2019,2838.0
76648000,Чернышевский муниципальный район,2020,268101.0
76648000,Чернышевский муниципальный район,2021,2828.0
76648151,Чернышевское,2009,2266.0
76648151,Чернышевское,2010,864.0
76648151,Чернышевское,2011,3127.0
76648151,Чернышевское,2012,3105.0
76648151,Чернышевское,2013,724.0
76648158,Жирекенское,2009,56556.0
76648158,Жирекенское,2010,76599.0
76648158,Жирекенское,2011,2276.0
76648158,Жирекенское,2013,247857.0
76648405,Алеурское,2009,1310.0
76648410,Байгульское,2009,25.0
76648410,Байгульское,2010,143.0
76648410,Байгульское,2011,147.0
76648410,Байгульское,2012,30.0
76648410,Байгульское,2013,249.0
76648432,Комсомольское,2009,2657.0
76648432,Комсомольское,2010,3533.0
76648432,Комсомольское,2011,5394.0
76648432,Комсомольское,2012,3027.0
76650000,Читинский муниципальный район,2009,37665.0
76650000,Читинский муниципальный район,2010,33254.0
76650000,Читинский муниципальный район,2011,69246.0
76650000,Читинский муниципальный район,2012,312774.0
76650000,Читинский муниципальный район,2013,262060.0
76650000,Читинский муниципальный район,2014,64583.0
76650000,Читинский муниципальный район,2015,42944.0
76650000,Читинский муниципальный район,2016,34538.0
76650000,Читинский муниципальный район,2018,153320.0
76650000,Читинский муниципальный район,2019,151852.0
76650000,Читинский муниципальный район,2020,11442.0
76650000,Читинский муниципальный район,2021,20431.0
76650000,Читинский муниципальный район,2022,881241.0
76650154,Атамановское,2009,462.0
76650154,Атамановское,2010,8286.0
76650154,Атамановское,2011,49789.0
76650154,Атамановское,2012,288758.0
76650154,Атамановское,2013,254607.0
76650410,Беклемишевское,2009,16717.0
76650410,Беклемишевское,2010,15818.0
76650410,Беклемишевское,2011,10694.0
76650410,Беклемишевское,2012,16544.0
76650420,Домнинское,2009,145.0
76650420,Домнинское,2010,21.0
76650450,Леснинское,2009,19672.0
76650455,Маккавеевское,2009,669.0
76650455,Маккавеевское,2010,784.0
76650455,Маккавеевское,2011,5690.0
76650455,Маккавеевское,2012,6600.0
76650455,Маккавеевское,2013,3917.0
76650475,Смоленское,2010,1000.0
76650475,Смоленское,2011,2600.0
76650475,Смоленское,2012,872.0
76650475,Смоленское,2013,3536.0
76650480,Сохондинское,2011,473.0
76650487,Угданское,2010,7345.0
76652000,Шелопугинский муниципальный район,2009,441.0
76652000,Шелопугинский муниципальный район,2010,0.0
76652410,Вершино-Шахтаминское,2009,232.0
76652460,Мало-Тонтойское,2009,209.0
76652460,Мало-Тонтойское,2010,0.0
76654000,Шилкинский муниципальный район,2009,39296.0
76654000,Шилкинский муниципальный район,2010,318722.0
76654000,Шилкинский муниципальный район,2011,449104.0
76654000,Шилкинский муниципальный район,2012,463086.0
76654000,Шилкинский муниципальный район,2013,23690.0
76654000,Шилкинский муниципальный район,2014,9719.0
76654000,Шилкинский муниципальный район,2015,3969.0
76654000,Шилкинский муниципальный район,2016,63380.0
76654000,Шилкинский муниципальный район,2017,2135.0
76654000,Шилкинский муниципальный район,2018,1711.0
76654000,Шилкинский муниципальный район,2019,91607.0
76654000,Шилкинский муниципальный район,2020,158884.0
76654000,Шилкинский муниципальный район,2021,768438.0
76654000,Шилкинский муниципальный район,2022,552145.0
76654101,Шилкинское,2009,70.0
76654101,Шилкинское,2010,553.0
76654101,Шилкинское,2011,612.0
76654101,Шилкинское,2012,3470.0
76654101,Шилкинское,2013,2899.0
76654158,Первомайское,2009,34417.0
76654158,Первомайское,2010,3688.0
76654158,Первомайское,2011,5812.0
76654158,Первомайское,2012,5608.0
76654158,Первомайское,2013,6181.0
76654420,Казановское,2011,0.0
76654425,Мирсановское,2010,310105.0
76654425,Мирсановское,2011,439940.0
76654425,Мирсановское,2012,452288.0
76654425,Мирсановское,2013,158.0
76654435,Новоберёзовское,2009,1850.0
76654435,Новоберёзовское,2010,470.0
76654435,Новоберёзовское,2011,829.0
76654435,Новоберёзовское,2013,745.0
76654445,Ононское,2009,2100.0
76654445,Ононское,2010,3015.0
76654445,Ононское,2011,920.0
76654445,Ононское,2013,13200.0
76654450,Размахнинское,2009,859.0
76654450,Размахнинское,2010,891.0
76654450,Размахнинское,2011,991.0
76654450,Размахнинское,2012,1720.0
76654450,Размахнинское,2013,507.0
76700000,Городские округа Забайкальского края/,2009,3060224.0
76700000,Городские округа Забайкальского края/,2015,1858096.0
76700000,Городские округа Забайкальского края/,2016,6473848.0
76700000,Городские округа Забайкальского края/,2017,2778056.0
76700000,Городские округа Забайкальского края/,2018,2258825.0
76700000,Городские округа Забайкальского края/,2019,28214977.0
76700000,Городские округа Забайкальского края/,2020,42360706.0
76700000,Городские округа Забайкальского края/,2021,79052421.0
76701000,город Чита,2010,3505556.0
76701000,город Чита,2011,4122730.0
76701000,город Чита,2012,4097827.0
76701000,город Чита,2013,2598091.0
76701000,город Чита,2014,2992480.0
76701000,город Чита,2015,1835715.0
76701000,город Чита,2016,6441011.0
76701000,город Чита,2017,2758762.0
76701000,город Чита,2018,2241778.0
76701000,город Чита,2019,28180551.0
76701000,город Чита,2020,42331049.0
76701000,город Чита,2021,79039134.0
76701000,город Чита,2022,61858497.0
76702000,поселок Агинское,2012,1922.0
76702000,поселок Агинское,2013,1351.0
76702000,поселок Агинское,2014,718.0
76702000,поселок Агинское,2015,103.0
76702000,поселок Агинское,2016,314.0
76702000,поселок Агинское,2017,154.0
76702000,поселок Агинское,2018,577.0
76702000,поселок Агинское,2019,33945.0
76702000,поселок Агинское,2020,629.0
76702000,поселок Агинское,2021,282.0
76702000,поселок Агинское,2022,420.0
76715000,город Петровск-Забайкальский,2010,9111.0
76715000,город Петровск-Забайкальский,2011,7558.0
76715000,город Петровск-Забайкальский,2012,1069.0
76715000,город Петровск-Забайкальский,2013,79.0
76715000,город Петровск-Забайкальский,2016,32469.0
76822000,Агинский муниципальный район (по 2011 г. включительно),2009,3882.0
76822000,Агинский муниципальный район (по 2011 г. включительно),2010,6364.0
76822000,Агинский муниципальный район (по 2011 г. включительно),2011,7438.0
76822151,Агинское (по 2011 г. включительно),2009,2068.0
76822151,Агинское (по 2011 г. включительно),2010,740.0
76822151,Агинское (по 2011 г. включительно),2011,110.0
76822153,Новоорловск(по 2011 г. включительно),2009,118.0
76822153,Новоорловск(по 2011 г. включительно),2010,0.0
76822153,Новоорловск(по 2011 г. включительно),2011,0.0
76822402,Амитхаша(по 2011 г. включительно),2009,700.0
76822402,Амитхаша(по 2011 г. включительно),2010,20.0
76822402,Амитхаша(по 2011 г. включительно),2011,0.0
76822412,Кункур(по 2011 г. включительно),2009,946.0
76822412,Кункур(по 2011 г. включительно),2010,4088.0
76822412,Кункур(по 2011 г. включительно),2011,6504.0
76822424,ND,2010,550.0
76822424,ND,2011,326.0
76822432,ND,2009,50.0
76822432,ND,2010,570.0
76822436,Челутай(по 2011 г. включительно),2010,22.0
76822436,Челутай(по 2011 г. включительно),2011,261.0
76825000,Дульдургинский муниципальный район (по 2011 г. включительно),2009,9647.0
76825000,Дульдургинский муниципальный район (по 2011 г. включительно),2010,9077.0
76825000,Дульдургинский муниципальный район (по 2011 г. включительно),2011,3318.0
76825416,Дульдурга(по 2011 г. включительно),2009,280.0
76825416,Дульдурга(по 2011 г. включительно),2010,0.0
76825416,Дульдурга(по 2011 г. включительно),2011,387.0
76825420,Зуткулей(по 2011 г. включительно),2009,2639.0
76825420,Зуткулей(по 2011 г. включительно),2010,7100.0
76825420,Зуткулей(по 2011 г. включительно),2011,1005.0
76825428,Токчин(по 2011 г. включительно),2009,3443.0
76825428,Токчин(по 2011 г. включительно),2010,1977.0
76825428,Токчин(по 2011 г. включительно),2011,1926.0
76825432,Узон(по 2011 г. включительно),2009,2704.0
76825436,Чиндалей(по 2011 г. включительно),2009,581.0
76828000,Могойтуйский муниципальный район (по 2011 г. включительно),2009,21269.0
76828000,Могойтуйский муниципальный район (по 2011 г. включительно),2010,18767.0
76828000,Могойтуйский муниципальный район (по 2011 г. включительно),2011,19372.0
76828151,Могойтуй(по 2011 г. включительно),2009,370.0
76828151,Могойтуй(по 2011 г. включительно),2010,110.0
76828151,Могойтуй(по 2011 г. включительно),2011,3086.0
76828404,ND,2011,447.0
76828408,Боржигантай(по 2011 г. включительно),2011,0.0
76828412,Догой(по 2011 г. включительно),2009,7628.0
76828412,Догой(по 2011 г. включительно),2010,8908.0
76828412,Догой(по 2011 г. включительно),2011,9323.0
76828418,Нуринск(по 2011 г. включительно),2011,208.0
76828420,Ортуй(по 2011 г. включительно),2011,628.0
76828422,ND,2011,277.0
76828424,Ушарбай(по 2011 г. включительно),2009,4749.0
76828424,Ушарбай(по 2011 г. включительно),2010,4600.0
76828424,Ушарбай(по 2011 г. включительно),2011,445.0
76828428,ND,2009,257.0
76828428,ND,2010,989.0
76828428,ND,2011,238.0
